"rep","status","abundance","scenario","occ_shift","count_log_mult","bias_all","rmse_all","coverage_all","frac_sign_correct","sigma_region_mean","sigma_region_lb","sigma_region_ub","waic_primary","waic_national","waic_diff","elapsed_sec","est_EASTERN.TEMPERATE.FORESTS","est_GREAT.PLAINS","est_MARINE.WEST.COAST.FOREST","est_MEDITERRANEAN.CALIFORNIA","est_NORTH.AMERICAN.DESERTS","est_NORTHERN.FORESTS","est_NORTHWESTERN.FORESTED.MOUNTAINS","est_WATER","err_EASTERN.TEMPERATE.FORESTS","err_GREAT.PLAINS","err_MARINE.WEST.COAST.FOREST","err_MEDITERRANEAN.CALIFORNIA","err_NORTH.AMERICAN.DESERTS","err_NORTHERN.FORESTS","err_NORTHWESTERN.FORESTED.MOUNTAINS","err_WATER","cov_EASTERN.TEMPERATE.FORESTS","cov_GREAT.PLAINS","cov_MARINE.WEST.COAST.FOREST","cov_MEDITERRANEAN.CALIFORNIA","cov_NORTH.AMERICAN.DESERTS","cov_NORTHERN.FORESTS","cov_NORTHWESTERN.FORESTED.MOUNTAINS","cov_WATER","info_cam_detections_total","info_cam_det_per_site","info_inat_count_total","info_inat_count_per_cell","info_n_site","info_n_cell50"
28,"ok","common_deerlike","null",2.72990922123508,2.41027425610303,0.000286763715269467,0.00954756128295841,1,NA,0.0482404565292757,0.00482717380771391,0.15120103172333,14485.4828011839,14435.2837835407,-50.1990176431264,1463.15881943703,-0.00108278568921385,-0.0102059970447656,-0.000812978667606781,0.0223414262426494,-0.00241782617306587,-0.000505075466087734,0.00474807549446955,-0.00977072897422339,-0.00108278568921385,-0.0102059970447656,-0.000812978667606781,0.0223414262426494,-0.00241782617306587,-0.000505075466087734,0.00474807549446955,-0.00977072897422339,1,1,1,1,1,1,1,1,664,0.951289398280802,72258,334.527777777778,698,216
29,"ok","common_deerlike","null",2.72990922123508,2.41027425610303,0.00223758013956391,0.0212768754218196,1,NA,0.0700483871874922,0.00947241354124936,0.252713449117895,14203.9453576977,14241.8040061644,37.8586484666685,2185.78847527504,-0.000494663541898234,-0.000154575694477492,0.015372976314005,0.0257126469954918,0.0289300498913531,-0.00155018481625912,-0.0428291693459857,-0.00708643868571803,-0.000494663541898234,-0.000154575694477492,0.015372976314005,0.0257126469954918,0.0289300498913531,-0.00155018481625912,-0.0428291693459857,-0.00708643868571803,1,1,1,1,1,1,1,1,636,0.911174785100286,69453,321.541666666667,698,216
30,"ok","common_deerlike","null",2.72990922123508,2.41027425610303,-0.00820690083625485,0.0822920255831404,1,NA,0.147455460735621,0.0270222929115452,0.36601199466022,15249.4031357573,14293.6813183275,-955.721817429843,1785.9350566864,0.0830553045488568,0.029748618564885,0.0419803944368712,-0.145565058381045,0.0352255877539814,0.0349330460823602,-0.14484447112642,-0.000188628569528713,0.0830553045488568,0.029748618564885,0.0419803944368712,-0.145565058381045,0.0352255877539814,0.0349330460823602,-0.14484447112642,-0.000188628569528713,1,1,1,1,1,1,1,1,611,0.875358166189112,93641,433.523148148148,698,216
1,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,0.00537641571538698,0.144501701346172,1,0.75,0.208959380495069,0.0714944897981519,0.455972145139728,14218.0813785925,14246.607632791,28.5262541985721,1979.17186880112,-0.202161601754782,0.0729930487581277,-0.0506704463652539,-0.0165305002627274,-0.202768845413185,0.139090833930097,0.125647001223613,0.177411835607206,0.0836122015699226,0.277117193990059,0.0718040407739051,0.0242943287836589,-0.243593674459572,0.0166163467909381,-0.0784771440083187,-0.108361967717498,1,1,1,1,1,1,1,1,659,0.944126074498567,64558,298.87962962963,698,216
2,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.0108744988076386,0.0852642592931271,1,0.875,0.198565524405649,0.0174701291309618,0.462607164096583,14338.1447237638,14185.2407886818,-152.903935082,1671.77033638954,-0.110255517219729,-0.131372232553887,-0.138413494564891,-0.0829492676174681,-0.0396017134232103,0.0775581094976858,0.125427574240821,0.21261055117957,0.175518286104975,0.0727519126780447,-0.0159390074257323,-0.0421244385710818,-0.0804265424695966,-0.0449163776414731,-0.0786965709911107,-0.0731632521451342,1,1,1,1,1,1,1,1,649,0.929799426934097,87045,402.986111111111,698,216
3,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.00404875682362018,0.147467373706191,0.625,1,0.100943379948792,0.0201891155790071,0.244756354926122,14150.3152908832,14439.2987524839,288.983461600697,1934.21984434128,-0.0380982270889938,-0.0717752400705798,-0.071155755334688,-0.0280318851098264,0.0623321977480566,0.0342400978694184,0.00632216041858599,0.0737765969790655,0.24767557623571,0.132348905161352,0.0513187318044709,0.0127929439365599,0.0215073687016703,-0.0882343892697405,-0.197801984813346,-0.211997206345639,0,1,1,1,1,1,0,0,637,0.912607449856733,85505,395.856481481481,698,216
4,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.00664941921901437,0.102286949509002,1,0.625,0.184985487712334,0.0501102622770384,0.404117938888971,15639.9055961914,14189.8084753375,-1450.09712085383,1962.94025850296,-0.136239137249002,-0.196222510285157,-0.0233164277616292,0.0490320697185694,-0.0574135563545223,-0.0170208532203551,0.147185437481365,0.180799623918616,0.149534666075702,0.00790163494677479,0.0991580593775297,0.0898568987649557,-0.0982383854009086,-0.139495340359514,-0.0569387077505664,-0.104974179406088,1,1,1,1,1,1,1,1,664,0.951289398280802,74945,346.967592592593,698,216
5,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,0.00594497709992193,0.0741332850760876,1,0.875,0.283714248467887,0.119393468505127,0.617134191706882,15279.1240002738,14317.6319297892,-961.492070484659,1913.58746743202,-0.264938142116281,-0.268202539010587,-0.0395349630467811,-0.00542109041612101,0.0930224130313716,-0.00294869986264313,0.150173755850237,0.38540908237018,0.0208356612084233,-0.0640783937786557,0.0829395240923779,0.0354037386302653,0.0521975839849853,-0.125423187001802,-0.0539503893816945,0.0996352790454759,1,1,1,1,1,1,1,1,626,0.896848137535817,84984,393.444444444444,698,216
6,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.0033579394980829,0.157224510683276,0.875,0.875,0.0843446817288126,0.00509983819162271,0.238014892736089,14342.9322680704,14850.0997453675,507.167477297187,1839.76431250572,-0.0772692537349439,-0.0262002237154202,-0.0236766846673067,0.0204810327138889,0.0127128162249859,0.00515959626485686,0.0287026889122595,0.0332265120170164,0.20850454958976,0.177923921516511,0.0987978024718522,0.0613058617602752,-0.0281120128214004,-0.117314890874302,-0.175421456319672,-0.252547291307688,1,1,1,1,1,1,1,0,701,1.00429799426934,64514,298.675925925926,698,216
7,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.0537115726726576,0.0870353500211782,1,0.875,0.243554006246787,0.0811792680698518,0.635156432282334,14591.036319664,15872.0708216302,1281.03450196618,2481.34735321999,-0.261334776247783,-0.191152314583568,-0.0951699613295909,-0.129475182486449,-0.134994531610393,0.027694537298553,0.169723985547293,0.185015662030677,0.0244390270769216,0.012971830648364,0.027304525809568,-0.0886503534400625,-0.17581936065678,-0.0947799498406059,-0.0344001596846387,-0.100758141294028,1,1,1,1,1,1,1,1,668,0.95702005730659,77979,361.013888888889,698,216
8,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.00798773271284589,0.15642170674887,0.875,0.625,0.253023361854178,0.0550190213530234,0.600249551705999,14415.9463531701,15344.3568325367,928.410479366605,2461.18881201744,0.0504660576399709,-0.205255318669585,-0.183394640610683,-0.0880312543251657,-0.0863445326238301,0.200563867545802,-0.0291148088241109,0.277208768164835,0.336239860964675,-0.00113117343765329,-0.060920153471524,-0.0472064252787794,-0.127169361670216,0.0780893804066429,-0.233238954056042,-0.00856503515986962,0,1,1,1,1,1,1,1,672,0.962750716332378,63687,294.847222222222,698,216
9,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.00114161389576883,0.0845173315632264,1,0.875,0.198832726494154,0.0342650378431858,0.460106118102467,14505.3839618674,14230.0865215133,-275.297440354138,2556.55748224258,-0.132351035185029,-0.157022732286654,-0.153859120406266,0.0377386675150279,0.00815984915235422,0.0967059336768164,0.142461899026853,0.149033627340747,0.153422768139675,0.0471014129452772,-0.0313846332671068,0.0785634965614142,-0.0326649798940321,-0.0257685534623425,-0.0616622462050788,-0.136740175983957,1,1,1,1,1,1,1,1,617,0.883954154727794,80818,374.157407407407,698,216
10,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,0.0117508997570175,0.148757302395932,0.875,0.75,0.117211022991991,0.0241213163453643,0.297563997568123,14262.04289775,14767.6185717713,505.575674021282,2250.72867751122,-0.10440141216209,0.059734037553708,-0.00839194132311501,-0.04947919026774,-0.0146391349760468,0.0305941522586884,0.0816367368232504,0.0989539501494843,0.181372391162614,0.263858182785639,0.114082545816044,-0.00865436122135369,-0.0554639640224331,-0.0918803348804705,-0.122487408408681,-0.18681985317522,1,0,1,1,1,1,1,1,634,0.908309455587393,69086,319.842592592593,698,216
11,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,0.0173262699366235,0.18795968064639,1,0.75,0.431611399846459,0.181742281808607,0.838164027836468,14655.591087592,14311.2062243905,-344.384863201547,2332.55878520012,-0.514387292623364,-0.195499465964144,-0.18235329860407,0.2385578270482,-0.246252855839793,0.213358848009703,0.342024941654631,0.483161455811826,-0.22861348929866,0.00862467926778743,-0.0598788114649111,0.279382656094586,-0.287077684886179,0.0908843608705438,0.1379007964227,0.197387652487122,1,1,1,1,1,1,1,1,651,0.932664756446991,73220,338.981481481481,698,216
12,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.00686259279142589,0.106158467915596,1,1,0.173619403280932,0.0366308353435045,0.390363142093501,14331.9631819983,14322.0106335545,-9.9525484438218,2536.4657793045,-0.139670209616551,-0.0701002624610382,-0.124911477131768,-0.101850392206056,0.10374106753569,0.0670665589043231,0.0885518121044058,0.122272160539588,0.146103593708153,0.134023882770893,-0.00243698999260934,-0.0610255631596694,0.0629162384893035,-0.0554079282348358,-0.115572333127526,-0.163501642785116,1,1,1,1,1,1,1,1,670,0.959885386819484,68489,317.078703703704,698,216
13,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.0263279959810914,0.135825661723607,1,1,0.39810069953204,0.141912151862746,0.900992832170737,14285.1513160624,14770.220491789,485.069175726629,2668.27620124817,-0.36408181051234,-0.512751877503773,-0.15153867718799,-0.045360814360492,0.124508811622075,0.0254339734817184,0.271058928104676,0.442107498507394,-0.0783080071876358,-0.308627732271842,-0.0290641900488306,-0.00453598531410574,0.0836839825756888,-0.0970405136574404,0.0669347828727445,0.15633369518269,1,1,1,1,1,1,1,1,663,0.949856733524355,66079,305.921296296296,698,216
14,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.0232575187037349,0.118614955062376,1,1,0.163254130558077,0.0192765621051964,0.376217766400429,14242.7214987993,14293.157696898,50.4361980987014,2671.02402901649,-0.101177869924509,-0.126148737100867,-0.106163044925663,-0.107048947098437,0.00239885159373365,0.126208702365946,0.0218000901413201,0.104070805318596,0.184595933400195,0.0779754081310646,0.0163114422134963,-0.0662241180520503,-0.0384259774526527,0.00373421522678723,-0.182324055090611,-0.181702998006108,1,1,1,1,1,1,1,1,638,0.91404011461318,82366,381.324074074074,698,216
15,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.0203681874154059,0.103941738576119,1,0.875,0.197675059804822,0.0506696702215874,0.453509871343603,14372.0192550297,14931.7735509717,559.754295941955,2693.95528006554,-0.114925957046667,-0.105534233419571,-0.169845618087516,-0.0586986205105102,-0.115412649067142,0.0910994924927588,0.155890233634422,0.154481852680978,0.170847846278037,0.0985899118123602,-0.0473711309483573,-0.0178737914641239,-0.156237478113528,-0.0313749946464001,-0.0482339115975095,-0.131291950643726,1,1,1,1,1,1,1,1,663,0.949856733524355,79002,365.75,698,216
16,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.00936581205937399,0.0992905621228077,1,1,0.20607673539868,0.0553286420612897,0.481901451150249,14042.494250453,14080.7450629034,38.2508124503729,2755.83577013016,-0.307646721294898,-0.00162601998201992,-0.104743540296376,-0.0607193629494476,0.0698647468860629,0.106778687386666,0.0682969209680908,0.15486879280693,-0.0218729179701941,0.202498125249912,0.0177309468427829,-0.0198945339030612,0.0290399178396766,-0.015695799752493,-0.135827224263841,-0.130905010517774,1,1,1,1,1,1,1,1,638,0.91404011461318,66249,306.708333333333,698,216
17,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.00493167436979402,0.0629539272144268,1,0.875,0.289141837115705,0.133815955922132,0.557702617715096,14054.0771419745,14061.4408549319,7.36371295733807,2438.26957392693,-0.267052813239652,-0.171471281064479,-0.223226455952573,-0.0190433618767334,-0.048215168151372,0.14120094975877,0.163796447714593,0.384558287853094,0.0187209900850518,0.0326528641674526,-0.100751968813414,0.0217814671696529,-0.0890399971977583,0.0187264626196112,-0.0403276975173382,0.0987844845283901,1,1,1,1,1,1,1,1,621,0.889684813753582,80766,373.916666666667,698,216
18,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,0.00992305795144482,0.142231941109071,1,0.875,0.310057550634529,0.0876660274209185,0.697974916915371,14434.3195536916,14337.8915853428,-96.4279683487966,2539.73086357117,-0.0266463384460674,-0.304093006181433,-0.0838902491561812,-0.0756265398259105,0.0556924436594252,-0.128590457999741,0.220885920580764,0.421652690980701,0.259127464878637,-0.0999688609495011,0.0385842379829777,-0.0348017107795242,0.0148676146130389,-0.2510649451389,0.0167617753488329,0.135878887655997,1,1,1,1,1,1,1,1,645,0.924068767908309,63040,291.851851851852,698,216
19,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.034448398593202,0.11869335334743,1,0.875,0.314934217074133,0.106671271958488,0.63778374198155,14290.0284206461,14255.2872696123,-34.7411510338261,2523.21559453011,-0.326317476859532,-0.194592258754751,-0.0799411730433606,-0.0716619844407615,-0.24405812172429,0.252561323017822,0.103482894459734,0.284939608599522,-0.0405436735348274,0.00953188647718037,0.0425333140957983,-0.0308371553943752,-0.284882950770676,0.130086835878663,-0.100641250772197,-0.000834194725181814,1,1,1,1,1,1,1,1,688,0.98567335243553,75048,347.444444444444,698,216
20,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.0372162515568636,0.103845869955549,1,0.625,0.226943274634404,0.0874522509463759,0.506276963385692,14043.2852961771,14034.2882828483,-8.99701332878067,2295.007604599,-0.206824766499504,-0.28314813998155,0.0430856058559365,-0.122004083147527,-0.0484568177048805,-0.0185430665979754,0.113685539610173,0.224475716010418,0.0789490368252002,-0.0790239947496181,0.165560092995095,-0.0811792541011411,-0.0892816467512668,-0.141017553737134,-0.090438605621758,-0.0612980873142859,1,1,1,1,1,1,1,1,629,0.901146131805158,72297,334.708333333333,698,216
21,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.0101272670229717,0.0914648604523322,1,0.75,0.288201643021536,0.111073728976062,0.676179162329772,14963.3370268445,14258.1660974408,-705.170929403666,2286.85000777245,-0.233771498148339,-0.300530675055703,-0.16276355295535,0.158445935899683,-0.0537281378908021,0.0834739612064375,0.197701292444019,0.230154538316281,0.0520023051763648,-0.0964065298237715,-0.0402890658161906,0.199270764946069,-0.0945529669371884,-0.0390005259327214,-0.00642285278791205,-0.0556192650084236,1,1,1,1,1,1,1,1,655,0.938395415472779,69565,322.060185185185,698,216
22,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,0.00119765258024156,0.13823198316677,1,0.875,0.143308120415299,0.0149279368839093,0.505575610927658,14371.8843332482,14397.0790846871,25.1947514388721,2623.95268654823,-0.0414653976596275,-0.0692688850791938,-0.0668505462715544,-0.0478853243082009,0.0419457388029449,0.0735954149103924,-0.00185773132822817,0.1213679515754,0.244308405665077,0.134855260152738,0.0556239408676045,-0.00706049526181456,0.00112090975655856,-0.0488790722287665,-0.20598187656016,-0.164405851749304,1,1,1,1,1,1,1,1,658,0.94269340974212,78622,363.990740740741,698,216
23,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.00113428712068243,0.100342624290437,1,0.75,0.18149727899516,0.0470235664698777,0.409797665529512,14162.5098765618,14166.3432615525,3.83338499063575,2754.16981649399,-0.0983795632452798,-0.162985888971243,-0.10203484463384,0.0453800756441217,-0.0109225591740341,0.058871647545118,0.0511369635324776,0.20985987233722,0.187394240079424,0.0411382562606887,0.0204396425053188,0.086204904690508,-0.0517473882204204,-0.0636028395940409,-0.152987181699454,-0.0759139309874841,1,1,1,1,1,1,1,1,640,0.916905444126075,63429,293.652777777778,698,216
24,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.011187463622635,0.129034089209622,1,0.875,0.128417172960511,0.0313687179095279,0.335171381428258,14080.3249871154,14096.2106726111,15.8856854956939,2611.11490869522,-0.0932009750460198,-0.0491688341129832,-0.0632480904495797,-0.0611153392730675,0.0118833138927211,-0.00530633477576258,0.0390093065009021,0.13164724428271,0.192572828278684,0.154955311118948,0.0592263966895792,-0.0202905102266812,-0.0289415151536652,-0.127780821914921,-0.165114838731029,-0.154126559041994,1,1,1,1,1,1,1,1,671,0.961318051575931,57987,268.458333333333,698,216
25,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,0.000889245099297774,0.112738247874495,1,0.875,0.194205529735879,0.0762068841063078,0.409789553463629,14785.8207402164,14182.3303244004,-603.490415816012,2705.6834564209,-0.160511165201501,-0.0241629660037266,-0.0726663323001258,-0.0566977688572005,0.0549759549548947,-0.0579992034712448,0.0745362333706659,0.24963920830262,0.125262638123204,0.179961179228205,0.0498081548390331,-0.0158729398108142,0.0141511259085084,-0.180473690610404,-0.129587911861266,-0.0361345950220843,1,1,1,1,1,1,1,1,647,0.926934097421203,69873,323.486111111111,698,216
26,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,0.0168100579996309,0.104239181312101,1,0.875,0.286696584843557,0.0985499489338294,0.684778796842939,14280.7003732675,14413.9461066183,133.245733350797,2744.60742068291,-0.301230886135815,-0.0999252587549415,-0.0509948397804882,-0.0571008412948623,-0.0295395965820443,0.276927376414951,0.293862822826699,0.102481687303549,-0.0154570828111109,0.10419888647699,0.0714796473586707,-0.016276012248476,-0.0703644256284306,0.154452889275792,0.0897386775947671,-0.183292116021155,1,1,1,1,1,1,1,1,631,0.904011461318052,78799,364.810185185185,698,216
27,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.0370474041850289,0.0802081659231827,1,0.875,0.253502458160759,0.10124704333334,0.537891137355273,14449.4214026747,14230.6028250837,-218.818577590973,2636.71445322037,-0.227056098595717,-0.186178092944327,-0.192329277872604,-0.0977854443052115,-0.0513810706013928,0.133879664380488,0.0285190122497033,0.295952074208831,0.0587177047289869,0.0179460522876042,-0.0698547907334454,-0.0569606152588252,-0.0922058996477791,0.0114051772413288,-0.175605132982228,0.0101782708841267,1,1,1,1,1,1,1,1,622,0.891117478510029,75758,350.731481481481,698,216
28,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,0.00528807653326994,0.117244223016293,1,1,0.170758205624068,0.0335464776021671,0.442567765303101,14683.5390575776,14306.8742118483,-376.664845729312,2635.35882306099,-0.0302777636894687,-0.111769820142194,-0.116404603413682,-0.0178570504176721,0.000988612942646529,0.059204568894198,0.0482801417914659,0.210140526300866,0.255496039635235,0.092354325089737,0.00606988372547687,0.0229677786287142,-0.0398362161037398,-0.0632699182449609,-0.155844003440466,-0.0756332770238377,1,1,1,1,1,1,1,1,629,0.901146131805158,68217,315.819444444444,698,216
29,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.0140349049923161,0.0941947266700054,1,0.875,0.191312273937052,0.0522316263074354,0.440775686111462,13977.0017303526,16252.584278912,2275.58254855934,2463.55348658562,-0.192287581872189,-0.0954420727654414,-0.0389866277653105,-0.0586700323774743,-0.0205703194369669,0.0519991956247388,0.0375974178191196,0.204080780834995,0.0934862214525156,0.10868207246649,0.0834878593738484,-0.017845203331088,-0.0613951484833532,-0.0704752915144201,-0.166526727412812,-0.0816930224897094,1,1,1,1,1,1,1,1,629,0.901146131805158,63607,294.476851851852,698,216
30,"ok","common_deerlike","varying",2.72990922123508,2.41027425610303,-0.0263338706787908,0.0958142290367162,1,0.875,0.285071965332419,0.122317977918996,0.550211889778784,14096.1562947145,17299.3146469175,3203.15835220298,2664.72459578514,-0.220338747056727,-0.243748774268737,-0.196507381839987,-0.0547222457661366,-0.188558952018316,0.218273258849607,0.194322591204768,0.280609285465202,0.0654350562679771,-0.0396246290368059,-0.0740328947008282,-0.0138974167197503,-0.229383781064702,0.0957987717104486,-0.00980155402716373,-0.00516451785950189,1,1,1,1,1,1,1,1,674,0.965616045845272,76185,352.708333333333,698,216
1,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00300301670232799,0.0237340915781738,1,NA,0.0959225699373367,0.0121761569951535,0.333219044449433,7350.36330728874,7346.77129616952,-3.5920111192172,2415.66256189346,-0.00225520130670088,0.00849925839705178,0.0216409440828091,0.0325376830020374,-0.0114890257993799,-0.043160977897632,-0.0301186145059362,0.000321800409126763,-0.00225520130670088,0.00849925839705178,0.0216409440828091,0.0325376830020374,-0.0114890257993799,-0.043160977897632,-0.0301186145059362,0.000321800409126763,1,1,1,1,1,1,1,1,440,0.630372492836676,9033,41.8194444444444,698,216
2,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00630030976446913,0.128610946449668,1,NA,0.228249106521748,0.05073209575195,0.515946113967019,7103.99466290467,7092.78668571906,-11.2079771856097,2646.38481283188,-0.00746675308659249,-0.0314473198719434,0.198081321571274,-0.0532312537711854,-0.120583888721284,0.140001271682208,-0.228636321979897,0.0528804660616676,-0.00746675308659249,-0.0314473198719434,0.198081321571274,-0.0532312537711854,-0.120583888721284,0.140001271682208,-0.228636321979897,0.0528804660616676,1,1,1,1,1,1,1,1,489,0.700573065902579,8013,37.0972222222222,698,216
3,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00310533984165222,0.157331112649525,1,NA,0.260093826709085,0.0568155926822748,0.677552458241589,7216.84159832403,7192.40864542922,-24.4329528948047,2698.98982596397,-0.234149121867549,0.126051857095687,0.172310546209623,-0.176855944858807,0.15453224665657,-0.185155165005123,0.0350643518287475,0.0833585112076339,-0.234149121867549,0.126051857095687,0.172310546209623,-0.176855944858807,0.15453224665657,-0.185155165005123,0.0350643518287475,0.0833585112076339,1,1,1,1,1,1,1,1,453,0.648997134670487,11005,50.9490740740741,698,216
4,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00355390994494335,0.0154482665382963,1,NA,0.0653621333146309,0.00869083690168868,0.161757823225355,7186.87552498469,7197.75554377181,10.880018787122,2662.57990241051,0.0178889800386769,0.0100218940274752,0.00579971833584366,-0.00236477793034382,0.00128950016976665,-0.00902778599891225,-0.028501956001175,-0.0235368522008782,0.0178889800386769,0.0100218940274752,0.00579971833584366,-0.00236477793034382,0.00128950016976665,-0.00902778599891225,-0.028501956001175,-0.0235368522008782,1,1,1,1,1,1,1,1,451,0.646131805157593,9349,43.2824074074074,698,216
5,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00440553739358476,0.0745506210905989,1,NA,0.175877395840912,0.00437506706582272,0.69349702019513,7206.74147500861,7216.74578409009,10.0043090814779,2727.87219333649,-0.110783292346068,0.0534713865127467,-0.0642852234376986,0.106041594020263,0.0720264785627247,-0.0903250731123015,0.0167035568565868,-0.0180937262049315,-0.110783292346068,0.0534713865127467,-0.0642852234376986,0.106041594020263,0.0720264785627247,-0.0903250731123015,0.0167035568565868,-0.0180937262049315,1,1,1,1,1,1,1,1,452,0.64756446991404,9847,45.587962962963,698,216
6,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.0141584793702531,0.0575717064338026,1,NA,0.141799290949154,0.0130395972020269,0.483668951545928,7236.70326248885,7221.19221904748,-15.5110434413718,2275.57644224167,-0.0261857874548476,0.0191829521252978,-0.101224445541989,-0.00756568157735262,-0.0346226400334521,0.0986108598047755,-0.0649880586092603,0.00352496632480283,-0.0261857874548476,0.0191829521252978,-0.101224445541989,-0.00756568157735262,-0.0346226400334521,0.0986108598047755,-0.0649880586092603,0.00352496632480283,1,1,1,1,1,1,1,1,424,0.607449856733524,7890,36.5277777777778,698,216
7,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.0031487082664989,0.0315313591497283,1,NA,0.0850605772458636,0.0120172470120121,0.232149743799484,7047.30922874582,7065.48077506474,18.171546318923,2727.37557768822,-0.00839045452301813,0.00582969790978033,0.0364767745434564,0.0261938049133365,-0.0491414104316837,-0.00427357231092604,-0.0539639887982335,0.0220794825652969,-0.00839045452301813,0.00582969790978033,0.0364767745434564,0.0261938049133365,-0.0491414104316837,-0.00427357231092604,-0.0539639887982335,0.0220794825652969,1,1,1,1,1,1,1,1,411,0.588825214899714,8039,37.2175925925926,698,216
8,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.0172741940328276,0.0576280408159024,1,NA,0.175365049606673,0.0195600696897394,0.647222190757214,7264.42617114345,7278.27419475605,13.8480236126015,2639.37284398079,0.00131379663411879,0.0512290019522473,-0.0523582360029748,-0.042154841401364,-0.0181839680988693,-0.132101340323138,0.0175282850195155,0.0365337499578443,0.00131379663411879,0.0512290019522473,-0.0523582360029748,-0.042154841401364,-0.0181839680988693,-0.132101340323138,0.0175282850195155,0.0365337499578443,1,1,1,1,1,1,1,1,453,0.648997134670487,8550,39.5833333333333,698,216
9,"ok","moderate","null",1.36495461061754,1.20513712805151,0.0187482045178601,0.0798121271264469,1,NA,0.200743067035639,0.0137336023653837,0.958690686204286,7277.13455042682,7289.73458569787,12.6000352710544,2748.82437825203,0.0710300916171427,0.0119720283564726,-0.0215187238235481,0.0122844959138711,-0.0251688854225011,0.199293015143353,-0.0463813699699497,-0.0515250156719605,0.0710300916171427,0.0119720283564726,-0.0215187238235481,0.0122844959138711,-0.0251688854225011,0.199293015143353,-0.0463813699699497,-0.0515250156719605,1,1,1,1,1,1,1,1,451,0.646131805157593,8813,40.8009259259259,698,216
10,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.00494918598209029,0.0340497993262749,1,NA,0.110261405033216,0.0254947785929814,0.298496476174749,7063.86914762776,7070.01394240094,6.14479477317491,1973.26304030418,0.0685280776284001,-0.0269489592366561,0.0267571398412714,-0.00886012040390951,-0.0241994611947103,-0.037849789764163,-0.0318302098872742,-0.00519016483968072,0.0685280776284001,-0.0269489592366561,0.0267571398412714,-0.00886012040390951,-0.0241994611947103,-0.037849789764163,-0.0318302098872742,-0.00519016483968072,1,1,1,1,1,1,1,1,441,0.631805157593123,8363,38.7175925925926,698,216
11,"ok","moderate","null",1.36495461061754,1.20513712805151,-0.0155523240058948,0.0669301121486088,1,NA,0.190042668910188,0.00455519007826018,0.744463682858633,7151.06573048373,7132.2044704635,-18.8612600202259,2658.07338738441,-0.079539530573308,-0.00481406294862083,0.0902723866430874,-0.074554646255484,-0.0909381929005481,-0.0394979351219664,-0.00244453904238829,0.07709792815207,-0.079539530573308,-0.00481406294862083,0.0902723866430874,-0.074554646255484,-0.0909381929005481,-0.0394979351219664,-0.00244453904238829,0.07709792815207,1,1,1,1,1,1,1,1,429,0.614613180515759,8075,37.3842592592593,698,216
