"cell100","link_occ_intercept_mean","link_occ_intercept_q025","link_occ_intercept_q975","MWMT_effect_mean","MWMT_effect_q025","MWMT_effect_q975","MCMT_effect_mean","MCMT_effect_q025","MCMT_effect_q975","x","y","lon","lat"
95,-1.4927012044169,-5.14182076427595,2.12645872926634,0.909747987406048,-0.958485355616748,3.16619918020196,-3.53830165304947,-7.97476877640592,0.454561674680891,NA,NA,-111.333743391348,46.5242070681126
96,-1.15670480284125,-5.42734011973714,3.29783858378665,0.828677061383706,-2.39903097609191,4.16167443423963,-2.93300633997308,-8.13736663135637,1.97607262918583,NA,NA,-110.048531846479,46.6631748214316
97,-1.48956326682455,-6.14860216848065,3.3368437298176,0.655990229656733,-2.99772420715647,4.36167739691889,-2.51011342490687,-8.01930116493424,2.77241699812705,NA,NA,-108.758125628156,46.7900977190569
98,-1.99771167971163,-6.93445350463997,3.03842883468791,0.447569650815867,-3.44432846844039,4.38065532544637,-2.18470494401762,-7.86480816350828,3.33716440140487,NA,NA,-107.462965624746,46.9048919556832
99,-2.55344522946323,-7.70454097655257,2.64461976802781,0.231342296014175,-3.87500204902602,4.29413487100514,-1.93345805576265,-7.76430409574489,3.81681737453118,NA,NA,-106.16351693014,47.0074830739936
100,-3.11850072786543,-8.50822968039785,2.19837310659791,0.0317338557226601,-4.17744272122108,4.20974067791962,-1.74338375010219,-7.62064779906521,4.06016728599628,NA,NA,-104.860235008944,47.0977980906832
101,-3.66139694994728,-9.12208669518631,1.73831316963446,-0.163800311955868,-4.45642038960073,4.05694120335737,-1.58558943793477,-7.43306336999463,4.17402380128712,NA,NA,-103.553602831978,47.1757766260873
102,-4.2020586346231,-9.71361931406098,1.2143138259624,-0.340371813224687,-4.66201151719702,3.863430337514,-1.45925804468491,-7.18133292230882,4.15922851200629,NA,NA,-102.244105919719,47.2413671018957
103,-4.74904631660661,-10.3108020661833,0.671364747033597,-0.502121893939292,-4.84671785504634,3.66696380857734,-1.39468917969019,-6.85609882991521,3.96385901396467,NA,NA,-100.932232562311,47.2945218067302
104,-5.26515036635514,-10.8563548666361,0.124838989958051,-0.640213092251965,-4.91783168213603,3.47828216907132,-1.41804766344842,-6.53578179786071,3.60941921618205,NA,NA,-99.6184700473596,47.3352051544233
