file,dir,token,chain,nrow,ncol,iter_total,n_boundaries,boundary,node,pre,post,init,exact_init,stuck_runlen,abs_jump,within_round_sd,jump_in_sd,status,note
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,10000,MCMT_tau,0.42733881,0.3,0.3,TRUE,1,0.127339,0.11432,1.1139,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,20000,det_intercept,0.4232832,0.5,0.5,TRUE,32,0.0767168,0.00963706,7.9606,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,20000,intercept_tau,0.13184792,1.3769155,0.3,FALSE,13,1.24507,0.0423721,29.384,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,20000,overdisp_inat,6.1350439,0.1,0.1,TRUE,1,6.03504,0.351585,17.165,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,20000,theta0,-6.7682712,-5.7371082,-5,FALSE,1,1.03116,0.330266,3.1222,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,20000,theta1,0.83952547,0.1698961,1,FALSE,55,0.669629,0.120164,5.5727,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,20000,year_beta,-0.15623914,0,0,TRUE,49,0.156239,0.0570264,2.7398,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,20000,year_var,2.6287586,0,0,TRUE,2,2.62876,0.581342,4.5219,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,20000,MWMT_tau,0.43076766,0.52969987,0.3,FALSE,6,0.0989322,0.0780991,1.2668,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,20000,MCMT_tau,0.45500014,0.38559186,0.3,FALSE,19,0.0694083,0.171077,0.40571,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,30000,det_intercept,0.41248399,0.5,0.5,TRUE,8,0.087516,0.0105261,8.3142,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,30000,intercept_tau,0.12642806,0.90842306,0.3,FALSE,7,0.781995,0.0928898,8.4185,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,30000,overdisp_inat,6.5234606,0.1,0.1,TRUE,2,6.42346,0.605825,10.603,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,30000,theta0,-6.6408181,-5.1496228,-5,FALSE,3,1.4912,0.434258,3.4339,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,30000,theta1,0.89416854,0.57922823,1,FALSE,3,0.31494,0.154677,2.0361,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,30000,year_beta,-0.16170181,0,0,TRUE,3,0.161702,0.0549434,2.9431,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,30000,year_var,2.6554408,0,0,TRUE,1,2.65544,1.23031,2.1583,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,30000,MWMT_tau,0.42891713,0.3,0.3,TRUE,1,0.128917,0.0955306,1.3495,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,30000,MCMT_tau,0.73533288,0.3,0.3,TRUE,11,0.435333,0.165889,2.6242,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,40000,det_intercept,0.40294268,0.5,0.5,TRUE,4,0.0970573,0.00951133,10.204,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,40000,intercept_tau,0.17490467,1.2311595,0.3,FALSE,7,1.05625,0.0518681,20.364,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,40000,overdisp_inat,5.9709902,0.1,0.1,TRUE,1,5.87099,0.271561,21.619,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,40000,theta0,-6.6252296,-5,-5,TRUE,4,1.62523,0.224809,7.2294,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,40000,theta1,0.88646708,1,1,TRUE,111,0.113533,0.0457375,2.4823,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,40000,year_beta,-0.13257319,0,0,TRUE,1,0.132573,0.0500932,2.6465,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,40000,year_var,2.5222743,0,0,TRUE,4,2.52227,0.139194,18.121,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,40000,MWMT_tau,0.37234032,0.3,0.3,TRUE,35,0.0723403,0.0809542,0.8936,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,40000,MCMT_tau,0.47268398,1.1957599,0.3,FALSE,5,0.723076,0.112168,6.4464,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,50000,det_intercept,0.42209447,0.5,0.5,TRUE,1,0.0779055,0.0116418,6.6919,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,50000,intercept_tau,0.14245326,0.57988632,0.3,FALSE,2,0.437433,0.07537,5.8038,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,50000,overdisp_inat,6.3698647,0.1,0.1,TRUE,1,6.26986,0.227864,27.516,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,50000,theta0,-6.5255867,-5.061298,-5,FALSE,2,1.46429,0.164852,8.8825,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,50000,theta1,0.87629671,1,1,TRUE,57,0.123703,0.0476906,2.5939,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,50000,year_beta,-0.19288813,0.31182194,0,FALSE,1,0.50471,0.0565006,8.9328,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,50000,year_var,2.6279453,0,0,TRUE,1,2.62795,0.166514,15.782,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,50000,MWMT_tau,0.37169039,0.3,0.3,TRUE,1,0.0716904,0.076899,0.93227,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,50000,MCMT_tau,0.47771504,0.3,0.3,TRUE,2,0.177715,0.169921,1.0459,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,60000,det_intercept,0.40658149,0.5,0.5,TRUE,2,0.0934185,0.00969657,9.6342,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,60000,intercept_tau,0.13905261,1.1852682,0.3,FALSE,6,1.04622,0.0667752,15.668,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,60000,overdisp_inat,6.2411967,0.1,0.1,TRUE,3,6.1412,0.226684,27.091,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,60000,theta0,-6.8912376,-5,-5,TRUE,2,1.89124,0.228381,8.281,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,60000,theta1,0.91966706,0.52597366,1,FALSE,123,0.393693,0.0589251,6.6812,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,60000,year_beta,-0.2422755,0.35750792,0,FALSE,11,0.599783,0.0516634,11.609,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,60000,year_var,2.5542593,2.0289358,0,FALSE,7,0.525323,0.182231,2.8827,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,60000,MWMT_tau,0.30582695,0.57743211,0.3,FALSE,54,0.271605,0.116755,2.3263,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,60000,MCMT_tau,0.37806192,0.3,0.3,TRUE,47,0.0780619,0.108156,0.72175,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,70000,det_intercept,0.41098651,0.5,0.5,TRUE,1,0.0890135,0.00996653,8.9312,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,70000,intercept_tau,0.11691365,1.9028855,0.3,FALSE,4,1.78597,0.0535387,33.359,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,70000,overdisp_inat,6.6448966,1.4724142,0.1,FALSE,3,5.17248,0.27558,18.769,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,70000,theta0,-6.5577791,-5,-5,TRUE,1,1.55778,0.261196,5.964,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,70000,theta1,0.85793835,0.10396373,1,FALSE,2,0.753975,0.0734062,10.271,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,70000,year_beta,-0.18909058,0,0,TRUE,18,0.189091,0.0534652,3.5367,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,70000,year_var,2.6174905,0.97869261,0,FALSE,1,1.6388,0.223024,7.3481,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,70000,MWMT_tau,0.36332772,0.3,0.3,TRUE,1,0.0633277,0.0682565,0.92779,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,70000,MCMT_tau,0.49020649,0.89760742,0.3,FALSE,26,0.407401,0.115948,3.5137,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,80000,det_intercept,0.41353215,0.49643114,0.5,FALSE,26,0.082899,0.0112886,7.3436,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,80000,intercept_tau,0.13885308,0.3,0.3,TRUE,49,0.161147,0.0862469,1.8684,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,80000,overdisp_inat,6.2868508,0.55537215,0.1,FALSE,1,5.73148,0.335406,17.088,CHECKED,
/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox/chain_grey_fox_2.RDS,/rsstu/users/j/jkpacifi/NSFiSDMs/Arielle_iSDM_temporal/integrated_code/Temporal_trend_final/HPC/Poor_mixing/grey_fox,grey_fox,2,170000,2758,170000,16,80000,theta0,-6.5722014,-5.7240029,-5,FALSE,1,0.848198,0.306269,2.7695,CHECKED,
