unit_5,n_cameras,trap_nights,extent_km,span_weeks,year,src
Colville (C)__2020#0,1,44.0,0.0,6.285714285714286,2020,camera_trap_array
Pepperwood__2020#0,12,435.0,4.56599745672815,6.142857142857143,2020,camera_trap_array
SierraNevada2__2020#0,9,466.0,1.2998929931197227,7.428571428571429,2020,camera_trap_array
Carrizo__2020#2,6,214.0,3.5380772009550774,8.142857142857142,2020,camera_trap_array
Carrizo__2020#1,2,91.0,0.39980076305678974,8.142857142857142,2020,camera_trap_array
Carrizo__2020#3,5,109.0,3.9076867713522367,8.0,2020,camera_trap_array
Carrizo__2020#4,1,22.0,0.0,3.142857142857143,2020,camera_trap_array
Osos__2020#0,11,274.0,4.7547050977158785,3.7142857142857144,2020,camera_trap_array
USAFA__2020#2,5,250.0,1.613517529731049,7.142857142857143,2020,camera_trap_array
USAFA__2020#4,7,320.0,3.539077242030471,7.571428571428571,2020,camera_trap_array
NyeHolman__2020#0,14,527.0,2.6685756061313493,6.285714285714286,2020,camera_trap_array
SLC__2020#5,1,33.0,0.0,4.714285714285714,2020,camera_trap_array
SLC__2020#4,2,65.0,2.9664035637253097,5.714285714285714,2020,camera_trap_array
SLC__2020#1,2,53.0,1.0734861644062446,7.571428571428571,2020,camera_trap_array
SLC__2020#2,2,54.0,2.0519437666505485,4.285714285714286,2020,camera_trap_array
Wilmington__2020#3,2,77.0,4.2199182579529,6.285714285714286,2020,camera_trap_array
Wilmington__2020#5,2,65.0,4.144968453753915,4.714285714285714,2020,camera_trap_array
Wilmington__2020#6,2,68.0,1.1154907006704784,4.857142857142857,2020,camera_trap_array
Wilmington__2020#7,3,116.0,2.922307456160749,6.857142857142857,2020,camera_trap_array
Wasatch__2020#3,1,29.0,0.0,4.142857142857143,2020,camera_trap_array
Wasatch__2020#8,1,31.0,0.0,4.428571428571429,2020,camera_trap_array
CrocLake__2020#3,8,307.0,3.1467140336650594,5.714285714285714,2020,camera_trap_array
Melrose__2020#0,11,318.0,2.3634591095466373,4.142857142857143,2020,camera_trap_array
Carrollton__2020#1,26,357.0,4.2245134467254575,8.571428571428571,2020,camera_trap_array
Carrollton__2020#2,1,14.0,0.0,2.0,2020,camera_trap_array
Ceylon__2020#0,6,294.0,3.877217537733872,7.0,2020,camera_trap_array
JonesCenter__2020#3,18,595.0,4.890634281758443,7.285714285714286,2020,camera_trap_array
JonesCenter__2020#2,2,70.0,0.2481170302366604,5.0,2020,camera_trap_array
SLC__2020#9,3,88.0,4.264479293563041,8.142857142857142,2020,camera_trap_array
Herrera__2020#1,79,1176.0,4.564933381178566,4.571428571428571,2020,camera_trap_array
Rentz__2020#1,5,89.0,0.937177673777827,5.428571428571429,2020,camera_trap_array
Aurora__2020#0,8,379.0,1.603342324944549,8.428571428571429,2020,camera_trap_array
Urbana__2020#0,13,377.0,3.0676922024266435,4.142857142857143,2020,camera_trap_array
Brooke__2020#0,8,384.0,1.7930680264014296,7.0,2020,camera_trap_array
SLC__2020#3,2,50.0,2.2471780921098805,3.5714285714285716,2020,camera_trap_array
SLC__2020#7,1,18.0,0.0,2.5714285714285716,2020,camera_trap_array
SLC__2020#6,2,43.0,1.3106358984113025,4.142857142857143,2020,camera_trap_array
Lawrence__2020#0,13,349.0,2.677137141666501,8.714285714285714,2020,camera_trap_array
MarshallCounty__2020#2,4,125.0,1.6280364226810606,10.571428571428571,2020,camera_trap_array
MarshallCounty__2020#3,6,135.0,3.602985815747483,6.857142857142857,2020,camera_trap_array
MarshallCounty__2020#1,4,78.0,2.0656467600177617,3.0,2020,camera_trap_array
Hammond__2020#0,9,437.0,1.0624190807039595,7.0,2020,camera_trap_array
Wasatch__2020#2,1,35.0,0.0,5.0,2020,camera_trap_array
Herrera__2020#2,39,681.0,3.703533340209567,6.428571428571429,2020,camera_trap_array
Wasatch__2020#1,2,100.0,3.942383483483156,8.714285714285714,2020,camera_trap_array
BridgewaterState__2020#0,8,504.0,0.8599823110162772,9.0,2020,camera_trap_array
Grafton__2020#0,6,282.0,0.8196721115910538,6.714285714285714,2020,camera_trap_array
Tufts__2020#0,10,492.0,2.5543315297508586,8.142857142857142,2020,camera_trap_array
PenobscotForest__2020#0,8,303.0,2.19778534297408,8.0,2020,camera_trap_array
Herrera__2020#3,40,599.0,4.962747158736541,7.285714285714286,2020,camera_trap_array
UpperPeninsula__2020#5,5,277.0,2.8580710789923014,9.428571428571429,2020,camera_trap_array
UpperPeninsula__2020#4,5,302.0,2.4164334511537042,9.428571428571429,2020,camera_trap_array
UpperPeninsula__2020#2,4,205.0,1.8865170683525663,8.0,2020,camera_trap_array
UpperPeninsula3__2020#3,5,52.0,2.5650808888809657,1.5714285714285714,2020,camera_trap_array
UpperPeninsula3__2020#4,4,41.0,3.0920748793304047,1.5714285714285714,2020,camera_trap_array
UpperPeninsula3__2020#7,5,49.0,4.238235969543717,1.5714285714285714,2020,camera_trap_array
UpperPeninsula3__2020#6,4,36.0,4.243489074392188,1.5714285714285714,2020,camera_trap_array
UpperPeninsula3__2020#1,5,54.0,4.881439446160148,1.5714285714285714,2020,camera_trap_array
UpperPeninsula3__2020#2,6,81.0,4.244082860506898,4.857142857142857,2020,camera_trap_array
UpperPeninsula3__2020#5,3,21.0,2.5964271693559025,1.4285714285714286,2020,camera_trap_array
UpperPeninsula3__2020#8,6,115.0,3.7828157420975526,6.571428571428571,2020,camera_trap_array
UpperPeninsula3__2020#9,1,32.0,0.0,4.571428571428571,2020,camera_trap_array
UniversityofMissouri__2020#0,16,966.0,2.0587116081438763,11.571428571428571,2020,camera_trap_array
BullShoals__2020#0,10,526.0,3.0575222510016706,9.0,2020,camera_trap_array
HBHMAcres__2020#0,9,542.0,1.7983300668222437,8.714285714285714,2020,camera_trap_array
RiverTrail__2020#0,11,416.0,0.7570291438157568,9.285714285714286,2020,camera_trap_array
Shamon__2020#2,12,356.0,4.883198138442138,7.428571428571429,2020,camera_trap_array
Shamon__2020#7,8,264.0,3.118138743922456,7.857142857142857,2020,camera_trap_array
Shamon__2020#4,9,277.0,4.256273928061359,6.285714285714286,2020,camera_trap_array
Shamon__2020#8,9,264.0,3.582642052917457,7.714285714285714,2020,camera_trap_array
Shamon__2020#1,6,204.0,2.784806629033543,7.428571428571429,2020,camera_trap_array
Shamon__2020#3,7,183.0,3.673180443883969,6.285714285714286,2020,camera_trap_array
Shamon__2020#6,9,295.0,3.608420883474177,6.142857142857143,2020,camera_trap_array
Shamon__2020#5,4,162.0,2.1204165641926114,6.428571428571429,2020,camera_trap_array
WCU__2020#2,5,234.0,2.407472947433272,8.857142857142858,2020,camera_trap_array
WCU__2020#3,6,143.0,3.6955044133758963,7.857142857142857,2020,camera_trap_array
WCU__2020#4,1,49.0,0.0,7.0,2020,camera_trap_array
ARNWR__2020#1,2,49.0,2.0878606488877787,4.0,2020,camera_trap_array
ARNWR__2020#4,1,28.0,0.0,4.0,2020,camera_trap_array
ARNWR__2020#3,4,112.0,4.261643407327615,4.0,2020,camera_trap_array
Hill__2020#0,18,504.0,4.22558050121204,4.0,2020,camera_trap_array
MtGlum__2020#0,10,422.0,1.098672508683362,6.714285714285714,2020,camera_trap_array
Farris__2020#0,21,717.0,3.0839274253298083,5.857142857142857,2020,camera_trap_array
WCU__2020#5,1,57.0,0.0,8.142857142857142,2020,camera_trap_array
WCU__2020#1,2,89.0,2.277333651191235,6.571428571428571,2020,camera_trap_array
YarnallKnob__2020#0,10,448.0,0.9537946443252463,8.142857142857142,2020,camera_trap_array
Rutgers__2020#0,7,179.0,1.2900676505780202,9.285714285714286,2020,camera_trap_array
Mojave__2020#4,2,59.0,3.2165393479503797,4.857142857142857,2020,camera_trap_array
Mojave__2020#2,3,128.0,1.5408531902223568,6.571428571428571,2020,camera_trap_array
Mojave__2020#1,2,96.0,0.6441404492941153,7.571428571428571,2020,camera_trap_array
Mojave__2020#3,2,85.0,1.0259908886023053,6.857142857142857,2020,camera_trap_array
NYC__2020#1,5,287.0,3.829983210718173,12.571428571428571,2020,camera_trap_array
NYC__2020#4,1,37.0,0.0,5.285714285714286,2020,camera_trap_array
NYC__2020#6,6,351.0,3.115527915234799,12.142857142857142,2020,camera_trap_array
NYC__2020#5,3,123.0,2.149948336469318,6.142857142857143,2020,camera_trap_array
NYC__2020#2,1,40.0,0.0,5.714285714285714,2020,camera_trap_array
NYC__2020#7,1,30.0,0.0,4.285714285714286,2020,camera_trap_array
Bogan__2020#0,14,504.0,1.1859997454143092,5.142857142857143,2020,camera_trap_array
Mianus__2020#0,19,753.0,3.4993178510266287,6.0,2020,camera_trap_array
PaulSmiths__2020#0,4,131.0,0.6079593044679216,7.571428571428571,2020,camera_trap_array
StLawrence__2020#3,2,48.0,3.292528838062761,3.4285714285714284,2020,camera_trap_array
StLawrence__2020#4,1,24.0,0.0,3.4285714285714284,2020,camera_trap_array
StLawrence__2020#6,2,52.0,4.284343726145722,4.0,2020,camera_trap_array
StLawrence__2020#5,2,56.0,1.382069053056293,4.0,2020,camera_trap_array
StLawrence__2020#2,1,29.0,0.0,4.142857142857143,2020,camera_trap_array
StLawrence__2020#1,2,48.0,4.836783575981088,6.571428571428571,2020,camera_trap_array
StLawrence__2020#7,1,28.0,0.0,4.0,2020,camera_trap_array
G3Ranch__2020#0,12,540.0,1.3289161748594491,6.857142857142857,2020,camera_trap_array
Ardmore__2020#1,7,143.0,3.3717513543752253,3.0,2020,camera_trap_array
Ardmore__2020#2,4,64.0,3.8040455008002776,3.0,2020,camera_trap_array
CowCreek__2020#2,3,54.0,2.791568297693495,3.0,2020,camera_trap_array
CowCreek__2020#4,4,77.0,3.230787513512569,3.142857142857143,2020,camera_trap_array
CowCreek__2020#3,3,66.0,2.0024160520188237,3.142857142857143,2020,camera_trap_array
CowCreek__2020#1,3,66.0,4.6842689637706645,3.142857142857143,2020,camera_trap_array
OregonStateUni__2020#2,11,550.0,3.6283998132643682,7.142857142857143,2020,camera_trap_array
Gettysburg__2020#0,7,206.0,1.1055371055049688,7.142857142857143,2020,camera_trap_array
Rothrock__2020#2,3,125.0,2.314208095362832,7.142857142857143,2020,camera_trap_array
Rothrock__2020#1,4,186.0,2.6568544876610884,6.714285714285714,2020,camera_trap_array
Rothrock__2020#3,5,280.0,2.733191010566016,8.0,2020,camera_trap_array
Wasatch__2020#5,1,27.0,0.0,3.857142857142857,2020,camera_trap_array
Wasatch__2020#4,3,90.0,4.9284966176738925,9.142857142857142,2020,camera_trap_array
Wasatch__2020#7,1,47.0,0.0,6.714285714285714,2020,camera_trap_array
Wasatch__2020#6,4,134.0,3.2000765958304975,11.714285714285714,2020,camera_trap_array
Bottomland__2020#1,9,135.0,2.757752240520532,2.142857142857143,2020,camera_trap_array
Bottomland__2020#2,17,255.0,4.888418013221876,2.142857142857143,2020,camera_trap_array
Piedmont__2020#3,2,119.0,2.137396525744322,8.571428571428571,2020,camera_trap_array
SREL__2020#3,7,154.0,4.457966122893426,3.142857142857143,2020,camera_trap_array
SREL__2020#2,5,100.0,1.9184597767199687,3.142857142857143,2020,camera_trap_array
SREL__2020#1,9,196.0,4.632102642199151,3.142857142857143,2020,camera_trap_array
Custer__2020#0,10,530.0,1.10927853843763,8.285714285714286,2020,camera_trap_array
Brookings__2020#2,2,96.0,3.9377498808604185,6.857142857142857,2020,camera_trap_array
Brookings__2020#1,7,336.0,2.9371388012693544,6.857142857142857,2020,camera_trap_array
SUCP__2020#1,2,122.0,2.761682114367182,12.428571428571429,2020,camera_trap_array
SUCP__2020#3,2,137.0,3.369728666197983,10.571428571428571,2020,camera_trap_array
SUCP__2020#5,1,63.0,0.0,9.0,2020,camera_trap_array
Schenck__2020#0,9,282.0,1.6918200750975987,7.857142857142857,2020,camera_trap_array
Cheatham__2020#0,12,416.0,2.5493805782358163,5.857142857142857,2020,camera_trap_array
Cumberland__2020#0,5,293.0,2.09795731907219,10.857142857142858,2020,camera_trap_array
CaesarKleberg__2020#0,7,429.0,1.9075488261665872,9.571428571428571,2020,camera_trap_array
LBJ__2020#6,2,37.0,2.11004843966971,2.7142857142857144,2020,camera_trap_array
LBJ__2020#3,5,110.0,4.29596036337642,6.0,2020,camera_trap_array
LBJ__2020#1,2,57.0,1.3204959443190578,5.142857142857143,2020,camera_trap_array
LBJ__2020#2,2,40.0,2.958101275912296,2.857142857142857,2020,camera_trap_array
LBJ__2020#7,1,20.0,0.0,2.857142857142857,2020,camera_trap_array
LBJ__2020#5,4,95.0,4.527946815993961,4.428571428571429,2020,camera_trap_array
LBJ__2020#4,2,42.0,3.0212423614313795,3.142857142857143,2020,camera_trap_array
Angelina__2020#0,15,327.0,2.7021152159385284,3.4285714285714284,2020,camera_trap_array
USACE__2020#0,12,384.0,3.26063220862423,4.857142857142857,2020,camera_trap_array
Abilene__2020#0,11,682.0,2.694995854515298,9.571428571428571,2020,camera_trap_array
Freeman__2020#0,7,301.0,1.9937462846385734,6.571428571428571,2020,camera_trap_array
GeneHowe__2020#2,4,110.0,4.377331162111082,4.571428571428571,2020,camera_trap_array
GeneHowe__2020#1,4,79.0,1.7832708826258576,4.571428571428571,2020,camera_trap_array
Matador__2020#4,4,130.0,4.446580256887565,9.0,2020,camera_trap_array
Matador__2020#3,2,103.0,2.5597668442875743,8.714285714285714,2020,camera_trap_array
Matador__2020#2,4,168.0,2.8189876534187515,9.0,2020,camera_trap_array
Matador__2020#1,2,54.0,1.6931187534642442,4.857142857142857,2020,camera_trap_array
Umstead__2020#0,36,1001.0,4.55768030954268,6.142857142857143,2020,camera_trap_array
CottonwoodCanyon__2020#0,15,902.0,2.135363210147284,8.857142857142858,2020,camera_trap_array
RMC__2020#0,8,442.0,2.795665837853861,8.285714285714286,2020,camera_trap_array
Pagebrook__2020#0,8,426.0,1.2150647132437513,8.142857142857142,2020,camera_trap_array
SuburbanRichmond__2020#0,6,270.0,1.405394547443849,6.428571428571429,2020,camera_trap_array
SCBI__2020#0,14,370.0,1.2486130793075763,8.428571428571429,2020,camera_trap_array
Shenandoah__2020#1,4,108.0,1.2438627885219007,3.857142857142857,2020,camera_trap_array
Shenandoah__2020#2,12,267.0,3.5828093998039994,7.0,2020,camera_trap_array
Elwha__2020#2,1,50.0,0.0,7.142857142857143,2020,camera_trap_array
Elwha__2020#1,2,150.0,2.8562886655998683,12.428571428571429,2020,camera_trap_array
Elwha__2020#7,1,46.0,0.0,6.571428571428571,2020,camera_trap_array
Elwha__2020#5,1,65.0,0.0,9.285714285714286,2020,camera_trap_array
Elwha__2020#6,3,187.0,4.232875813095724,13.142857142857142,2020,camera_trap_array
Elwha__2020#8,1,42.0,0.0,6.0,2020,camera_trap_array
Elwha__2020#4,2,122.0,2.805481743314367,9.142857142857142,2020,camera_trap_array
Elwha__2020#3,1,58.0,0.0,8.285714285714286,2020,camera_trap_array
OlympicPeninsula__2020#6,2,170.0,2.493942054808484,15.857142857142858,2020,camera_trap_array
OlympicPeninsula__2020#3,1,112.0,0.0,16.0,2020,camera_trap_array
OlympicPeninsula__2020#1,2,211.0,1.860291202039995,15.714285714285714,2020,camera_trap_array
OlympicPeninsula__2020#4,1,110.0,0.0,15.714285714285714,2020,camera_trap_array
OlympicPeninsula__2020#2,1,83.0,0.0,11.857142857142858,2020,camera_trap_array
OlympicPeninsula__2020#5,2,234.0,2.676317981669806,17.571428571428573,2020,camera_trap_array
OlympicPeninsula__2020#7,3,333.0,4.249394962936166,17.714285714285715,2020,camera_trap_array
Whitewater__2020#0,8,328.0,0.9988249915218183,7.142857142857143,2020,camera_trap_array
UniversityResearchForest__2020#0,33,735.0,4.099615990181388,7.857142857142857,2020,camera_trap_array
Alexander__2020#0,11,458.0,3.4117351536074834,6.714285714285714,2020,camera_trap_array
UniversityResearchForest__2019#0,12,203.0,4.108637586418098,4.285714285714286,2019,camera_trap_array
SLC__2019#4,3,133.0,2.809743773473327,6.428571428571429,2019,camera_trap_array
SLC__2019#7,2,44.0,1.929309107940767,7.0,2019,camera_trap_array
SLC__2019#8,2,42.0,2.9805070112704826,3.142857142857143,2019,camera_trap_array
SLC__2019#9,4,142.0,2.4515914344828666,6.571428571428571,2019,camera_trap_array
SLC__2019#10,2,87.0,0.7924581488351405,6.285714285714286,2019,camera_trap_array
SLC__2019#2,4,102.0,2.8466068473779735,4.0,2019,camera_trap_array
SLC__2019#11,1,21.0,0.0,3.0,2019,camera_trap_array
SLC__2019#6,3,84.0,4.9257626400184575,10.0,2019,camera_trap_array
SLC__2019#1,3,64.0,2.349180538526541,4.142857142857143,2019,camera_trap_array
SLC__2019#3,2,65.0,1.870736014205746,9.857142857142858,2019,camera_trap_array
Rentz__2021#1,18,466.0,3.8802526615653123,8.428571428571429,2021,camera_trap_array
MTHansen__2021#2,15,890.0,4.2495189012192425,8.857142857142858,2021,camera_trap_array
MTHansen__2021#1,8,484.0,3.632985598583978,8.714285714285714,2021,camera_trap_array
MTHansen__2021#3,1,62.0,0.0,8.857142857142858,2021,camera_trap_array
Baggs__2021#0,8,411.0,3.3606858020074353,8.142857142857142,2021,camera_trap_array
USAFA__2021#1,7,184.0,3.575639117893539,4.0,2021,camera_trap_array
USAFA__2021#2,5,124.0,0.9643822779060552,4.0,2021,camera_trap_array
USAFA__2021#3,8,196.0,3.0471856406352713,4.0,2021,camera_trap_array
Storrs__2021#0,20,681.0,3.141239694455201,10.571428571428571,2021,camera_trap_array
Herrera__2021#14,3,73.0,4.485537481961303,5.285714285714286,2021,camera_trap_array
Herrera__2021#2,3,68.0,3.5810177696263747,5.0,2021,camera_trap_array
Herrera__2021#23,3,99.0,4.3571946239270485,5.0,2021,camera_trap_array
Herrera__2021#8,2,67.0,4.410447249641493,5.0,2021,camera_trap_array
Herrera__2021#9,4,148.0,3.064450605542909,5.285714285714286,2021,camera_trap_array
Herrera__2021#13,3,100.0,3.276186761599162,5.285714285714286,2021,camera_trap_array
Herrera__2021#1,2,58.0,3.4633690113558635,4.714285714285714,2021,camera_trap_array
Herrera__2021#7,2,64.0,3.606321220347744,5.285714285714286,2021,camera_trap_array
Herrera__2021#20,2,22.0,1.8568313485613854,3.0,2021,camera_trap_array
Herrera__2021#17,2,69.0,2.6624535855393696,5.0,2021,camera_trap_array
Herrera__2021#11,2,74.0,1.6397093509439835,5.285714285714286,2021,camera_trap_array
Herrera__2021#6,2,74.0,2.3183467274083807,5.285714285714286,2021,camera_trap_array
Herrera__2021#3,1,16.0,0.0,2.2857142857142856,2021,camera_trap_array
Wilmington__2021#3,2,47.0,1.933016999375643,3.857142857142857,2021,camera_trap_array
Brooke__2021#0,9,441.0,1.8041264071107426,7.0,2021,camera_trap_array
Pittsburg__2021#1,2,128.0,2.562971317399392,9.142857142857142,2021,camera_trap_array
Pittsburg__2021#2,9,372.0,4.387706627497272,9.142857142857142,2021,camera_trap_array
UpperPeninsula__2021#5,4,241.0,2.6814986470491564,9.0,2021,camera_trap_array
UpperPeninsula2__2021#2,3,219.0,4.57253850762614,10.428571428571429,2021,camera_trap_array
UpperPeninsula2__2021#1,3,213.0,3.564750106462851,10.142857142857142,2021,camera_trap_array
UpperPeninsula2__2021#4,1,73.0,0.0,10.428571428571429,2021,camera_trap_array
UpperPeninsula2__2021#3,2,136.0,2.4119677900344096,10.428571428571429,2021,camera_trap_array
UpperPeninsula2__2021#5,1,67.0,0.0,9.571428571428571,2021,camera_trap_array
BullShoals__2021#0,24,737.0,3.0723972446971684,9.142857142857142,2021,camera_trap_array
ARNWR__2021#6,1,36.0,0.0,5.142857142857143,2021,camera_trap_array
MtGlum__2021#0,13,579.0,1.3514112155316975,8.0,2021,camera_trap_array
OakvillePrairie__2021#0,11,98.0,2.541370394170844,6.0,2021,camera_trap_array
Bartlett__2021#0,33,1641.0,2.9639169813259145,8.714285714285714,2021,camera_trap_array
NYC__2021#4,3,142.0,2.4981238974547826,7.857142857142857,2021,camera_trap_array
ScenicHudson__2021#0,24,664.0,3.0926080674476797,8.285714285714286,2021,camera_trap_array
HustonBrumbaugh__2021#0,20,563.0,1.781869058112426,8.428571428571429,2021,camera_trap_array
Ardmore__2021#1,7,95.0,2.5804559864020575,9.142857142857142,2021,camera_trap_array
Ardmore__2021#2,23,315.0,4.3735380169164895,9.142857142857142,2021,camera_trap_array
Burneyville__2021#0,26,387.0,4.11950945437544,9.857142857142858,2021,camera_trap_array
OregonStateUni__2021#2,11,484.0,3.633133995605245,6.285714285714286,2021,camera_trap_array
OregonStateUni__2021#1,4,176.0,1.4282120010515167,6.285714285714286,2021,camera_trap_array
OakLakeFS__2021#0,12,221.0,3.261465256882907,5.0,2021,camera_trap_array
Brookings__2021#1,6,146.0,2.9342068569861994,5.0,2021,camera_trap_array
Freeman__2021#2,1,42.0,0.0,6.0,2021,camera_trap_array
GeneHowe__2021#2,26,211.0,4.88203816413948,6.285714285714286,2021,camera_trap_array
GeneHowe__2021#1,11,86.0,4.084165309340572,6.285714285714286,2021,camera_trap_array
YoakumDunes__2021#2,9,173.0,2.1907468149081932,6.142857142857143,2021,camera_trap_array
YoakumDunes__2021#1,10,209.0,2.1352577398953594,10.142857142857142,2021,camera_trap_array
SLC__2021#1,2,141.0,1.720210434578686,11.142857142857142,2021,camera_trap_array
SLC__2021#3,3,153.0,3.2716602827530163,9.428571428571429,2021,camera_trap_array
Stenglein__2021#2,9,331.0,4.788026853801934,8.714285714285714,2021,camera_trap_array
Stenglein__2021#1,2,110.0,0.9554815315809463,8.142857142857142,2021,camera_trap_array
SUCP__2023#6,4,125.0,2.745203644714446,9.142857142857142,2023,camera_trap_array
SUCP__2023#5,4,118.0,2.409377988152566,9.142857142857142,2023,camera_trap_array
SUCP__2023#4,4,126.0,2.5061252477314384,11.142857142857142,2023,camera_trap_array
SUCP__2023#2,4,99.0,2.4519172763237655,9.714285714285714,2023,camera_trap_array
SUCP__2023#1,2,48.0,0.0,10.0,2023,camera_trap_array
SUCP__2022#3,2,74.0,2.406714618428126,8.0,2022,camera_trap_array
SUCP__2022#4,1,32.0,0.0,4.571428571428571,2022,camera_trap_array
SUCP__2022#6,3,114.0,4.406232970898297,12.0,2022,camera_trap_array
SUCP__2022#2,1,40.0,0.0,5.714285714285714,2022,camera_trap_array
SUCP__2023#3,4,128.0,3.3672727522470445,9.428571428571429,2023,camera_trap_array
Harrity__2022#1,16,746.0,4.468967689012449,14.0,2022,camera_trap_array
USAFA__2022#3,4,276.0,2.8990445498509887,9.857142857142858,2022,camera_trap_array
USAFA__2022#2,2,136.0,0.24821897514687827,9.714285714285714,2022,camera_trap_array
Herrera__2022#14,3,62.0,3.505508491380106,4.428571428571429,2022,camera_trap_array
Herrera__2022#3,3,73.0,4.485537481961303,4.571428571428571,2022,camera_trap_array
Herrera__2022#21,4,101.0,4.5979188325141855,4.428571428571429,2022,camera_trap_array
Herrera__2022#11,3,52.0,3.064450605542909,2.7142857142857144,2022,camera_trap_array
Herrera__2022#2,4,83.0,3.276186761599162,4.857142857142857,2022,camera_trap_array
Herrera__2022#15,2,59.0,3.4633690113558635,4.428571428571429,2022,camera_trap_array
Herrera__2022#18,3,51.0,3.8086880027141063,3.2857142857142856,2022,camera_trap_array
Herrera__2022#9,2,15.0,1.8604185619986657,1.4285714285714286,2022,camera_trap_array
Herrera__2022#20,3,80.0,3.3580316661800373,4.142857142857143,2022,camera_trap_array
Herrera__2022#19,2,50.0,2.6624535855393696,4.142857142857143,2022,camera_trap_array
Herrera__2022#7,2,52.0,2.4447771452056544,4.0,2022,camera_trap_array
Herrera__2022#13,1,20.0,0.0,2.857142857142857,2022,camera_trap_array
Herrera__2022#22,3,81.0,4.7001911077074885,4.571428571428571,2022,camera_trap_array
Herrera__2022#17,2,40.0,2.3183467274083807,4.0,2022,camera_trap_array
Herrera__2022#16,1,28.0,0.0,4.0,2022,camera_trap_array
Herrera__2022#12,1,15.0,0.0,2.142857142857143,2022,camera_trap_array
Herrera__2022#10,2,40.0,2.4549892894971292,3.5714285714285716,2022,camera_trap_array
CrocLake__2022#4,3,177.0,1.8760919034345014,9.0,2022,camera_trap_array
DeLuca__2022#1,2,123.0,1.325131464778107,8.857142857142858,2022,camera_trap_array
Melrose__2022#4,15,706.0,3.9610318543586254,10.714285714285714,2022,camera_trap_array
FL_Forest_Wild_Ordway_24__2022#2,1,68.0,0.0,9.714285714285714,2022,camera_trap_array
Melrose__2022#2,6,389.0,2.692634506925844,9.714285714285714,2022,camera_trap_array
Melrose__2022#1,12,768.0,3.5954332504306983,14.285714285714286,2022,camera_trap_array
FL_Forest_Wild_Ordway_24__2022#1,4,238.0,3.988155283622425,9.714285714285714,2022,camera_trap_array
Ellington__2022#0,29,1685.0,4.465839007650732,8.857142857142858,2022,camera_trap_array
Weigel__2022#2,26,208.0,4.5139814219160055,7.428571428571429,2022,camera_trap_array
JonesCenter__2022#2,5,112.0,3.7139255508450626,4.0,2022,camera_trap_array
JonesCenter__2022#1,6,168.0,4.146600061580661,4.142857142857143,2022,camera_trap_array
Rentz__2022#2,8,291.0,2.404947582536932,10.571428571428571,2022,camera_trap_array
Rentz__2022#3,15,434.0,2.854604930135471,10.714285714285714,2022,camera_trap_array
Brooke__2022#0,10,505.0,1.8041264071107426,7.285714285714286,2022,camera_trap_array
PWAMartell__2022#0,12,556.0,3.848382185871983,7.0,2022,camera_trap_array
Pittsburg__2022#1,2,83.0,2.562971317399392,9.0,2022,camera_trap_array
Pittsburg__2022#2,8,435.0,4.387706627497272,9.0,2022,camera_trap_array
EDG__2022#0,24,516.0,2.350028544632447,10.571428571428571,2022,camera_trap_array
Tufts__2022#0,11,469.0,2.818487014612751,8.714285714285714,2022,camera_trap_array
WT__2022#0,21,501.0,2.3024293701687872,6.714285714285714,2022,camera_trap_array
PenobscotForest__2022#2,21,335.0,2.875555260853737,9.714285714285714,2022,camera_trap_array
UpperPeninsula__2022#4,3,171.0,1.7438098711653047,8.142857142857142,2022,camera_trap_array
UpperPeninsula__2022#5,5,264.0,2.418394827421269,10.0,2022,camera_trap_array
UpperPeninsula__2022#1,8,458.0,4.401355710576888,12.428571428571429,2022,camera_trap_array
UpperPeninsula__2022#2,4,216.0,2.533331829178576,9.428571428571429,2022,camera_trap_array
UpperPeninsula2__2022#2,3,185.0,4.57253850762614,9.285714285714286,2022,camera_trap_array
UpperPeninsula2__2022#1,3,193.0,3.564750106462851,9.285714285714286,2022,camera_trap_array
UpperPeninsula2__2022#4,1,65.0,0.0,9.285714285714286,2022,camera_trap_array
UpperPeninsula2__2022#3,2,129.0,2.4119677900344096,9.285714285714286,2022,camera_trap_array
UpperPeninsula2__2022#5,1,65.0,0.0,9.285714285714286,2022,camera_trap_array
MWSU__2022#0,8,525.0,1.0641673379298437,13.857142857142858,2022,camera_trap_array
Hebblewhite__2022#6,8,371.0,2.608722737609385,13.285714285714286,2022,camera_trap_array
Hebblewhite__2022#3,4,169.0,2.1670142608281,13.285714285714286,2022,camera_trap_array
Hebblewhite__2022#1,8,335.0,3.1568675626308034,12.857142857142858,2022,camera_trap_array
Hebblewhite__2022#5,6,264.0,2.5601708640345673,14.857142857142858,2022,camera_trap_array
MTHansen__2022#3,17,1017.0,4.523548018457649,9.142857142857142,2022,camera_trap_array
MTHansen__2022#2,4,252.0,2.1666543367686084,9.0,2022,camera_trap_array
MTHansen__2022#1,6,378.0,2.7496504330742706,9.0,2022,camera_trap_array
Bartlett__2022#0,34,1506.0,2.963932740376827,7.714285714285714,2022,camera_trap_array
NYC__2022#4,3,111.0,2.4981238974547826,5.285714285714286,2022,camera_trap_array
NYC__2022#5,6,197.0,4.1383931973047865,5.0,2022,camera_trap_array
NYC__2022#6,3,76.0,2.3000051149123015,5.0,2022,camera_trap_array
NYC__2022#7,1,34.0,0.0,4.857142857142857,2022,camera_trap_array
NYC__2022#8,1,35.0,0.0,5.0,2022,camera_trap_array
