cell50,year,species_count,total_mammal_count_same_cell
52,2019,0,1
54,2019,0,20
55,2019,29,379
63,2019,2,2
64,2019,3,3
65,2019,1,2
76,2019,0,1
77,2019,1,179
78,2019,0,10
79,2019,1,2
82,2019,2,23
83,2019,4,21
84,2019,0,1
100,2019,1,3
101,2019,3,5
102,2019,1,1
103,2019,4,8
115,2019,1,12
116,2019,5,17
117,2019,1,1
118,2019,0,3
119,2019,2,36
122,2019,1,1
146,2019,0,1
147,2019,1,1
150,2019,1,2
151,2019,1,2
152,2019,1,3
153,2019,1,2
154,2019,1,2
166,2019,7,64
167,2019,1,4
168,2019,1,2
169,2019,0,1
170,2019,0,34
171,2019,1,26
173,2019,2,2
195,2019,0,1
198,2019,0,2
199,2019,0,4
201,2019,0,3
202,2019,0,16
203,2019,0,12
204,2019,1,3
206,2019,8,52
207,2019,0,1
208,2019,1,2
209,2019,1,4
212,2019,1,5
223,2019,0,7
225,2019,1,27
226,2019,0,3
228,2019,1,3
229,2019,0,30
230,2019,1,50
256,2019,1,3
262,2019,0,3
263,2019,2,59
264,2019,4,14
265,2019,3,16
266,2019,3,39
267,2019,7,48
269,2019,0,6
270,2019,0,3
271,2019,3,9
272,2019,1,3
273,2019,1,8
274,2019,3,9
275,2019,1,48
290,2019,1,2
292,2019,1,26
293,2019,0,3
295,2019,0,7
319,2019,1,2
320,2019,1,9
324,2019,0,6
325,2019,0,5
326,2019,1,23
327,2019,8,151
328,2019,2,7
332,2019,0,5
333,2019,1,4
334,2019,3,3
335,2019,0,2
336,2019,1,24
337,2019,0,24
338,2019,0,13
339,2019,0,16
353,2019,0,2
356,2019,0,7
357,2019,4,9
358,2019,0,4
385,2019,1,42
386,2019,0,9
387,2019,0,3
388,2019,0,12
389,2019,0,45
390,2019,0,15
391,2019,2,24
395,2019,1,5
396,2019,1,13
400,2019,0,15
401,2019,10,96
402,2019,0,33
403,2019,4,38
404,2019,9,24
405,2019,4,9
406,2019,0,4
408,2019,2,78
409,2019,1,87
410,2019,0,53
425,2019,2,6
429,2019,0,6
430,2019,3,3
432,2019,0,9
459,2019,0,16
466,2019,0,3
467,2019,0,4
468,2019,4,4
469,2019,1,57
470,2019,1,2
473,2019,0,13
474,2019,0,14
475,2019,4,42
476,2019,1,37
478,2019,0,17
479,2019,3,128
480,2019,7,71
481,2019,1,23
482,2019,18,42
483,2019,1,6
484,2019,0,35
485,2019,0,68
501,2019,0,15
506,2019,1,16
507,2019,0,1
508,2019,0,9
541,2019,0,1
542,2019,0,13
543,2019,0,2
549,2019,0,4
552,2019,1,27
554,2019,0,17
555,2019,1,32
556,2019,3,504
557,2019,3,159
558,2019,6,42
559,2019,4,20
560,2019,0,19
561,2019,0,86
581,2019,1,1
585,2019,3,10
586,2019,6,443
620,2019,0,1
630,2019,0,193
631,2019,1,17
632,2019,0,8
633,2019,1,15
634,2019,0,13
635,2019,3,93
636,2019,12,130
637,2019,10,183
638,2019,0,21
639,2019,1,27
655,2019,0,23
657,2019,0,22
658,2019,0,2
659,2019,0,1
660,2019,0,2
661,2019,1,6
662,2019,7,12
663,2019,10,69
664,2019,4,370
710,2019,0,7
711,2019,0,7
712,2019,1,16
713,2019,0,28
714,2019,5,83
715,2019,1,61
716,2019,1,26
717,2019,2,131
734,2019,0,3
735,2019,2,7
736,2019,1,12
739,2019,0,7
740,2019,3,25
741,2019,0,6
742,2019,4,54
790,2019,0,2
791,2019,0,4
792,2019,0,26
793,2019,20,107
794,2019,1,118
795,2019,0,93
796,2019,0,2233
815,2019,1,3
816,2019,0,1
819,2019,3,7
820,2019,81,305
821,2019,15,123
904,2019,2,24
905,2019,0,1
906,2019,0,1
907,2019,2,10
990,2019,1,7
991,2019,0,1
992,2019,0,2
993,2019,0,2
994,2019,0,2
1073,2019,1,1
1075,2019,0,3
1077,2019,0,1
1158,2019,4,53
1159,2019,0,2
1160,2019,0,5
1161,2019,1,2
1240,2019,3,34
1241,2019,1,5
1242,2019,0,1
1325,2019,47,468
1326,2019,9,15
1327,2019,0,1
1409,2019,21,141
1410,2019,1,5
1411,2019,0,1
6,2020,0,19
7,2020,1,111
8,2020,1,49
14,2020,0,22
15,2020,1,15
16,2020,4,37
17,2020,0,25
18,2020,0,6
19,2020,0,12
20,2020,2,9
27,2020,0,19
28,2020,1,3
30,2020,1,4
31,2020,1,4
32,2020,0,20
33,2020,1,8
34,2020,0,2
36,2020,1,12
37,2020,6,64
48,2020,1,6
49,2020,3,27
50,2020,0,5
51,2020,1,14
54,2020,0,17
55,2020,4,206
62,2020,0,1
63,2020,1,2
64,2020,0,4
65,2020,0,5
76,2020,0,5
77,2020,8,77
78,2020,0,20
79,2020,1,3
80,2020,0,5
82,2020,1,36
83,2020,0,2
84,2020,0,1
100,2020,1,3
101,2020,0,2
102,2020,1,8
103,2020,1,5
115,2020,8,22
116,2020,2,7
117,2020,1,8
118,2020,0,1
119,2020,3,57
122,2020,0,3
146,2020,0,4
147,2020,0,4
150,2020,0,2
151,2020,1,1
152,2020,3,5
153,2020,3,5
154,2020,1,9
166,2020,8,129
167,2020,0,6
168,2020,0,3
169,2020,0,5
170,2020,0,21
171,2020,0,25
173,2020,1,6
195,2020,1,1
198,2020,1,6
200,2020,0,4
201,2020,0,6
202,2020,0,13
203,2020,1,4
204,2020,0,3
205,2020,0,2
206,2020,1,58
207,2020,0,11
209,2020,4,13
210,2020,4,7
211,2020,1,4
212,2020,4,11
223,2020,1,24
225,2020,0,10
226,2020,0,3
228,2020,0,5
229,2020,0,46
230,2020,1,145
232,2020,1,3
256,2020,0,1
260,2020,0,1
262,2020,0,6
263,2020,7,61
264,2020,0,16
265,2020,7,36
266,2020,0,54
267,2020,4,36
269,2020,0,2
270,2020,5,9
271,2020,4,16
272,2020,2,18
273,2020,1,8
274,2020,1,21
275,2020,0,44
290,2020,0,1
292,2020,2,38
293,2020,0,3
295,2020,0,2
320,2020,0,13
324,2020,0,8
325,2020,0,8
326,2020,1,13
327,2020,7,82
328,2020,1,10
332,2020,0,6
333,2020,2,4
334,2020,5,12
335,2020,1,6
336,2020,0,65
337,2020,7,69
338,2020,0,13
339,2020,0,8
353,2020,1,2
356,2020,0,12
357,2020,3,6
358,2020,0,4
359,2020,0,2
384,2020,0,1
385,2020,0,33
386,2020,0,6
387,2020,0,3
388,2020,1,14
389,2020,0,98
390,2020,0,15
391,2020,2,47
395,2020,0,21
396,2020,1,9
400,2020,0,21
401,2020,10,211
402,2020,0,53
403,2020,0,38
404,2020,5,34
405,2020,13,27
406,2020,4,98
408,2020,1,150
409,2020,2,155
410,2020,1,63
425,2020,0,1
429,2020,0,1
430,2020,1,4
431,2020,1,2
432,2020,0,5
459,2020,1,32
466,2020,0,6
467,2020,0,3
468,2020,0,6
469,2020,2,275
470,2020,0,31
473,2020,0,3
474,2020,0,27
475,2020,1,103
476,2020,1,41
477,2020,0,8
478,2020,0,66
479,2020,5,184
480,2020,15,108
481,2020,8,56
482,2020,15,59
483,2020,1,27
484,2020,2,101
485,2020,1,74
500,2020,0,7
501,2020,1,22
505,2020,0,3
506,2020,0,9
507,2020,0,3
508,2020,10,27
541,2020,1,5
542,2020,1,31
543,2020,0,17
549,2020,1,13
552,2020,0,43
554,2020,0,60
555,2020,1,108
556,2020,8,1002
557,2020,12,550
558,2020,5,66
559,2020,9,77
560,2020,1,65
561,2020,1,193
578,2020,0,2
582,2020,0,2
583,2020,1,2
584,2020,1,1
585,2020,4,20
586,2020,3,283
620,2020,0,3
630,2020,0,367
631,2020,0,17
632,2020,0,16
633,2020,1,19
634,2020,0,19
635,2020,5,131
636,2020,28,283
637,2020,4,614
638,2020,1,60
639,2020,1,67
655,2020,1,82
657,2020,0,22
658,2020,0,2
659,2020,0,5
660,2020,0,4
662,2020,6,13
663,2020,11,38
664,2020,0,312
710,2020,1,14
711,2020,1,9
712,2020,0,11
713,2020,2,58
714,2020,12,180
715,2020,16,231
716,2020,4,99
717,2020,2,274
734,2020,0,1
735,2020,0,3
736,2020,2,16
737,2020,0,2
739,2020,0,11
740,2020,3,3
741,2020,1,5
742,2020,2,24
790,2020,0,4
791,2020,0,17
792,2020,0,67
793,2020,6,146
794,2020,10,197
795,2020,3,287
796,2020,1,2758
815,2020,2,4
816,2020,0,4
819,2020,2,7
820,2020,103,297
821,2020,13,118
904,2020,4,43
905,2020,1,4
906,2020,0,1
907,2020,2,11
908,2020,0,3
990,2020,4,12
991,2020,0,4
992,2020,1,4
993,2020,1,3
994,2020,0,1
1075,2020,1,7
1158,2020,5,41
1159,2020,0,1
1160,2020,0,7
1161,2020,0,1
1240,2020,5,65
1241,2020,1,11
1242,2020,0,9
1325,2020,68,877
1326,2020,10,35
1327,2020,1,10
1409,2020,31,165
1410,2020,0,8
1411,2020,0,1
6,2021,1,22
7,2021,1,68
8,2021,0,25
14,2021,0,21
15,2021,0,20
16,2021,2,54
17,2021,1,32
18,2021,0,10
19,2021,1,29
20,2021,0,6
27,2021,1,16
28,2021,1,4
30,2021,1,8
31,2021,0,3
32,2021,0,5
33,2021,0,23
34,2021,2,4
35,2021,2,22
36,2021,0,19
37,2021,7,129
48,2021,0,5
49,2021,3,21
50,2021,4,20
51,2021,0,23
52,2021,2,15
54,2021,3,44
55,2021,33,490
56,2021,0,2
62,2021,0,1
63,2021,1,3
64,2021,1,8
65,2021,0,8
76,2021,0,7
77,2021,8,155
78,2021,8,58
79,2021,0,5
80,2021,0,1
81,2021,2,5
82,2021,1,35
83,2021,5,71
84,2021,1,2
100,2021,0,1
101,2021,1,3
102,2021,0,6
103,2021,2,10
115,2021,15,35
116,2021,6,13
117,2021,0,5
118,2021,0,3
119,2021,3,20
141,2021,0,1
147,2021,0,2
150,2021,0,2
151,2021,1,1
152,2021,2,3
153,2021,1,3
154,2021,1,7
166,2021,16,129
167,2021,1,12
168,2021,0,2
169,2021,0,4
170,2021,0,44
171,2021,0,30
173,2021,0,2
195,2021,0,1
198,2021,0,2
199,2021,0,1
200,2021,1,2
201,2021,1,9
202,2021,1,27
203,2021,0,13
206,2021,4,49
207,2021,0,3
208,2021,5,10
209,2021,13,20
210,2021,4,9
211,2021,0,2
212,2021,2,6
223,2021,0,12
225,2021,1,25
226,2021,1,2
228,2021,0,3
229,2021,1,34
230,2021,1,165
232,2021,0,2
256,2021,0,1
258,2021,0,2
262,2021,0,8
263,2021,2,65
264,2021,2,9
265,2021,10,41
266,2021,9,66
267,2021,12,38
269,2021,0,1
270,2021,4,6
271,2021,4,17
272,2021,0,7
274,2021,2,10
275,2021,1,136
290,2021,0,1
292,2021,5,50
293,2021,0,3
295,2021,1,13
319,2021,1,5
320,2021,0,7
324,2021,0,5
325,2021,0,6
326,2021,1,20
327,2021,8,92
328,2021,0,20
332,2021,0,5
333,2021,1,1
334,2021,2,3
335,2021,0,5
336,2021,0,56
337,2021,1,91
338,2021,0,11
339,2021,1,18
353,2021,0,3
356,2021,0,8
357,2021,1,4
358,2021,1,7
359,2021,0,2
384,2021,1,4
385,2021,0,40
386,2021,0,13
387,2021,0,4
388,2021,0,6
389,2021,0,102
390,2021,0,25
391,2021,0,38
395,2021,0,15
396,2021,1,8
400,2021,0,25
401,2021,14,324
402,2021,1,51
403,2021,4,40
404,2021,12,55
405,2021,9,15
406,2021,0,19
408,2021,2,99
409,2021,0,164
410,2021,2,208
425,2021,2,3
429,2021,0,6
430,2021,0,6
431,2021,1,4
432,2021,1,8
459,2021,0,30
466,2021,0,14
467,2021,2,3
468,2021,11,27
469,2021,0,52
470,2021,1,27
473,2021,0,5
474,2021,0,25
475,2021,4,145
476,2021,5,93
477,2021,1,17
478,2021,0,65
479,2021,5,182
480,2021,4,74
481,2021,9,49
482,2021,16,52
483,2021,2,16
484,2021,0,71
485,2021,2,119
500,2021,0,2
501,2021,1,25
505,2021,0,4
506,2021,1,11
507,2021,2,10
508,2021,12,51
541,2021,1,5
542,2021,0,35
543,2021,0,12
549,2021,0,24
552,2021,1,88
554,2021,1,59
555,2021,0,127
556,2021,5,513
557,2021,8,454
558,2021,4,57
559,2021,13,60
560,2021,0,37
561,2021,0,284
578,2021,0,5
581,2021,1,7
582,2021,0,2
583,2021,0,5
584,2021,0,3
585,2021,2,16
586,2021,8,449
620,2021,0,11
630,2021,0,452
631,2021,0,45
632,2021,1,101
633,2021,2,50
634,2021,2,28
635,2021,4,230
636,2021,23,265
637,2021,11,297
638,2021,1,62
639,2021,1,56
655,2021,1,178
657,2021,0,18
658,2021,1,4
659,2021,0,7
660,2021,0,2
661,2021,0,2
662,2021,0,3
663,2021,15,71
664,2021,1,485
710,2021,0,10
711,2021,1,7
712,2021,4,16
713,2021,0,85
714,2021,15,250
715,2021,1,157
716,2021,1,126
717,2021,0,588
734,2021,1,1
735,2021,1,4
736,2021,2,15
737,2021,2,3
739,2021,0,11
740,2021,1,7
741,2021,0,6
742,2021,8,36
790,2021,0,10
791,2021,0,10
792,2021,0,63
793,2021,5,90
794,2021,5,249
795,2021,1,330
796,2021,0,2580
815,2021,5,6
816,2021,0,12
819,2021,1,3
820,2021,116,380
821,2021,22,144
904,2021,2,75
905,2021,0,1
906,2021,0,1
907,2021,1,16
908,2021,0,8
989,2021,0,2
990,2021,3,15
991,2021,0,8
992,2021,3,6
993,2021,1,2
994,2021,1,5
1073,2021,0,2
1075,2021,0,6
1076,2021,0,3
1077,2021,1,2
1158,2021,4,60
1159,2021,2,8
1160,2021,1,4
1161,2021,3,8
1240,2021,13,95
1241,2021,1,9
1242,2021,0,1
1325,2021,74,842
1326,2021,10,34
1327,2021,1,5
1409,2021,5,203
1410,2021,0,7
1411,2021,1,13
6,2022,0,26
7,2022,4,147
8,2022,3,58
14,2022,0,56
15,2022,1,35
16,2022,9,105
17,2022,3,42
18,2022,1,22
19,2022,2,41
20,2022,0,9
27,2022,2,43
28,2022,2,17
30,2022,1,6
31,2022,2,19
32,2022,6,50
33,2022,0,12
34,2022,0,4
35,2022,1,13
36,2022,6,40
37,2022,9,179
38,2022,1,1
49,2022,13,65
50,2022,5,22
51,2022,2,24
52,2022,0,5
54,2022,1,46
55,2022,48,483
56,2022,0,2
62,2022,0,1
63,2022,1,6
64,2022,0,8
65,2022,3,5
76,2022,0,9
77,2022,10,290
78,2022,9,62
79,2022,0,2
80,2022,0,3
81,2022,0,4
82,2022,1,68
83,2022,14,80
84,2022,0,4
100,2022,3,4
101,2022,1,2
102,2022,1,8
103,2022,1,5
115,2022,16,56
116,2022,5,23
117,2022,2,10
118,2022,0,5
119,2022,0,1
122,2022,1,19
141,2022,1,2
146,2022,1,6
150,2022,1,6
151,2022,1,1
152,2022,7,13
153,2022,4,26
154,2022,0,8
166,2022,15,96
167,2022,1,7
168,2022,0,1
169,2022,0,19
170,2022,0,31
171,2022,0,34
173,2022,0,3
198,2022,0,7
199,2022,1,1
201,2022,1,11
202,2022,2,17
203,2022,0,7
204,2022,1,2
205,2022,0,1
206,2022,12,45
207,2022,1,2
208,2022,2,4
209,2022,13,35
210,2022,4,24
211,2022,0,5
212,2022,3,4
223,2022,0,10
225,2022,0,16
226,2022,0,2
228,2022,0,3
229,2022,0,76
230,2022,0,194
232,2022,0,3
256,2022,0,1
260,2022,0,1
262,2022,2,10
263,2022,1,57
264,2022,2,15
265,2022,12,34
266,2022,6,49
267,2022,3,33
269,2022,1,3
270,2022,3,6
271,2022,11,64
272,2022,1,17
273,2022,0,3
274,2022,1,9
275,2022,4,209
290,2022,0,6
292,2022,3,66
293,2022,2,10
295,2022,2,16
319,2022,0,7
320,2022,2,13
324,2022,0,3
325,2022,0,8
326,2022,1,11
327,2022,6,154
328,2022,1,10
332,2022,0,12
333,2022,1,5
334,2022,1,3
335,2022,0,9
336,2022,1,81
337,2022,0,39
338,2022,0,34
339,2022,1,26
356,2022,1,12
357,2022,1,6
358,2022,1,6
359,2022,0,2
384,2022,0,10
385,2022,0,33
386,2022,0,21
387,2022,0,5
388,2022,0,6
389,2022,1,109
390,2022,0,39
391,2022,1,45
395,2022,0,15
396,2022,0,4
400,2022,0,30
401,2022,14,415
402,2022,0,96
403,2022,1,30
404,2022,11,33
405,2022,11,28
406,2022,0,24
408,2022,0,82
409,2022,0,232
410,2022,1,192
425,2022,2,9
429,2022,1,1
430,2022,1,2
431,2022,0,4
432,2022,0,14
459,2022,0,24
466,2022,0,1
467,2022,1,2
468,2022,1,5
469,2022,0,107
470,2022,0,30
473,2022,0,5
474,2022,0,48
475,2022,8,284
476,2022,0,77
477,2022,0,12
478,2022,0,61
479,2022,1,143
480,2022,0,78
481,2022,5,33
482,2022,13,45
483,2022,0,17
484,2022,0,67
485,2022,2,102
500,2022,0,3
501,2022,1,33
505,2022,0,3
506,2022,0,6
507,2022,0,4
508,2022,7,37
541,2022,0,3
542,2022,1,77
543,2022,0,17
549,2022,0,22
552,2022,1,88
554,2022,1,44
555,2022,2,65
556,2022,11,524
557,2022,15,259
558,2022,14,82
559,2022,6,71
560,2022,2,99
561,2022,0,201
581,2022,0,1
582,2022,0,4
583,2022,1,1
584,2022,0,1
585,2022,1,16
586,2022,8,324
620,2022,0,9
630,2022,1,445
631,2022,0,51
632,2022,1,57
633,2022,2,30
634,2022,1,40
635,2022,0,549
636,2022,11,244
637,2022,19,327
638,2022,1,59
639,2022,1,81
655,2022,0,139
657,2022,1,23
658,2022,1,1
659,2022,1,3
660,2022,0,1
661,2022,0,3
662,2022,1,12
663,2022,18,114
664,2022,2,514
710,2022,0,7
711,2022,0,19
712,2022,1,23
713,2022,0,73
714,2022,2,167
715,2022,1,342
716,2022,2,105
717,2022,3,315
734,2022,0,6
735,2022,0,3
736,2022,3,12
737,2022,1,3
739,2022,0,9
740,2022,2,23
741,2022,4,20
742,2022,6,47
790,2022,0,4
791,2022,0,16
792,2022,0,66
793,2022,8,141
794,2022,4,211
795,2022,0,342
796,2022,2,2615
815,2022,0,3
816,2022,0,11
819,2022,0,9
820,2022,163,521
821,2022,38,228
904,2022,4,63
905,2022,0,12
906,2022,1,5
907,2022,0,5
908,2022,0,2
990,2022,5,32
991,2022,3,11
992,2022,1,4
993,2022,3,5
994,2022,0,2
1073,2022,0,1
1075,2022,0,12
1076,2022,0,2
1077,2022,0,2
1158,2022,6,52
1159,2022,0,5
1160,2022,1,10
1161,2022,1,18
1240,2022,2,96
1241,2022,1,6
1242,2022,0,5
1325,2022,71,864
1326,2022,5,79
1327,2022,2,11
1409,2022,21,247
1410,2022,3,12
6,2023,0,23
7,2023,0,150
8,2023,0,48
14,2023,0,77
15,2023,1,57
16,2023,9,110
17,2023,1,93
18,2023,0,43
19,2023,0,61
20,2023,2,13
27,2023,1,41
28,2023,1,15
30,2023,0,9
31,2023,0,16
32,2023,3,31
33,2023,1,12
34,2023,0,1
35,2023,0,16
36,2023,1,26
37,2023,4,158
38,2023,1,1
48,2023,1,2
49,2023,19,84
50,2023,1,24
51,2023,1,23
52,2023,0,1
54,2023,1,41
55,2023,38,610
56,2023,1,5
62,2023,2,5
63,2023,1,2
64,2023,5,22
65,2023,0,3
76,2023,4,17
77,2023,21,219
78,2023,5,48
79,2023,2,7
80,2023,0,2
81,2023,0,2
82,2023,1,86
83,2023,8,66
84,2023,0,1
100,2023,3,3
101,2023,1,1
102,2023,0,12
103,2023,3,15
115,2023,13,58
116,2023,2,24
117,2023,0,9
118,2023,1,15
119,2023,1,8
122,2023,0,1
141,2023,0,4
146,2023,0,1
147,2023,0,2
150,2023,1,13
152,2023,2,4
153,2023,3,11
154,2023,1,7
166,2023,9,121
167,2023,0,7
168,2023,0,4
169,2023,1,19
170,2023,0,27
171,2023,0,26
173,2023,1,6
195,2023,0,2
198,2023,0,1
201,2023,1,5
202,2023,0,19
203,2023,0,6
204,2023,0,2
205,2023,1,1
206,2023,14,121
207,2023,0,2
209,2023,15,39
210,2023,8,24
212,2023,1,2
223,2023,3,30
225,2023,1,22
226,2023,0,6
227,2023,0,1
228,2023,0,2
229,2023,2,107
230,2023,1,134
256,2023,0,2
260,2023,1,1
262,2023,0,7
263,2023,5,64
264,2023,2,9
265,2023,11,27
266,2023,1,31
267,2023,15,55
269,2023,1,1
270,2023,0,1
271,2023,9,23
272,2023,2,13
273,2023,0,3
274,2023,0,1
275,2023,0,118
290,2023,1,5
292,2023,2,59
293,2023,1,16
295,2023,1,15
319,2023,0,5
320,2023,1,10
324,2023,1,12
325,2023,2,7
326,2023,0,21
327,2023,10,271
328,2023,4,25
332,2023,3,14
333,2023,3,6
334,2023,3,8
335,2023,1,6
336,2023,1,56
337,2023,2,63
338,2023,0,25
339,2023,0,31
353,2023,0,4
356,2023,1,13
357,2023,2,5
358,2023,0,14
359,2023,0,3
384,2023,0,3
385,2023,0,22
386,2023,0,5
387,2023,0,276
388,2023,1,25
389,2023,0,154
390,2023,0,45
391,2023,0,52
395,2023,0,58
396,2023,0,1
400,2023,0,35
401,2023,38,536
402,2023,0,55
403,2023,3,42
404,2023,15,39
405,2023,9,14
406,2023,1,21
408,2023,1,58
409,2023,1,150
410,2023,0,229
425,2023,0,3
429,2023,2,3
430,2023,1,2
431,2023,0,4
432,2023,0,4
459,2023,0,26
466,2023,0,8
467,2023,1,5
468,2023,0,14
469,2023,2,182
470,2023,0,55
473,2023,1,5
474,2023,1,89
475,2023,2,228
476,2023,0,76
477,2023,0,11
478,2023,0,48
479,2023,1,191
480,2023,13,125
481,2023,11,56
482,2023,17,39
483,2023,1,40
484,2023,0,79
485,2023,0,129
500,2023,0,12
501,2023,0,49
505,2023,0,7
506,2023,0,2
507,2023,1,6
508,2023,4,40
541,2023,0,11
542,2023,0,69
543,2023,0,13
549,2023,1,21
552,2023,0,126
554,2023,1,43
555,2023,0,74
556,2023,2,567
557,2023,7,257
558,2023,10,92
559,2023,10,62
560,2023,0,91
561,2023,0,225
578,2023,0,1
581,2023,0,6
582,2023,1,4
583,2023,0,10
584,2023,0,1
585,2023,4,35
586,2023,7,639
630,2023,0,344
631,2023,0,53
632,2023,0,9
633,2023,2,35
634,2023,0,20
635,2023,5,164
636,2023,3,157
637,2023,12,175
638,2023,2,76
639,2023,0,74
655,2023,1,261
657,2023,0,35
658,2023,0,3
659,2023,0,3
660,2023,0,3
661,2023,0,1
662,2023,5,14
663,2023,14,97
664,2023,12,866
710,2023,0,7
711,2023,2,18
712,2023,2,28
713,2023,2,93
714,2023,3,120
715,2023,9,169
716,2023,0,117
717,2023,1,858
734,2023,0,4
735,2023,0,5
736,2023,10,38
737,2023,2,4
739,2023,1,9
740,2023,1,13
741,2023,2,12
742,2023,9,78
790,2023,0,13
791,2023,0,11
792,2023,0,68
793,2023,4,91
794,2023,10,305
795,2023,5,208
796,2023,1,2477
815,2023,6,12
816,2023,1,11
819,2023,5,12
820,2023,181,680
821,2023,33,239
904,2023,4,74
905,2023,0,6
906,2023,0,1
907,2023,3,19
908,2023,0,3
989,2023,0,2
990,2023,1,16
991,2023,0,6
992,2023,2,9
993,2023,0,6
994,2023,2,5
1073,2023,0,2
1075,2023,2,14
1077,2023,0,2
1158,2023,6,112
1159,2023,1,8
1160,2023,9,26
1161,2023,2,13
1240,2023,1,63
1241,2023,0,9
1242,2023,0,5
1325,2023,41,684
1326,2023,8,25
1327,2023,3,14
1409,2023,16,286
1410,2023,4,19
1411,2023,1,1
6,2024,0,48
7,2024,0,189
8,2024,1,65
14,2024,0,52
15,2024,0,42
16,2024,6,38
17,2024,1,121
18,2024,0,33
19,2024,0,31
20,2024,0,7
27,2024,1,60
28,2024,1,37
30,2024,1,17
31,2024,0,4
32,2024,1,29
33,2024,2,10
34,2024,0,15
35,2024,0,37
36,2024,1,30
37,2024,10,247
38,2024,0,1
48,2024,0,2
49,2024,33,88
50,2024,2,29
51,2024,1,21
52,2024,0,1
54,2024,1,77
55,2024,45,743
56,2024,0,1
63,2024,1,4
64,2024,6,17
65,2024,1,2
76,2024,14,51
77,2024,9,185
78,2024,3,52
79,2024,1,101
80,2024,0,3
81,2024,0,5
82,2024,3,79
83,2024,10,60
84,2024,0,3
100,2024,4,7
101,2024,1,1
102,2024,1,24
103,2024,2,6
115,2024,18,46
116,2024,6,20
117,2024,1,19
118,2024,1,32
119,2024,0,10
122,2024,0,4
141,2024,0,4
146,2024,0,3
147,2024,0,1
150,2024,1,5
151,2024,2,2
152,2024,0,4
153,2024,14,30
154,2024,2,10
166,2024,15,111
169,2024,2,8
170,2024,0,77
171,2024,0,91
173,2024,0,7
194,2024,1,1
195,2024,0,1
198,2024,0,2
199,2024,1,2
200,2024,0,3
201,2024,1,6
202,2024,0,14
203,2024,0,11
204,2024,0,1
205,2024,0,1
206,2024,9,93
207,2024,0,3
208,2024,1,1
209,2024,9,30
210,2024,10,28
211,2024,2,4
212,2024,0,4
223,2024,1,47
225,2024,1,26
226,2024,0,7
227,2024,1,2
228,2024,0,2
229,2024,2,64
230,2024,1,219
232,2024,2,13
256,2024,0,2
258,2024,1,1
260,2024,0,1
262,2024,0,9
263,2024,1,36
264,2024,3,23
265,2024,13,35
266,2024,6,61
267,2024,7,34
269,2024,0,2
270,2024,1,5
271,2024,3,15
272,2024,1,4
273,2024,0,2
274,2024,1,6
275,2024,3,154
290,2024,0,3
292,2024,4,63
293,2024,3,9
295,2024,1,23
319,2024,0,7
320,2024,0,6
324,2024,0,12
325,2024,0,17
326,2024,2,15
327,2024,14,258
328,2024,9,46
332,2024,0,20
333,2024,4,13
334,2024,6,14
335,2024,0,10
336,2024,0,124
337,2024,1,73
338,2024,2,29
339,2024,1,35
353,2024,1,2
356,2024,0,15
357,2024,2,7
358,2024,0,11
359,2024,1,4
384,2024,0,1
385,2024,0,39
386,2024,0,14
387,2024,0,603
388,2024,0,10
389,2024,1,183
390,2024,1,33
391,2024,0,57
395,2024,0,142
396,2024,2,6
400,2024,2,65
401,2024,21,642
402,2024,0,153
403,2024,2,84
404,2024,10,57
405,2024,10,26
406,2024,3,27
408,2024,0,85
409,2024,1,203
410,2024,2,323
425,2024,3,12
429,2024,1,18
430,2024,0,7
431,2024,0,10
432,2024,5,14
459,2024,0,22
466,2024,0,1
467,2024,1,13
468,2024,1,18
469,2024,3,171
470,2024,1,51
473,2024,0,3
474,2024,3,117
475,2024,3,201
476,2024,2,109
477,2024,0,19
478,2024,1,58
479,2024,3,173
480,2024,2,89
481,2024,6,50
482,2024,23,82
483,2024,0,48
484,2024,0,66
485,2024,1,165
500,2024,0,6
501,2024,0,35
505,2024,3,14
506,2024,0,12
507,2024,3,28
508,2024,7,47
541,2024,0,7
542,2024,1,41
543,2024,1,12
549,2024,0,22
552,2024,0,93
554,2024,3,66
555,2024,1,60
556,2024,5,540
557,2024,26,276
558,2024,8,113
559,2024,7,71
560,2024,2,56
561,2024,0,315
578,2024,0,3
581,2024,1,6
582,2024,1,7
583,2024,0,3
584,2024,2,28
585,2024,1,22
586,2024,21,867
620,2024,0,6
630,2024,0,401
631,2024,0,64
632,2024,0,10
633,2024,2,54
634,2024,2,32
635,2024,8,278
636,2024,25,213
637,2024,14,226
638,2024,4,126
639,2024,0,110
655,2024,0,223
657,2024,0,76
658,2024,0,9
659,2024,2,15
660,2024,2,11
661,2024,0,3
662,2024,7,22
663,2024,17,141
664,2024,5,1017
710,2024,0,10
711,2024,0,8
712,2024,0,29
713,2024,0,113
714,2024,6,166
715,2024,9,143
716,2024,3,243
717,2024,0,316
734,2024,0,21
735,2024,1,12
736,2024,0,36
737,2024,0,15
739,2024,6,37
740,2024,6,48
741,2024,2,14
742,2024,6,76
790,2024,0,8
791,2024,0,20
792,2024,1,73
793,2024,4,124
794,2024,4,259
795,2024,6,231
796,2024,0,3009
815,2024,2,23
816,2024,1,13
819,2024,6,19
820,2024,281,745
821,2024,31,392
904,2024,4,91
905,2024,1,16
906,2024,1,3
907,2024,1,25
908,2024,0,9
989,2024,0,6
990,2024,8,36
