cell50,n,x50,y50,in_range
952,7,1100000,2335000,TRUE
953,259,1350000,2335000,TRUE
954,914,1400000,2335000,TRUE
955,103,1450000,2335000,TRUE
956,51,1500000,2335000,TRUE
957,60,1550000,2335000,TRUE
958,692,1600000,2335000,TRUE
959,9,1650000,2335000,TRUE
960,24,1700000,2335000,TRUE
961,53,1750000,2335000,TRUE
962,227,1800000,2335000,TRUE
963,108,1850000,2335000,TRUE
964,288,1900000,2335000,TRUE
965,327,1950000,2335000,TRUE
966,457,2000000,2335000,TRUE
967,374,2050000,2335000,TRUE
968,229,2100000,2335000,TRUE
969,64,2150000,2335000,TRUE
970,0,-2350000,2285000,FALSE
971,0,-2300000,2285000,FALSE
972,0,-2250000,2285000,FALSE
973,0,-2200000,2285000,FALSE
974,0,-2150000,2285000,FALSE
975,0,-2100000,2285000,FALSE
976,0,-2050000,2285000,TRUE
977,0,-2000000,2285000,TRUE
978,0,-1950000,2285000,TRUE
979,0,-1900000,2285000,TRUE
980,0,-1850000,2285000,FALSE
981,0,-1800000,2285000,FALSE
982,0,-1750000,2285000,FALSE
984,0,-1650000,2285000,FALSE
985,0,-1600000,2285000,FALSE
986,0,-1550000,2285000,FALSE
987,0,-1500000,2285000,FALSE
988,0,-1450000,2285000,TRUE
989,0,-1400000,2285000,TRUE
990,0,-1350000,2285000,TRUE
991,0,-1300000,2285000,TRUE
992,0,-1250000,2285000,TRUE
993,0,-1200000,2285000,TRUE
994,0,-1150000,2285000,TRUE
995,0,-1100000,2285000,TRUE
996,7,-1050000,2285000,TRUE
997,0,-1000000,2285000,TRUE
998,0,-950000,2285000,TRUE
999,0,-900000,2285000,TRUE
1000,0,-850000,2285000,TRUE
1001,0,-800000,2285000,TRUE
1002,0,-750000,2285000,TRUE
1003,0,-700000,2285000,TRUE
1004,1,-650000,2285000,TRUE
1005,6,-600000,2285000,TRUE
1006,1,-550000,2285000,TRUE
1007,0,-500000,2285000,TRUE
1008,0,-450000,2285000,TRUE
1009,0,-400000,2285000,TRUE
1010,0,-350000,2285000,TRUE
1012,0,-250000,2285000,TRUE
1013,8,-200000,2285000,TRUE
1014,8,-150000,2285000,TRUE
1015,3,-100000,2285000,TRUE
1016,54,-50000,2285000,TRUE
1017,8,0,2285000,TRUE
1018,14,50000,2285000,TRUE
1019,6,100000,2285000,TRUE
1020,3,150000,2285000,TRUE
1021,24,200000,2285000,TRUE
1022,5,250000,2285000,TRUE
1023,8,300000,2285000,TRUE
1024,100,350000,2285000,TRUE
1025,9,400000,2285000,TRUE
1026,28,450000,2285000,TRUE
1027,124,500000,2285000,TRUE
1028,54,550000,2285000,TRUE
1029,157,600000,2285000,TRUE
1030,330,650000,2285000,TRUE
1031,2,750000,2285000,TRUE
1032,113,800000,2285000,TRUE
1033,279,850000,2285000,TRUE
1034,69,900000,2285000,TRUE
1035,52,950000,2285000,TRUE
1036,79,1000000,2285000,TRUE
1037,188,1050000,2285000,TRUE
1038,66,1100000,2285000,TRUE
1039,36,1350000,2285000,TRUE
1040,26,1400000,2285000,TRUE
1041,26,1450000,2285000,TRUE
1042,81,1500000,2285000,TRUE
1043,65,1550000,2285000,TRUE
1044,100,1600000,2285000,TRUE
1045,253,1650000,2285000,TRUE
1046,112,1700000,2285000,TRUE
1047,112,1750000,2285000,TRUE
1048,331,1800000,2285000,TRUE
1049,502,1850000,2285000,TRUE
1050,514,1900000,2285000,TRUE
1051,207,1950000,2285000,TRUE
1052,167,2000000,2285000,TRUE
1053,0,-2350000,2235000,FALSE
1054,0,-2300000,2235000,FALSE
1055,0,-2250000,2235000,FALSE
1056,0,-2200000,2235000,FALSE
1057,0,-2150000,2235000,FALSE
1058,0,-2100000,2235000,FALSE
1059,0,-2050000,2235000,TRUE
1060,0,-2000000,2235000,TRUE
1061,0,-1950000,2235000,TRUE
1062,0,-1900000,2235000,TRUE
1063,0,-1850000,2235000,FALSE
1064,0,-1800000,2235000,FALSE
1065,0,-1750000,2235000,FALSE
1066,0,-1700000,2235000,FALSE
1067,0,-1650000,2235000,FALSE
1068,0,-1600000,2235000,FALSE
1069,0,-1550000,2235000,FALSE
1070,0,-1500000,2235000,FALSE
1071,0,-1450000,2235000,TRUE
1072,0,-1400000,2235000,TRUE
1073,0,-1350000,2235000,TRUE
1074,0,-1300000,2235000,TRUE
1075,0,-1250000,2235000,TRUE
1076,0,-1200000,2235000,TRUE
1077,0,-1150000,2235000,TRUE
1078,0,-1100000,2235000,TRUE
1079,2,-1050000,2235000,TRUE
1080,0,-1000000,2235000,TRUE
1081,0,-950000,2235000,TRUE
1082,0,-900000,2235000,TRUE
1083,9,-850000,2235000,TRUE
1084,0,-800000,2235000,TRUE
1085,2,-750000,2235000,TRUE
1086,0,-700000,2235000,TRUE
1087,2,-650000,2235000,TRUE
1088,3,-600000,2235000,TRUE
1089,11,-550000,2235000,TRUE
1090,0,-500000,2235000,TRUE
1091,2,-450000,2235000,TRUE
1092,0,-400000,2235000,TRUE
1093,9,-350000,2235000,TRUE
1094,1,-300000,2235000,TRUE
1095,2,-250000,2235000,TRUE
1096,14,-200000,2235000,TRUE
1097,0,-150000,2235000,TRUE
1098,0,-100000,2235000,TRUE
1099,7,-50000,2235000,TRUE
1100,0,0,2235000,TRUE
1101,0,50000,2235000,TRUE
1102,1,100000,2235000,TRUE
1103,2,150000,2235000,TRUE
1104,2,200000,2235000,TRUE
1105,26,250000,2235000,TRUE
1106,11,300000,2235000,TRUE
1107,3,350000,2235000,TRUE
1108,19,400000,2235000,TRUE
1109,10,450000,2235000,TRUE
1110,51,500000,2235000,TRUE
1111,389,550000,2235000,TRUE
1112,180,600000,2235000,TRUE
1113,303,650000,2235000,TRUE
1114,180,800000,2235000,TRUE
1115,476,850000,2235000,TRUE
1116,122,900000,2235000,TRUE
1117,732,950000,2235000,TRUE
1118,688,1000000,2235000,TRUE
1119,1206,1050000,2235000,TRUE
1120,14,1100000,2235000,TRUE
1121,2,1250000,2235000,TRUE
1122,135,1300000,2235000,TRUE
1123,35,1350000,2235000,TRUE
1124,78,1400000,2235000,TRUE
1125,22,1450000,2235000,TRUE
1126,16,1500000,2235000,TRUE
1127,28,1550000,2235000,TRUE
1128,14,1600000,2235000,TRUE
1129,137,1650000,2235000,TRUE
1130,174,1700000,2235000,TRUE
1131,137,1750000,2235000,TRUE
1132,803,1800000,2235000,TRUE
1133,1268,1850000,2235000,TRUE
1134,738,1900000,2235000,TRUE
1135,172,1950000,2235000,FALSE
1136,25,2000000,2235000,FALSE
1137,0,-2350000,2185000,FALSE
1138,0,-2300000,2185000,FALSE
1139,0,-2250000,2185000,FALSE
1140,0,-2200000,2185000,FALSE
1141,0,-2150000,2185000,FALSE
1142,0,-2100000,2185000,FALSE
1143,0,-2050000,2185000,TRUE
1144,0,-2000000,2185000,TRUE
1145,0,-1950000,2185000,TRUE
1146,0,-1900000,2185000,TRUE
1147,0,-1850000,2185000,FALSE
1148,0,-1800000,2185000,FALSE
1149,0,-1750000,2185000,FALSE
1150,0,-1700000,2185000,FALSE
1152,0,-1600000,2185000,FALSE
1153,0,-1550000,2185000,FALSE
1154,0,-1500000,2185000,FALSE
1155,0,-1450000,2185000,FALSE
1156,0,-1400000,2185000,TRUE
1157,0,-1350000,2185000,TRUE
1158,0,-1300000,2185000,TRUE
1159,0,-1250000,2185000,TRUE
1160,0,-1200000,2185000,TRUE
1161,0,-1150000,2185000,TRUE
1162,0,-1100000,2185000,TRUE
1163,0,-1050000,2185000,TRUE
1164,0,-1000000,2185000,TRUE
1165,0,-950000,2185000,TRUE
1166,1,-900000,2185000,TRUE
1167,0,-850000,2185000,TRUE
1168,0,-800000,2185000,TRUE
1169,2,-750000,2185000,TRUE
1170,2,-700000,2185000,TRUE
1171,4,-650000,2185000,TRUE
1172,2,-600000,2185000,TRUE
1173,0,-550000,2185000,TRUE
1174,0,-500000,2185000,TRUE
1175,1,-450000,2185000,TRUE
1176,2,-400000,2185000,TRUE
1177,8,-350000,2185000,TRUE
1178,2,-300000,2185000,TRUE
1179,1,-250000,2185000,TRUE
1180,2,-200000,2185000,TRUE
1181,2,-150000,2185000,TRUE
1182,17,-100000,2185000,TRUE
1183,49,-50000,2185000,TRUE
1184,1,0,2185000,TRUE
1185,0,50000,2185000,TRUE
1186,7,100000,2185000,TRUE
1187,6,150000,2185000,TRUE
1188,3,200000,2185000,TRUE
1189,6,250000,2185000,TRUE
1190,85,300000,2185000,TRUE
1191,8,350000,2185000,TRUE
1192,7,400000,2185000,TRUE
1193,82,450000,2185000,TRUE
1194,6,500000,2185000,TRUE
1195,119,550000,2185000,TRUE
1196,102,600000,2185000,TRUE
1197,343,650000,2185000,TRUE
1198,50,800000,2185000,TRUE
1199,655,850000,2185000,TRUE
1200,51,900000,2185000,TRUE
1201,51,950000,2185000,TRUE
1202,343,1000000,2185000,TRUE
1203,107,1050000,2185000,TRUE
1204,136,1200000,2185000,TRUE
1205,31,1250000,2185000,TRUE
1206,97,1300000,2185000,TRUE
1207,121,1350000,2185000,TRUE
1208,60,1400000,2185000,TRUE
1209,60,1450000,2185000,TRUE
1210,29,1500000,2185000,TRUE
1211,29,1550000,2185000,TRUE
1212,134,1600000,2185000,TRUE
1213,461,1650000,2185000,TRUE
1214,358,1700000,2185000,TRUE
1215,436,1750000,2185000,TRUE
1216,2443,1800000,2185000,TRUE
1217,607,1850000,2185000,TRUE
1218,651,1900000,2185000,FALSE
1219,0,-2350000,2135000,FALSE
1220,0,-2300000,2135000,FALSE
1221,0,-2250000,2135000,FALSE
1222,0,-2200000,2135000,FALSE
1223,0,-2150000,2135000,FALSE
1224,0,-2100000,2135000,FALSE
1225,0,-2050000,2135000,TRUE
1226,0,-2000000,2135000,TRUE
1227,0,-1950000,2135000,TRUE
1228,0,-1900000,2135000,TRUE
1229,0,-1850000,2135000,FALSE
1230,0,-1800000,2135000,FALSE
1231,0,-1750000,2135000,FALSE
1232,0,-1700000,2135000,FALSE
1233,0,-1650000,2135000,FALSE
1234,0,-1600000,2135000,FALSE
1235,0,-1550000,2135000,FALSE
1236,0,-1500000,2135000,FALSE
1238,0,-1400000,2135000,TRUE
1239,0,-1350000,2135000,TRUE
1240,0,-1300000,2135000,TRUE
1241,0,-1250000,2135000,TRUE
1242,0,-1200000,2135000,TRUE
1243,0,-1150000,2135000,TRUE
1244,0,-1100000,2135000,TRUE
1245,0,-1050000,2135000,TRUE
1246,0,-1000000,2135000,TRUE
1247,0,-950000,2135000,TRUE
1248,0,-900000,2135000,TRUE
1249,0,-850000,2135000,TRUE
1250,0,-800000,2135000,TRUE
1251,0,-750000,2135000,TRUE
1252,2,-700000,2135000,TRUE
1253,4,-650000,2135000,TRUE
1254,1,-600000,2135000,TRUE
1255,1,-550000,2135000,TRUE
1256,0,-500000,2135000,TRUE
1257,1,-450000,2135000,TRUE
1258,0,-400000,2135000,TRUE
1259,0,-350000,2135000,TRUE
1260,0,-300000,2135000,TRUE
1261,0,-250000,2135000,TRUE
1262,0,-200000,2135000,TRUE
1263,3,-150000,2135000,TRUE
1264,1,-100000,2135000,TRUE
1265,1,-50000,2135000,TRUE
1266,0,0,2135000,TRUE
1267,1,50000,2135000,TRUE
1268,9,100000,2135000,TRUE
1269,38,150000,2135000,TRUE
1270,273,200000,2135000,TRUE
1271,12,250000,2135000,TRUE
1272,3,300000,2135000,TRUE
1273,152,350000,2135000,TRUE
1274,3,400000,2135000,TRUE
1275,19,450000,2135000,TRUE
1276,23,500000,2135000,TRUE
1277,100,550000,2135000,TRUE
1278,190,600000,2135000,TRUE
1279,1567,650000,2135000,TRUE
1280,1121,700000,2135000,TRUE
1281,76,750000,2135000,TRUE
1282,99,800000,2135000,TRUE
1283,26,850000,2135000,TRUE
1284,21,900000,2135000,TRUE
1285,26,950000,2135000,TRUE
1286,213,1000000,2135000,TRUE
1287,192,1050000,2135000,TRUE
1288,170,1100000,2135000,TRUE
1289,483,1150000,2135000,TRUE
1290,1612,1200000,2135000,TRUE
1291,150,1250000,2135000,TRUE
1292,223,1300000,2135000,TRUE
1293,213,1350000,2135000,TRUE
1294,50,1400000,2135000,TRUE
1295,56,1450000,2135000,TRUE
1296,229,1500000,2135000,TRUE
1297,15,1550000,2135000,TRUE
1298,62,1600000,2135000,TRUE
1299,64,1650000,2135000,TRUE
1300,471,1700000,2135000,TRUE
1301,728,1750000,2135000,TRUE
1302,1675,1800000,2135000,TRUE
1303,341,1850000,2135000,TRUE
1304,0,-2350000,2085000,FALSE
1305,0,-2300000,2085000,FALSE
1306,0,-2250000,2085000,FALSE
1307,0,-2200000,2085000,FALSE
1308,0,-2150000,2085000,FALSE
1309,0,-2100000,2085000,FALSE
1310,0,-2050000,2085000,TRUE
1311,0,-2000000,2085000,TRUE
1312,0,-1950000,2085000,TRUE
1313,0,-1900000,2085000,FALSE
1314,0,-1850000,2085000,FALSE
1315,0,-1800000,2085000,FALSE
1316,0,-1750000,2085000,FALSE
1317,0,-1700000,2085000,FALSE
1318,0,-1650000,2085000,FALSE
1319,0,-1600000,2085000,FALSE
1320,0,-1550000,2085000,FALSE
1321,0,-1500000,2085000,FALSE
1322,0,-1450000,2085000,FALSE
1323,0,-1400000,2085000,FALSE
1324,0,-1350000,2085000,TRUE
1325,0,-1300000,2085000,TRUE
1326,0,-1250000,2085000,TRUE
1327,0,-1200000,2085000,TRUE
1328,0,-1150000,2085000,TRUE
1329,0,-1100000,2085000,TRUE
1330,0,-1050000,2085000,TRUE
1331,0,-1000000,2085000,TRUE
1332,0,-950000,2085000,TRUE
1333,4,-900000,2085000,TRUE
1334,1,-850000,2085000,TRUE
1335,3,-800000,2085000,TRUE
1336,0,-750000,2085000,TRUE
1337,0,-700000,2085000,TRUE
1338,4,-650000,2085000,TRUE
1339,1,-600000,2085000,TRUE
1340,1,-550000,2085000,TRUE
1341,3,-500000,2085000,TRUE
1342,0,-450000,2085000,TRUE
1344,0,-350000,2085000,TRUE
1345,2,-300000,2085000,TRUE
1346,1,-250000,2085000,TRUE
1347,0,-200000,2085000,TRUE
1348,0,-150000,2085000,TRUE
1349,0,-100000,2085000,TRUE
1350,2,-50000,2085000,TRUE
1351,14,0,2085000,TRUE
1352,1,50000,2085000,TRUE
1353,0,100000,2085000,TRUE
1354,19,150000,2085000,TRUE
1355,318,200000,2085000,TRUE
1356,18,250000,2085000,TRUE
1357,3,300000,2085000,TRUE
1358,239,350000,2085000,TRUE
1359,9,400000,2085000,TRUE
1360,82,450000,2085000,TRUE
1361,2,500000,2085000,TRUE
1362,12,550000,2085000,TRUE
1363,25,600000,2085000,TRUE
1364,474,650000,2085000,TRUE
1365,445,700000,2085000,TRUE
1366,95,750000,2085000,TRUE
1367,20,800000,2085000,TRUE
1368,39,850000,2085000,TRUE
1369,67,900000,2085000,TRUE
1370,32,950000,2085000,TRUE
1371,61,1000000,2085000,TRUE
1372,34,1050000,2085000,TRUE
1373,5,1100000,2085000,TRUE
1374,195,1150000,2085000,TRUE
1375,1113,1200000,2085000,TRUE
1376,202,1250000,2085000,TRUE
1377,411,1300000,2085000,TRUE
1378,437,1350000,2085000,TRUE
1379,186,1400000,2085000,TRUE
1380,45,1450000,2085000,TRUE
1381,55,1500000,2085000,TRUE
1382,42,1550000,2085000,TRUE
1383,251,1600000,2085000,TRUE
1384,139,1650000,2085000,TRUE
1385,907,1700000,2085000,TRUE
1386,4277,1750000,2085000,TRUE
1387,173,1800000,2085000,TRUE
1388,42,1850000,2085000,TRUE
1389,0,-2300000,2035000,FALSE
1390,0,-2250000,2035000,FALSE
1391,0,-2200000,2035000,FALSE
1392,0,-2150000,2035000,FALSE
1393,0,-2100000,2035000,FALSE
1394,0,-2050000,2035000,TRUE
1395,0,-2000000,2035000,TRUE
1396,0,-1950000,2035000,TRUE
1397,0,-1900000,2035000,FALSE
1398,0,-1850000,2035000,FALSE
1399,0,-1800000,2035000,FALSE
1400,0,-1750000,2035000,FALSE
1401,0,-1700000,2035000,FALSE
1402,0,-1650000,2035000,FALSE
1403,0,-1600000,2035000,FALSE
1404,0,-1550000,2035000,FALSE
1405,0,-1500000,2035000,FALSE
1406,0,-1450000,2035000,FALSE
1407,0,-1400000,2035000,FALSE
1408,0,-1350000,2035000,FALSE
1409,0,-1300000,2035000,FALSE
1410,0,-1250000,2035000,FALSE
1411,0,-1200000,2035000,FALSE
1412,0,-1150000,2035000,FALSE
1413,0,-1100000,2035000,FALSE
1414,0,-1050000,2035000,TRUE
1415,0,-1000000,2035000,TRUE
1416,0,-950000,2035000,TRUE
1417,0,-900000,2035000,TRUE
1418,2,-850000,2035000,TRUE
1419,0,-800000,2035000,TRUE
1420,7,-750000,2035000,TRUE
1421,2,-700000,2035000,TRUE
1422,0,-650000,2035000,TRUE
1423,0,-600000,2035000,TRUE
1424,0,-550000,2035000,TRUE
1425,2,-500000,2035000,TRUE
1426,3,-450000,2035000,TRUE
1427,5,-400000,2035000,TRUE
1428,0,-350000,2035000,TRUE
1429,0,-300000,2035000,TRUE
1430,0,-250000,2035000,TRUE
1431,1,-200000,2035000,TRUE
1432,5,-150000,2035000,TRUE
1433,2,-100000,2035000,TRUE
1434,8,-50000,2035000,TRUE
1435,316,0,2035000,TRUE
1436,0,50000,2035000,TRUE
1437,2,100000,2035000,TRUE
1438,25,150000,2035000,TRUE
1439,26,200000,2035000,TRUE
1440,24,250000,2035000,TRUE
1441,19,300000,2035000,TRUE
1442,0,350000,2035000,TRUE
1443,5,400000,2035000,TRUE
1444,13,450000,2035000,TRUE
1445,1,500000,2035000,TRUE
1446,20,550000,2035000,TRUE
1447,23,600000,2035000,TRUE
1448,32,650000,2035000,TRUE
1449,45,700000,2035000,TRUE
1450,30,750000,2035000,TRUE
1451,15,800000,2035000,TRUE
1452,14,850000,2035000,TRUE
1453,78,900000,2035000,TRUE
1454,2,950000,2035000,TRUE
1455,39,1000000,2035000,TRUE
1456,49,1050000,2035000,TRUE
1457,87,1100000,2035000,TRUE
1458,261,1150000,2035000,TRUE
1459,86,1200000,2035000,TRUE
1460,45,1250000,2035000,TRUE
1461,325,1300000,2035000,TRUE
1462,1597,1350000,2035000,TRUE
1463,225,1400000,2035000,TRUE
1464,81,1450000,2035000,TRUE
1465,26,1500000,2035000,TRUE
1466,58,1550000,2035000,TRUE
1467,175,1600000,2035000,TRUE
1468,278,1650000,2035000,TRUE
1469,533,1700000,2035000,TRUE
1470,193,1750000,2035000,TRUE
1471,103,1800000,2035000,TRUE
1472,12,1850000,2035000,TRUE
1473,0,-2300000,1985000,FALSE
1474,0,-2250000,1985000,FALSE
1475,0,-2200000,1985000,FALSE
1476,0,-2150000,1985000,FALSE
1477,0,-2100000,1985000,FALSE
1478,0,-2050000,1985000,FALSE
1479,0,-2000000,1985000,FALSE
1480,0,-1950000,1985000,FALSE
1481,0,-1900000,1985000,FALSE
1482,0,-1850000,1985000,FALSE
1483,0,-1800000,1985000,FALSE
1484,0,-1750000,1985000,FALSE
1485,0,-1700000,1985000,FALSE
1486,0,-1650000,1985000,FALSE
1487,0,-1600000,1985000,FALSE
1488,0,-1550000,1985000,FALSE
1489,0,-1500000,1985000,FALSE
1490,0,-1450000,1985000,FALSE
1491,0,-1400000,1985000,FALSE
1492,0,-1350000,1985000,FALSE
1493,0,-1300000,1985000,FALSE
1494,0,-1250000,1985000,FALSE
1495,0,-1200000,1985000,FALSE
1496,0,-1150000,1985000,FALSE
1497,0,-1100000,1985000,FALSE
1498,0,-1050000,1985000,TRUE
1499,0,-1000000,1985000,TRUE
1500,0,-950000,1985000,TRUE
1501,0,-900000,1985000,TRUE
1502,0,-850000,1985000,TRUE
1503,0,-800000,1985000,TRUE
1504,547,-750000,1985000,TRUE
1505,4,-700000,1985000,TRUE
1506,0,-650000,1985000,TRUE
1507,0,-600000,1985000,TRUE
1508,3,-550000,1985000,TRUE
1509,0,-500000,1985000,TRUE
1511,1,-400000,1985000,TRUE
1512,2,-350000,1985000,TRUE
1513,0,-300000,1985000,TRUE
1514,6,-250000,1985000,TRUE
1515,11,-200000,1985000,TRUE
1516,0,-150000,1985000,TRUE
1517,6,-100000,1985000,TRUE
1518,118,-50000,1985000,TRUE
1519,25,0,1985000,TRUE
1520,4,50000,1985000,TRUE
1521,2,100000,1985000,TRUE
1522,5,150000,1985000,TRUE
1523,2,200000,1985000,TRUE
1524,10,250000,1985000,TRUE
1525,2,300000,1985000,TRUE
1526,8,350000,1985000,TRUE
1527,39,400000,1985000,TRUE
1528,2,450000,1985000,TRUE
1529,48,500000,1985000,TRUE
1530,107,550000,1985000,TRUE
1531,40,600000,1985000,TRUE
1532,1,650000,1985000,TRUE
1533,3,700000,1985000,TRUE
1534,166,750000,1985000,TRUE
1535,4,800000,1985000,TRUE
1536,7,850000,1985000,TRUE
1537,21,900000,1985000,TRUE
1538,27,950000,1985000,TRUE
1539,442,1000000,1985000,TRUE
1540,24,1050000,1985000,TRUE
1541,888,1100000,1985000,TRUE
1542,75,1150000,1985000,TRUE
1543,39,1200000,1985000,TRUE
1544,22,1250000,1985000,TRUE
1545,116,1300000,1985000,TRUE
1546,213,1350000,1985000,TRUE
1547,90,1400000,1985000,TRUE
1548,153,1450000,1985000,TRUE
1549,53,1500000,1985000,TRUE
1550,472,1550000,1985000,TRUE
1551,696,1600000,1985000,TRUE
1552,1750,1650000,1985000,TRUE
1553,558,1700000,1985000,TRUE
1554,124,1750000,1985000,TRUE
1555,38,1800000,1985000,TRUE
1556,0,-2300000,1935000,FALSE
1557,0,-2250000,1935000,FALSE
1558,0,-2200000,1935000,FALSE
1559,0,-2150000,1935000,FALSE
1560,0,-2100000,1935000,FALSE
1561,0,-2050000,1935000,FALSE
1562,0,-2000000,1935000,FALSE
1563,0,-1950000,1935000,FALSE
1564,0,-1900000,1935000,FALSE
1565,0,-1850000,1935000,FALSE
1566,0,-1800000,1935000,FALSE
1567,0,-1750000,1935000,FALSE
1568,0,-1700000,1935000,FALSE
1569,0,-1650000,1935000,FALSE
1570,0,-1600000,1935000,FALSE
1571,0,-1550000,1935000,FALSE
1572,0,-1500000,1935000,FALSE
1573,0,-1450000,1935000,FALSE
1574,0,-1400000,1935000,FALSE
1575,0,-1350000,1935000,FALSE
1576,0,-1300000,1935000,FALSE
1577,0,-1250000,1935000,FALSE
1578,0,-1200000,1935000,FALSE
1579,0,-1150000,1935000,FALSE
1580,0,-1100000,1935000,FALSE
1581,0,-1050000,1935000,FALSE
1582,0,-1000000,1935000,FALSE
1583,0,-950000,1935000,FALSE
1584,1,-900000,1935000,TRUE
1585,0,-850000,1935000,TRUE
1586,92,-800000,1935000,TRUE
1587,78,-750000,1935000,TRUE
1588,2,-700000,1935000,TRUE
1589,2,-650000,1935000,TRUE
1590,0,-600000,1935000,TRUE
1591,0,-550000,1935000,TRUE
1592,1,-500000,1935000,TRUE
1593,0,-450000,1935000,TRUE
1594,1,-400000,1935000,TRUE
1595,0,-350000,1935000,TRUE
1596,0,-300000,1935000,TRUE
1597,0,-250000,1935000,TRUE
1598,1,-200000,1935000,TRUE
1599,0,-150000,1935000,TRUE
1600,1,-100000,1935000,TRUE
1601,15,-50000,1935000,TRUE
1602,0,0,1935000,TRUE
1603,6,50000,1935000,TRUE
1604,1,100000,1935000,TRUE
1605,8,150000,1935000,TRUE
1606,3,200000,1935000,TRUE
1607,3,250000,1935000,TRUE
1608,17,300000,1935000,TRUE
1609,1,350000,1935000,TRUE
1610,9,400000,1935000,TRUE
1611,9,450000,1935000,TRUE
1612,14,500000,1935000,TRUE
1613,91,550000,1935000,TRUE
1614,37,600000,1935000,TRUE
1615,481,650000,1935000,TRUE
1616,85,700000,1935000,TRUE
1617,14,750000,1935000,TRUE
1618,96,800000,1935000,TRUE
1619,235,850000,1935000,TRUE
1620,35,900000,1935000,TRUE
1621,51,950000,1935000,TRUE
1622,179,1000000,1935000,TRUE
1623,133,1050000,1935000,TRUE
1624,211,1100000,1935000,TRUE
1625,58,1150000,1935000,TRUE
1626,36,1200000,1935000,TRUE
1627,86,1250000,1935000,TRUE
1628,6,1300000,1935000,TRUE
1629,540,1350000,1935000,TRUE
1630,230,1400000,1935000,TRUE
1631,42,1450000,1935000,TRUE
1632,283,1500000,1935000,TRUE
1633,702,1550000,1935000,TRUE
1634,10121,1600000,1935000,TRUE
1635,1293,1650000,1935000,TRUE
1636,120,1700000,1935000,TRUE
1637,160,1750000,1935000,TRUE
1638,343,1800000,1935000,TRUE
1639,0,-2300000,1885000,FALSE
1640,0,-2250000,1885000,FALSE
1641,0,-2200000,1885000,FALSE
1642,0,-2150000,1885000,FALSE
1643,0,-2100000,1885000,FALSE
1644,0,-2050000,1885000,FALSE
1645,0,-2000000,1885000,FALSE
1646,0,-1950000,1885000,FALSE
1647,0,-1900000,1885000,FALSE
1648,0,-1850000,1885000,FALSE
1649,0,-1800000,1885000,FALSE
1650,0,-1750000,1885000,FALSE
1651,0,-1700000,1885000,FALSE
1652,0,-1650000,1885000,FALSE
1653,0,-1600000,1885000,FALSE
1654,0,-1550000,1885000,FALSE
1655,0,-1500000,1885000,FALSE
1656,0,-1450000,1885000,FALSE
1657,0,-1400000,1885000,FALSE
1658,0,-1350000,1885000,FALSE
1659,0,-1300000,1885000,FALSE
1660,0,-1250000,1885000,FALSE
1661,0,-1200000,1885000,FALSE
1662,0,-1150000,1885000,FALSE
1663,0,-1100000,1885000,FALSE
1664,0,-1050000,1885000,FALSE
1665,0,-1000000,1885000,FALSE
1666,0,-950000,1885000,FALSE
1667,0,-900000,1885000,TRUE
1668,1,-850000,1885000,TRUE
1669,18,-800000,1885000,TRUE
1670,539,-750000,1885000,TRUE
1671,0,-700000,1885000,TRUE
1672,0,-650000,1885000,TRUE
1674,1,-550000,1885000,TRUE
1675,0,-500000,1885000,TRUE
1676,1,-450000,1885000,TRUE
1677,0,-400000,1885000,TRUE
1678,3,-350000,1885000,TRUE
1679,1,-300000,1885000,TRUE
1680,1,-250000,1885000,TRUE
1681,3,-200000,1885000,TRUE
1682,0,-150000,1885000,TRUE
1683,0,-100000,1885000,TRUE
1684,1,-50000,1885000,TRUE
1685,1,0,1885000,TRUE
1686,5,50000,1885000,TRUE
1687,5,100000,1885000,TRUE
1688,16,150000,1885000,TRUE
1689,0,200000,1885000,TRUE
1690,1,250000,1885000,TRUE
1691,5,300000,1885000,TRUE
1692,6,350000,1885000,TRUE
1693,5,400000,1885000,TRUE
1694,5,450000,1885000,TRUE
1695,12,500000,1885000,TRUE
1696,85,550000,1885000,TRUE
1697,17,600000,1885000,TRUE
1698,9,650000,1885000,TRUE
1699,7,700000,1885000,TRUE
1700,41,750000,1885000,TRUE
1701,51,800000,1885000,TRUE
1702,37,850000,1885000,TRUE
1703,3,900000,1885000,TRUE
1704,609,950000,1885000,TRUE
1705,385,1000000,1885000,TRUE
1706,13,1050000,1885000,TRUE
1707,29,1100000,1885000,TRUE
1708,51,1150000,1885000,TRUE
1709,456,1200000,1885000,TRUE
1710,32,1250000,1885000,TRUE
1711,93,1300000,1885000,TRUE
1712,109,1350000,1885000,TRUE
1713,226,1400000,1885000,TRUE
1714,46,1450000,1885000,TRUE
1715,563,1500000,1885000,TRUE
1716,194,1550000,1885000,TRUE
1717,631,1600000,1885000,TRUE
1718,204,1650000,1885000,TRUE
1719,337,1700000,1885000,TRUE
1720,96,1750000,1885000,TRUE
1721,156,1800000,1885000,TRUE
1722,0,-2250000,1835000,FALSE
1723,0,-2200000,1835000,FALSE
1724,0,-2150000,1835000,FALSE
1725,0,-2100000,1835000,FALSE
1726,0,-2050000,1835000,FALSE
1727,0,-2000000,1835000,FALSE
1728,0,-1950000,1835000,FALSE
1729,0,-1900000,1835000,FALSE
1730,0,-1850000,1835000,FALSE
1733,0,-1700000,1835000,FALSE
1734,0,-1650000,1835000,FALSE
