cell50,x50,y50,total_count,in_range
1494,-1250000,1985000,0,FALSE
1512,-350000,1985000,0,FALSE
1513,-300000,1985000,0,FALSE
1531,600000,1985000,0,FALSE
1563,-1950000,1935000,0,FALSE
1572,-1500000,1935000,0,FALSE
1601,-50000,1935000,0,FALSE
1611,450000,1935000,0,FALSE
1648,-1850000,1885000,0,FALSE
1694,450000,1885000,0,FALSE
1695,500000,1885000,0,FALSE
1697,600000,1885000,0,FALSE
1729,-1900000,1835000,0,FALSE
1768,50000,1835000,0,FALSE
1769,100000,1835000,0,FALSE
1776,450000,1835000,0,FALSE
1777,500000,1835000,0,FALSE
1871,1100000,1785000,0,FALSE
1875,1300000,1785000,0,FALSE
1888,-2100000,1735000,0,FALSE
1935,250000,1735000,0,FALSE
1996,-750000,1685000,0,FALSE
1999,-600000,1685000,0,FALSE
2005,-300000,1685000,0,FALSE
2011,0,1685000,0,FALSE
2016,250000,1685000,0,FALSE
2022,550000,1685000,0,FALSE
2043,1600000,1685000,0,FALSE
2082,-450000,1635000,0,FALSE
2105,700000,1635000,0,FALSE
2106,750000,1635000,0,FALSE
2107,800000,1635000,0,FALSE
2123,1600000,1635000,0,FALSE
2125,1700000,1635000,0,FALSE
2182,500000,1585000,0,FALSE
2183,550000,1585000,0,FALSE
2188,800000,1585000,0,FALSE
2205,1650000,1585000,0,FALSE
2263,450000,1535000,0,FALSE
2264,500000,1535000,0,FALSE
2268,700000,1535000,0,FALSE
2274,1000000,1535000,0,FALSE
2277,1150000,1535000,0,FALSE
2282,1400000,1535000,0,FALSE
2283,1450000,1535000,0,FALSE
2289,1750000,1535000,0,FALSE
2309,-1350000,1485000,0,FALSE
2338,100000,1485000,0,FALSE
2343,350000,1485000,0,FALSE
2365,1450000,1485000,0,FALSE
2382,-1600000,1435000,0,FALSE
2399,-750000,1435000,0,FALSE
2401,-650000,1435000,0,FALSE
2402,-600000,1435000,0,FALSE
2404,-500000,1435000,0,FALSE
2428,700000,1435000,0,FALSE
2439,1250000,1435000,0,FALSE
2440,1300000,1435000,0,FALSE
2446,1600000,1435000,0,FALSE
2447,1650000,1435000,0,FALSE
2456,-1750000,1385000,0,FALSE
2471,-1000000,1385000,0,FALSE
2481,-500000,1385000,0,FALSE
2482,-450000,1385000,0,FALSE
2484,-350000,1385000,0,FALSE
2495,200000,1385000,0,FALSE
2508,850000,1385000,0,FALSE
2520,1450000,1385000,0,FALSE
2558,-400000,1335000,0,FALSE
2569,150000,1335000,0,FALSE
2576,500000,1335000,0,FALSE
2580,700000,1335000,0,FALSE
2607,-1550000,1285000,0,FALSE
2627,-550000,1285000,0,FALSE
2630,-400000,1285000,0,FALSE
2642,200000,1285000,0,FALSE
2647,450000,1285000,0,FALSE
2650,600000,1285000,0,FALSE
2708,50000,1235000,0,FALSE
2712,250000,1235000,0,FALSE
2716,450000,1235000,0,FALSE
2718,550000,1235000,0,FALSE
2731,1200000,1235000,0,FALSE
2743,-1500000,1185000,0,FALSE
2764,-450000,1185000,0,FALSE
2765,-400000,1185000,0,FALSE
2787,700000,1185000,0,FALSE
2789,800000,1185000,0,FALSE
2812,-1250000,1135000,0,FALSE
2828,-450000,1135000,0,FALSE
2830,-350000,1135000,0,FALSE
2837,0,1135000,0,FALSE
2846,450000,1135000,0,FALSE
2855,900000,1135000,0,FALSE
2874,-1200000,1085000,0,FALSE
2876,-1100000,1085000,0,FALSE
2889,-450000,1085000,0,FALSE
2912,700000,1085000,0,FALSE
2920,1100000,1085000,0,FALSE
2923,1250000,1085000,0,FALSE
2941,-750000,1035000,0,FALSE
2943,-650000,1035000,0,FALSE
2968,600000,1035000,0,FALSE
3010,150000,985000,0,FALSE
3013,300000,985000,0,FALSE
3025,900000,985000,0,FALSE
3037,-900000,935000,0,FALSE
3041,-700000,935000,0,FALSE
3042,-650000,935000,0,FALSE
3044,-550000,935000,0,FALSE
3045,-500000,935000,0,FALSE
3060,250000,935000,0,FALSE
3072,850000,935000,0,FALSE
3074,950000,935000,0,FALSE
3114,600000,885000,0,FALSE
3118,800000,885000,0,FALSE
3126,1200000,885000,0,FALSE
3138,-500000,835000,0,FALSE
3140,-400000,835000,0,FALSE
3153,250000,835000,0,FALSE
3210,1050000,785000,0,FALSE
3243,500000,735000,0,FALSE
3264,-50000,685000,0,FALSE
3265,0,685000,0,FALSE
3284,-300000,635000,0,FALSE
3318,-250000,535000,0,FALSE
76,-1650000,2935000,25,TRUE
85,-1200000,2935000,0,FALSE
114,-1650000,2885000,0,FALSE
118,-1450000,2885000,5,TRUE
139,-400000,2885000,0,FALSE
160,-1900000,2835000,0,FALSE
163,-1750000,2835000,0,FALSE
188,-500000,2835000,0,FALSE
190,-400000,2835000,0,FALSE
191,-350000,2835000,0,FALSE
204,300000,2835000,5,TRUE
205,400000,2835000,4,TRUE
211,2150000,2835000,4,TRUE
220,-1850000,2785000,0,FALSE
279,-2050000,2735000,0,FALSE
308,-600000,2735000,0,FALSE
314,-300000,2735000,0,FALSE
324,200000,2735000,1,TRUE
355,-1450000,2685000,0,TRUE
362,-1100000,2685000,0,FALSE
363,-1050000,2685000,0,FALSE
374,-500000,2685000,0,FALSE
375,-450000,2685000,0,FALSE
377,-350000,2685000,0,FALSE
384,0,2685000,1,TRUE
392,400000,2685000,0,TRUE
395,550000,2685000,1,TRUE
445,-550000,2635000,0,FALSE
460,200000,2635000,0,TRUE
510,-1100000,2585000,0,FALSE
519,-650000,2585000,0,FALSE
525,-350000,2585000,0,FALSE
529,-150000,2585000,0,FALSE
532,0,2585000,0,FALSE
534,100000,2585000,0,FALSE
539,350000,2585000,0,TRUE
575,-1700000,2535000,0,FALSE
576,-1650000,2535000,0,FALSE
580,-1450000,2535000,0,TRUE
581,-1400000,2535000,3,TRUE
601,-400000,2535000,0,FALSE
607,-100000,2535000,0,FALSE
609,0,2535000,0,FALSE
617,400000,2535000,0,FALSE
656,-1550000,2485000,0,TRUE
674,-650000,2485000,0,FALSE
686,-50000,2485000,0,FALSE
694,350000,2485000,0,FALSE
734,-1550000,2435000,2,TRUE
737,-1400000,2435000,10,TRUE
744,-1050000,2435000,0,FALSE
745,-1000000,2435000,0,FALSE
766,50000,2435000,0,FALSE
767,100000,2435000,0,FALSE
768,150000,2435000,0,FALSE
790,1700000,2435000,1,TRUE
818,-1300000,2385000,0,TRUE
824,-1000000,2385000,0,FALSE
827,-850000,2385000,0,FALSE
833,-550000,2385000,0,FALSE
844,0,2385000,0,FALSE
860,800000,2385000,0,FALSE
865,1050000,2385000,0,FALSE
890,-2050000,2335000,0,FALSE
946,800000,2335000,0,FALSE
952,1100000,2335000,0,FALSE
960,1700000,2335000,0,FALSE
984,-1650000,2285000,0,FALSE
994,-1150000,2285000,5,TRUE
998,-950000,2285000,0,FALSE
1007,-500000,2285000,0,FALSE
1008,-450000,2285000,0,FALSE
1014,-150000,2285000,0,FALSE
1069,-1550000,2235000,0,FALSE
1085,-750000,2235000,0,FALSE
1087,-650000,2235000,0,FALSE
1091,-450000,2235000,0,FALSE
1136,2000000,2235000,0,FALSE
1144,-2000000,2185000,0,FALSE
1159,-1250000,2185000,6,TRUE
1165,-950000,2185000,0,FALSE
1169,-750000,2185000,0,FALSE
1174,-500000,2185000,0,FALSE
1176,-400000,2185000,0,FALSE
1224,-2100000,2135000,0,FALSE
1233,-1650000,2135000,0,FALSE
1247,-950000,2135000,0,FALSE
1255,-550000,2135000,0,FALSE
1269,150000,2135000,0,FALSE
1319,-1600000,2085000,0,FALSE
1321,-1500000,2085000,0,FALSE
1333,-900000,2085000,0,FALSE
1342,-450000,2085000,0,FALSE
1349,-100000,2085000,0,FALSE
1361,500000,2085000,0,FALSE
1369,900000,2085000,0,FALSE
1397,-1900000,2035000,0,FALSE
1425,-500000,2035000,0,FALSE
1426,-450000,2035000,0,FALSE
1430,-250000,2035000,0,FALSE
1500,-950000,1985000,0,FALSE
1509,-500000,1985000,0,FALSE
1516,-150000,1985000,0,FALSE
1523,200000,1985000,0,FALSE
1524,250000,1985000,0,FALSE
1526,350000,1985000,0,FALSE
1532,650000,1985000,0,FALSE
1533,700000,1985000,0,FALSE
1535,800000,1985000,0,FALSE
1536,850000,1985000,0,FALSE
1574,-1400000,1935000,0,FALSE
1579,-1150000,1935000,0,FALSE
1592,-500000,1935000,0,FALSE
1598,-200000,1935000,0,FALSE
1649,-1800000,1885000,0,FALSE
1658,-1350000,1885000,0,FALSE
1682,-150000,1885000,0,FALSE
1683,-100000,1885000,0,FALSE
1684,-50000,1885000,0,FALSE
1690,250000,1885000,0,FALSE
1706,1050000,1885000,0,FALSE
1707,1100000,1885000,0,FALSE
1738,-1450000,1835000,0,FALSE
1753,-700000,1835000,0,FALSE
1755,-600000,1835000,0,FALSE
1765,-100000,1835000,0,FALSE
1771,200000,1835000,0,FALSE
1775,400000,1835000,0,FALSE
1778,550000,1835000,0,FALSE
1790,1150000,1835000,0,FALSE
1793,1300000,1835000,0,FALSE
1818,-1550000,1785000,0,FALSE
1838,-550000,1785000,0,FALSE
1846,-150000,1785000,0,FALSE
1857,400000,1785000,0,FALSE
1868,950000,1785000,0,FALSE
1870,1050000,1785000,0,FALSE
1933,150000,1735000,0,FALSE
1947,850000,1735000,0,FALSE
1951,1050000,1735000,0,FALSE
1953,1150000,1735000,0,FALSE
1955,1250000,1735000,0,FALSE
1956,1300000,1735000,0,FALSE
1970,-2050000,1685000,0,FALSE
2003,-400000,1685000,0,FALSE
2006,-250000,1685000,0,FALSE
2008,-150000,1685000,0,FALSE
2013,100000,1685000,0,FALSE
2019,400000,1685000,0,FALSE
2024,650000,1685000,0,FALSE
2044,1650000,1685000,0,FALSE
2083,-400000,1635000,0,FALSE
2085,-300000,1635000,0,FALSE
2087,-200000,1635000,0,FALSE
2095,200000,1635000,0,FALSE
2096,250000,1635000,0,FALSE
2098,350000,1635000,0,FALSE
2121,1500000,1635000,0,FALSE
2124,1650000,1635000,0,FALSE
2134,-1900000,1585000,0,FALSE
2146,-1300000,1585000,0,FALSE
2162,-500000,1585000,0,FALSE
2174,100000,1585000,0,FALSE
2176,200000,1585000,0,FALSE
2181,450000,1585000,0,FALSE
2190,900000,1585000,0,FALSE
2191,950000,1585000,0,FALSE
2204,1600000,1585000,0,FALSE
2224,-1500000,1535000,0,FALSE
2227,-1350000,1535000,0,FALSE
2234,-1000000,1535000,0,FALSE
2244,-500000,1535000,0,FALSE
2249,-250000,1535000,0,FALSE
2252,-100000,1535000,0,FALSE
2269,750000,1535000,0,FALSE
2302,-1700000,1485000,0,FALSE
2305,-1550000,1485000,0,FALSE
2341,250000,1485000,0,FALSE
2346,500000,1485000,0,FALSE
2355,950000,1485000,0,FALSE
2413,-50000,1435000,0,FALSE
2445,1550000,1435000,0,FALSE
2473,-900000,1385000,0,FALSE
2479,-600000,1385000,0,FALSE
2492,50000,1385000,0,FALSE
2499,400000,1385000,0,FALSE
2504,650000,1385000,0,FALSE
2522,1550000,1385000,0,FALSE
2565,-50000,1335000,0,FALSE
2570,200000,1335000,0,FALSE
2594,1400000,1335000,0,FALSE
2626,-600000,1285000,0,FALSE
2635,-150000,1285000,0,FALSE
2640,100000,1285000,0,FALSE
2662,1200000,1285000,0,FALSE
2717,500000,1235000,0,FALSE
2723,800000,1235000,0,FALSE
2725,900000,1235000,0,FALSE
2727,1000000,1235000,0,FALSE
2767,-300000,1185000,0,FALSE
2774,50000,1185000,0,FALSE
2778,250000,1185000,0,FALSE
2780,350000,1185000,0,FALSE
2785,600000,1185000,0,FALSE
2797,1200000,1185000,0,FALSE
2800,1350000,1185000,0,FALSE
2826,-550000,1135000,0,FALSE
2827,-500000,1135000,0,FALSE
2841,200000,1135000,0,FALSE
2854,850000,1135000,0,FALSE
2879,-950000,1085000,0,FALSE
2886,-600000,1085000,0,FALSE
2918,1000000,1085000,0,FALSE
2964,400000,1035000,0,FALSE
2969,650000,1035000,0,FALSE
2973,850000,1035000,0,FALSE
2978,1100000,1035000,0,FALSE
2990,-850000,985000,0,FALSE
2992,-750000,985000,0,FALSE
2993,-700000,985000,0,FALSE
3021,700000,985000,0,FALSE
3026,950000,985000,0,FALSE
3027,1000000,985000,0,FALSE
3028,1050000,985000,0,FALSE
3040,-750000,935000,0,FALSE
3067,600000,935000,0,FALSE
3077,1100000,935000,0,FALSE
3080,1250000,935000,0,FALSE
3108,300000,885000,0,FALSE
3110,400000,885000,0,FALSE
3112,500000,885000,0,FALSE
3169,1050000,835000,0,FALSE
3173,1250000,835000,0,FALSE
3262,-150000,685000,0,FALSE
3263,-100000,685000,0,FALSE
3310,1400000,585000,0,FALSE
3315,-400000,535000,0,FALSE
3330,-250000,485000,0,FALSE
3340,-300000,435000,0,FALSE
38,2100000,3035000,3,TRUE
48,-1650000,2985000,9,TRUE
65,2150000,2985000,6,TRUE
88,-1050000,2935000,0,FALSE
125,-1100000,2885000,0,FALSE
126,-1050000,2885000,0,FALSE
128,-950000,2885000,0,FALSE
131,-800000,2885000,0,FALSE
138,-450000,2885000,0,FALSE
145,-100000,2885000,0,TRUE
148,50000,2885000,0,TRUE
154,2150000,2885000,9,TRUE
176,-1100000,2835000,0,FALSE
179,-950000,2835000,0,FALSE
187,-550000,2835000,0,FALSE
199,50000,2835000,3,TRUE
200,100000,2835000,1,TRUE
224,-1650000,2785000,0,TRUE
256,-50000,2785000,1,TRUE
286,-1700000,2735000,0,TRUE
298,-1100000,2735000,0,FALSE
299,-1050000,2735000,0,FALSE
301,-950000,2735000,0,FALSE
310,-500000,2735000,0,FALSE
320,0,2735000,5,TRUE
329,550000,2735000,0,TRUE
335,2050000,2735000,2,TRUE
347,-1850000,2685000,0,FALSE
348,-1800000,2685000,0,TRUE
361,-1150000,2685000,0,FALSE
365,-950000,2685000,0,FALSE
370,-700000,2685000,0,FALSE
378,-300000,2685000,0,FALSE
380,-200000,2685000,0,FALSE
394,500000,2685000,0,TRUE
397,650000,2685000,0,TRUE
447,-450000,2635000,0,FALSE
452,-200000,2635000,0,FALSE
503,-1450000,2585000,0,TRUE
583,-1300000,2535000,3,TRUE
599,-500000,2535000,0,FALSE
675,-600000,2485000,0,FALSE
682,-250000,2485000,0,FALSE
698,550000,2485000,0,FALSE
699,600000,2485000,0,FALSE
726,-1950000,2435000,0,FALSE
743,-1100000,2435000,0,FALSE
760,-250000,2435000,0,FALSE
761,-200000,2435000,0,FALSE
777,600000,2435000,0,FALSE
779,700000,2435000,0,FALSE
814,-1500000,2385000,0,TRUE
837,-350000,2385000,0,FALSE
902,-1450000,2335000,0,TRUE
989,-1400000,2285000,1,TRUE
992,-1250000,2285000,8,TRUE
993,-1200000,2285000,9,TRUE
1019,100000,2285000,0,FALSE
1062,-1900000,2235000,0,FALSE
1064,-1800000,2235000,0,FALSE
1065,-1750000,2235000,0,FALSE
1067,-1650000,2235000,0,FALSE
1073,-1350000,2235000,1,TRUE
1079,-1050000,2235000,0,FALSE
1095,-250000,2235000,0,FALSE
1102,100000,2235000,0,FALSE
1106,300000,2235000,0,FALSE
1107,350000,2235000,0,FALSE
1109,450000,2235000,0,FALSE
1145,-1950000,2185000,0,FALSE
1166,-900000,2185000,0,FALSE
1167,-850000,2185000,0,FALSE
1185,50000,2185000,0,FALSE
1231,-1750000,2135000,0,FALSE
1236,-1500000,2135000,0,FALSE
1254,-600000,2135000,0,FALSE
1258,-400000,2135000,0,FALSE
1268,100000,2135000,0,FALSE
1314,-1850000,2085000,0,FALSE
1315,-1800000,2085000,0,FALSE
1316,-1750000,2085000,0,FALSE
1317,-1700000,2085000,0,FALSE
1323,-1400000,2085000,0,FALSE
1337,-700000,2085000,0,FALSE
1339,-600000,2085000,0,FALSE
1401,-1700000,2035000,0,FALSE
1403,-1600000,2035000,0,FALSE
1427,-400000,2035000,0,FALSE
1438,150000,2035000,0,FALSE
1452,850000,2035000,0,FALSE
1491,-1400000,1985000,0,FALSE
1520,50000,1985000,0,FALSE
1521,100000,1985000,0,FALSE
1522,150000,1985000,0,FALSE
1575,-1350000,1935000,0,FALSE
1589,-650000,1935000,0,FALSE
1590,-600000,1935000,0,FALSE
1597,-250000,1935000,0,FALSE
1607,250000,1935000,0,FALSE
1613,550000,1935000,0,FALSE
1651,-1700000,1885000,0,FALSE
1657,-1400000,1885000,0,FALSE
1685,0,1885000,0,FALSE
1711,1300000,1885000,0,FALSE
1736,-1550000,1835000,0,FALSE
1757,-500000,1835000,0,FALSE
1762,-250000,1835000,0,FALSE
1770,150000,1835000,0,FALSE
1792,1250000,1835000,0,FALSE
1827,-1100000,1785000,0,FALSE
1854,250000,1785000,0,FALSE
1979,-1600000,1685000,0,FALSE
2001,-500000,1685000,0,FALSE
2014,150000,1685000,0,FALSE
2028,850000,1685000,0,FALSE
2029,900000,1685000,0,FALSE
2030,950000,1685000,0,FALSE
2059,-1600000,1635000,0,FALSE
2078,-650000,1635000,0,FALSE
2091,0,1635000,0,FALSE
2109,900000,1635000,0,FALSE
2111,1000000,1635000,0,FALSE
2152,-1000000,1585000,0,FALSE
2165,-350000,1585000,0,FALSE
2166,-300000,1585000,0,FALSE
2173,50000,1585000,0,FALSE
2187,750000,1585000,0,FALSE
2193,1050000,1585000,0,FALSE
2276,1100000,1535000,0,FALSE
2300,-1800000,1485000,0,FALSE
2322,-700000,1485000,0,FALSE
2334,-100000,1485000,0,FALSE
2347,550000,1485000,0,FALSE
2351,750000,1485000,0,FALSE
2368,1600000,1485000,0,FALSE
2400,-700000,1435000,0,FALSE
2410,-200000,1435000,0,FALSE
2431,850000,1435000,0,FALSE
2444,1500000,1435000,0,FALSE
2478,-650000,1385000,0,FALSE
2490,-50000,1385000,0,FALSE
2500,450000,1385000,0,FALSE
2501,500000,1385000,0,FALSE
2503,600000,1385000,0,FALSE
2506,750000,1385000,0,FALSE
2543,-1150000,1335000,0,FALSE
2548,-900000,1335000,0,FALSE
2549,-850000,1335000,0,FALSE
2574,400000,1335000,0,FALSE
2578,600000,1335000,0,FALSE
2649,550000,1285000,0,FALSE
2651,650000,1285000,0,FALSE
2663,1250000,1285000,0,FALSE
2668,1500000,1285000,0,FALSE
2689,-900000,1235000,0,FALSE
2701,-300000,1235000,0,FALSE
2711,200000,1235000,0,FALSE
2715,400000,1235000,0,FALSE
2721,700000,1235000,0,FALSE
2740,-1650000,1185000,0,FALSE
2779,300000,1185000,0,FALSE
2788,750000,1185000,0,FALSE
2793,1000000,1185000,0,FALSE
2820,-850000,1135000,0,FALSE
2822,-750000,1135000,0,FALSE
2825,-600000,1135000,0,FALSE
2849,600000,1135000,0,FALSE
2851,700000,1135000,0,FALSE
2852,750000,1135000,0,FALSE
2875,-1150000,1085000,0,FALSE
2877,-1050000,1085000,0,FALSE
2884,-700000,1085000,0,FALSE
2887,-550000,1085000,0,FALSE
2933,-1150000,1035000,0,FALSE
2935,-1050000,1035000,0,FALSE
2942,-700000,1035000,0,FALSE
2962,300000,1035000,0,FALSE
2971,750000,1035000,0,FALSE
2974,900000,1035000,0,FALSE
2997,-500000,985000,0,FALSE
3024,850000,985000,0,FALSE
3030,1150000,985000,0,FALSE
3070,750000,935000,0,FALSE
3155,350000,835000,0,FALSE
3212,1200000,785000,0,FALSE
3239,300000,735000,0,FALSE
3271,550000,685000,0,FALSE
3283,-350000,635000,0,FALSE
3360,1500000,335000,0,FALSE
75,-1700000,2935000,0,FALSE
103,2150000,2935000,13,TRUE
123,-1200000,2885000,0,FALSE
195,-150000,2835000,1,TRUE
198,0,2835000,1,TRUE
228,-1450000,2785000,1,TRUE
244,-650000,2785000,0,FALSE
246,-550000,2785000,0,FALSE
247,-500000,2785000,0,FALSE
249,-400000,2785000,0,FALSE
251,-300000,2785000,0,FALSE
261,200000,2785000,0,TRUE
285,-1750000,2735000,0,TRUE
305,-750000,2735000,0,FALSE
307,-650000,2735000,0,FALSE
315,-250000,2735000,0,FALSE
316,-200000,2735000,0,FALSE
371,-650000,2685000,0,FALSE
381,-150000,2685000,0,FALSE
420,-1800000,2635000,0,FALSE
427,-1450000,2635000,0,TRUE
453,-150000,2635000,0,FALSE
521,-550000,2585000,0,FALSE
526,-300000,2585000,0,FALSE
531,-50000,2585000,0,FALSE
545,650000,2585000,0,TRUE
548,800000,2585000,0,TRUE
551,950000,2585000,0,TRUE
593,-800000,2535000,0,FALSE
598,-550000,2535000,0,FALSE
600,-450000,2535000,0,FALSE
613,200000,2535000,0,FALSE
629,1000000,2535000,0,FALSE
652,-1750000,2485000,0,FALSE
746,-950000,2435000,0,FALSE
759,-300000,2435000,0,FALSE
773,400000,2435000,0,FALSE
774,450000,2435000,0,FALSE
809,-1750000,2385000,0,FALSE
858,700000,2385000,0,FALSE
910,-1050000,2335000,0,FALSE
914,-850000,2335000,0,FALSE
917,-700000,2335000,0,FALSE
945,750000,2335000,0,FALSE
985,-1600000,2285000,0,FALSE
1000,-850000,2285000,0,FALSE
1012,-250000,2285000,0,FALSE
1061,-1950000,2235000,0,FALSE
1074,-1300000,2235000,0,TRUE
1077,-1150000,2235000,1,TRUE
1092,-400000,2235000,0,FALSE
1098,-100000,2235000,0,FALSE
1100,0,2235000,0,FALSE
1148,-1800000,2185000,0,FALSE
1184,0,2185000,0,FALSE
1186,100000,2185000,0,FALSE
1189,250000,2185000,0,FALSE
1257,-450000,2135000,0,FALSE
1264,-100000,2135000,0,FALSE
1348,-150000,2085000,0,FALSE
1357,300000,2085000,0,FALSE
1404,-1550000,2035000,0,FALSE
1433,-100000,2035000,0,FALSE
1454,950000,2035000,0,FALSE
1485,-1700000,1985000,0,FALSE
1488,-1550000,1985000,0,FALSE
1489,-1500000,1985000,0,FALSE
1507,-600000,1985000,0,FALSE
1511,-400000,1985000,0,FALSE
1517,-100000,1985000,0,FALSE
1595,-350000,1935000,0,FALSE
1610,400000,1935000,0,FALSE
1628,1300000,1935000,0,FALSE
1653,-1600000,1885000,0,FALSE
1654,-1550000,1885000,0,FALSE
1672,-650000,1885000,0,FALSE
1675,-500000,1885000,0,FALSE
1676,-450000,1885000,0,FALSE
1677,-400000,1885000,0,FALSE
1678,-350000,1885000,0,FALSE
1692,350000,1885000,0,FALSE
1698,650000,1885000,0,FALSE
1741,-1300000,1835000,0,FALSE
1758,-450000,1835000,0,FALSE
1760,-350000,1835000,0,FALSE
1761,-300000,1835000,0,FALSE
1766,-50000,1835000,0,FALSE
1866,850000,1785000,0,FALSE
1928,-100000,1735000,0,FALSE
1943,650000,1735000,0,FALSE
1944,700000,1735000,0,FALSE
1986,-1250000,1685000,0,FALSE
2012,50000,1685000,0,FALSE
2036,1250000,1685000,0,FALSE
2077,-700000,1635000,0,FALSE
2093,100000,1635000,0,FALSE
2112,1050000,1635000,0,FALSE
2145,-1350000,1585000,0,FALSE
2149,-1150000,1585000,0,FALSE
2169,-150000,1585000,0,FALSE
2243,-550000,1535000,0,FALSE
2255,50000,1535000,0,FALSE
2256,100000,1535000,0,FALSE
2260,300000,1535000,0,FALSE
2262,400000,1535000,0,FALSE
2316,-1000000,1485000,0,FALSE
2332,-200000,1485000,0,FALSE
2369,1650000,1485000,0,FALSE
2403,-550000,1435000,0,FALSE
2409,-250000,1435000,0,FALSE
2425,550000,1435000,0,FALSE
2435,1050000,1435000,0,FALSE
2517,1300000,1385000,0,FALSE
2566,0,1335000,0,FALSE
2568,100000,1335000,0,FALSE
2579,650000,1335000,0,FALSE
2596,1500000,1335000,0,FALSE
2622,-800000,1285000,0,FALSE
2623,-750000,1285000,0,FALSE
2632,-300000,1285000,0,FALSE
2648,500000,1285000,0,FALSE
2693,-700000,1235000,0,FALSE
2694,-650000,1235000,0,FALSE
2722,750000,1235000,0,FALSE
2753,-1000000,1185000,0,FALSE
2783,500000,1185000,0,FALSE
2798,1250000,1185000,0,FALSE
2801,1400000,1185000,0,FALSE
2821,-800000,1135000,0,FALSE
2843,300000,1135000,0,FALSE
2847,500000,1135000,0,FALSE
2861,1200000,1135000,0,FALSE
2907,450000,1085000,0,FALSE
2921,1150000,1085000,0,FALSE
2970,700000,1035000,0,FALSE
2972,800000,1035000,0,FALSE
3015,400000,985000,0,FALSE
3017,500000,985000,0,FALSE
3032,1250000,985000,0,FALSE
3066,550000,935000,0,FALSE
3131,-850000,835000,0,FALSE
3208,650000,785000,0,FALSE
3246,650000,735000,0,FALSE
3268,150000,685000,0,FALSE
3299,-400000,585000,0,FALSE
3312,1500000,585000,0,FALSE
133,-700000,2885000,0,FALSE
140,-350000,2885000,0,FALSE
178,-1000000,2835000,0,FALSE
196,-100000,2835000,0,TRUE
250,-350000,2785000,0,FALSE
260,150000,2785000,1,TRUE
284,-1800000,2735000,0,FALSE
304,-800000,2735000,0,FALSE
313,-350000,2735000,0,FALSE
323,150000,2735000,0,TRUE
359,-1250000,2685000,1,TRUE
393,450000,2685000,0,TRUE
443,-650000,2635000,0,FALSE
523,-450000,2585000,0,FALSE
578,-1550000,2535000,1,TRUE
582,-1350000,2535000,3,TRUE
592,-850000,2535000,0,FALSE
595,-700000,2535000,0,FALSE
618,450000,2535000,0,FALSE
681,-300000,2485000,0,FALSE
683,-200000,2485000,0,FALSE
685,-100000,2485000,0,FALSE
730,-1750000,2435000,0,FALSE
750,-750000,2435000,0,FALSE
758,-350000,2435000,0,FALSE
762,-150000,2435000,0,FALSE
763,-100000,2435000,0,FALSE
811,-1650000,2385000,0,FALSE
838,-300000,2385000,0,FALSE
841,-150000,2385000,0,FALSE
845,50000,2385000,0,FALSE
899,-1600000,2335000,0,FALSE
923,-400000,2335000,0,FALSE
924,-350000,2335000,0,FALSE
931,0,2335000,0,FALSE
980,-1850000,2285000,0,FALSE
981,-1800000,2285000,0,FALSE
1002,-750000,2285000,0,FALSE
1004,-650000,2285000,0,FALSE
1006,-550000,2285000,0,FALSE
1009,-400000,2285000,0,FALSE
1080,-1000000,2235000,0,FALSE
1084,-800000,2235000,0,FALSE
1094,-300000,2235000,0,FALSE
1149,-1750000,2185000,0,FALSE
1163,-1050000,2185000,0,FALSE
1180,-200000,2185000,0,FALSE
1229,-1850000,2135000,0,FALSE
1235,-1550000,2135000,0,FALSE
1250,-800000,2135000,0,FALSE
1251,-750000,2135000,0,FALSE
1259,-350000,2135000,0,FALSE
1263,-150000,2135000,0,FALSE
1331,-1000000,2085000,0,FALSE
1350,-50000,2085000,0,FALSE
1353,100000,2085000,0,FALSE
1405,-1500000,2035000,0,FALSE
1429,-300000,2035000,0,FALSE
1432,-150000,2035000,0,FALSE
1525,300000,1985000,0,FALSE
1568,-1700000,1935000,0,FALSE
1606,200000,1935000,0,FALSE
1656,-1450000,1885000,0,FALSE
1688,150000,1885000,0,FALSE
1759,-400000,1835000,0,FALSE
1767,0,1835000,0,FALSE
1773,300000,1835000,0,FALSE
1774,350000,1835000,0,FALSE
1842,-350000,1785000,0,FALSE
1845,-200000,1785000,0,FALSE
1862,650000,1785000,0,FALSE
1904,-1300000,1735000,0,FALSE
1921,-450000,1735000,0,FALSE
1930,0,1735000,0,FALSE
1997,-700000,1685000,0,FALSE
2092,50000,1635000,0,FALSE
2099,400000,1635000,0,FALSE
2168,-200000,1585000,0,FALSE
2331,-250000,1485000,0,FALSE
2345,450000,1485000,0,FALSE
2383,-1550000,1435000,0,FALSE
2391,-1150000,1435000,0,FALSE
2519,1400000,1385000,0,FALSE
2562,-200000,1335000,0,FALSE
2567,50000,1335000,0,FALSE
2646,400000,1285000,0,FALSE
2675,-1600000,1235000,0,FALSE
2685,-1100000,1235000,0,FALSE
2881,-850000,1085000,0,FALSE
2911,650000,1085000,0,FALSE
2922,1200000,1085000,0,FALSE
2982,1300000,1035000,0,FALSE
3154,300000,835000,0,FALSE
3172,1200000,835000,0,FALSE
3182,-650000,785000,0,FALSE
3204,450000,785000,0,FALSE
3241,400000,735000,0,FALSE
3273,650000,685000,0,FALSE
