"cell100","link_occ_intercept_mean","link_occ_intercept_q025","link_occ_intercept_q975","MWMT_effect_mean","MWMT_effect_q025","MWMT_effect_q975","MCMT_effect_mean","MCMT_effect_q025","MCMT_effect_q975","x","y","lon","lat"
295,-2.98901589308197,-9.27524083814138,2.49715618874523,0.33236921853423,-4.31744964015483,4.97154890900117,-3.0930261581429,-10.1419258178662,3.2927412299017,-2075000,2210000,-120.956775030807,40.4372490703231
296,-2.93475199289148,-8.91130588952797,2.34622404707817,0.299774073073342,-4.13819044288174,4.70166483563186,-3.03267414937149,-9.82491225527725,3.07123339172781,-1975000,2210000,-119.804891082338,40.6637886852378
297,-2.83909095230961,-8.51077637657923,2.23011485329678,0.249729173530395,-4.0107097323056,4.479577430324,-2.89380096048879,-9.43078257292611,2.93503657988992,-1875000,2210000,-118.645824188768,40.8798455566876
298,-2.66609360814338,-8.04738302623857,2.17816538236368,0.159497811655145,-3.94182066540681,4.20037537439827,-2.67062980707889,-8.85381324704848,2.9117310032653,-1775000,2210000,-117.479846281863,41.0853237663888
299,-2.40026028041174,-7.45348491127937,2.25231585475898,0.00712343008857638,-3.88824849328074,3.80554915753646,-2.29664945201421,-8.12357644044203,3.03844541053774,-1675000,2210000,-116.307253081711,41.2801256236472
300,-2.05026335499833,-6.73296184040862,2.3578558181596,-0.223632270338129,-3.91048032998793,3.34484275470713,-1.76552800713526,-7.19593765302357,3.286850485967,-1575000,2210000,-115.12834432174,41.4641609531531
301,-1.70059903351515,-5.97984880101799,2.48077328108038,-0.554470522077434,-3.92991010332345,2.57047991874134,-1.05998411776125,-5.96000276672405,3.68815869911889,-1475000,2210000,-113.943437455959,41.6373394386979
302,-1.4691178357485,-5.14947662005079,2.17715096316225,-0.850885802860437,-3.32456321238426,1.17982561157263,-0.0571543278380092,-4.00298142680662,3.99476222385018,-1375000,2210000,-112.752863359626,41.7995771202851
303,-2.19953507596621,-4.57346734878034,-0.222895232168129,-0.879413305909572,-2.69303127565429,0.673340783312971,-0.202690345030586,-3.16076529921419,2.77748477011432,-1275000,2210000,-111.556944775385,41.9507926877976
304,-1.67022471757878,-3.32801782662794,-0.0799427721831635,-0.204961211626072,-1.49449789559087,1.23533615500904,0.0421151751710811,-2.67427070685124,3.09673926791995,-1175000,2210000,-110.356034267495,42.0909116462797
