"model","chain","n_draws","n_chunks","param","rhat_all_chunks","rhat_resumed_only"
"moose_v2b_national_scalar","2",30000,3,"occ_beta[7]",1.00984928321442,1.00312655323103
"moose_v2b_national_scalar","2",30000,3,"occ_beta[8]",1.00299856788121,1.00290863840318
"moose_v2b_national_scalar","2",30000,3,"occ_beta[9]",1.01702763833377,1.0018954138966
"moose_v2b_national_scalar","2",30000,3,"overdisp_inat",1.10614541897574,1.00531838064229
"moose_v2b_national_scalar","2",30000,3,"p_beta[1]",1.00418153181807,1.00198809121911
"moose_v2b_national_scalar","2",30000,3,"p_beta[2]",1.00413091239712,1.00001615292465
"moose_v2b_national_scalar","2",30000,3,"p_beta[3]",1.0012963612313,1.00019656225613
"moose_v2b_national_scalar","2",30000,3,"p_beta[4]",1.01617937355405,1.00901465520241
"moose_v2b_national_scalar","2",30000,3,"theta0",1.14885904699138,1.0095889958057
"moose_v2b_national_scalar","2",30000,3,"theta1",1.16011403385518,1.07127075167791
"moose_v2b_national_scalar","2",30000,3,"total_var_beta",1.01863871064546,1.00012649605124
"moose_v2b_national_scalar","2",30000,3,"trend_robust_indicator",1.00157856430324,1.00355021519307
"moose_v2b_national_scalar","2",30000,3,"year_beta",1.00808845796586,1.01776043272336
"moose_v2b_national_scalar","2",30000,3,"year_var",1.02017459023044,1.035402861654
"moose_v2b_national_scalar","3",30000,3,"MCMT_tau",1.10776153882957,1.00166139686166
"moose_v2b_national_scalar","3",30000,3,"MWMT_tau",1.107005727498,1.0000828922536
"moose_v2b_national_scalar","3",30000,3,"det_intercept",1.03160152074268,1.00559474377201
"moose_v2b_national_scalar","3",30000,3,"intercept_tau",1.10781683922721,1.0002066544618
"moose_v2b_national_scalar","3",30000,3,"occ_beta[1]",1.02974828975885,1.0017278494996
"moose_v2b_national_scalar","3",30000,3,"occ_beta[2]",1.04965123921127,1.01233943929511
"moose_v2b_national_scalar","3",30000,3,"occ_beta[3]",1.00514227055383,1.00188098908799
"moose_v2b_national_scalar","3",30000,3,"occ_beta[4]",1.06308608366854,1.11699895204573
"moose_v2b_national_scalar","3",30000,3,"occ_beta[5]",1.05245175771401,1.02128599304693
"moose_v2b_national_scalar","3",30000,3,"occ_beta[6]",1.06200920322569,1.06534431730988
"moose_v2b_national_scalar","3",30000,3,"occ_beta[7]",1.01201844767779,1.01633664040249
"moose_v2b_national_scalar","3",30000,3,"occ_beta[8]",1.00766206707762,1.00088504072644
"moose_v2b_national_scalar","3",30000,3,"occ_beta[9]",1.00144936585971,1.00182280046699
"moose_v2b_national_scalar","3",30000,3,"overdisp_inat",1.10504069418106,1.00503316192351
"moose_v2b_national_scalar","3",30000,3,"p_beta[1]",1.00346194798014,1.00046543041979
"moose_v2b_national_scalar","3",30000,3,"p_beta[2]",1.00834800724825,1.00552018391002
"moose_v2b_national_scalar","3",30000,3,"p_beta[3]",1.00161337161963,1.0010099011971
"moose_v2b_national_scalar","3",30000,3,"p_beta[4]",1.00649784316089,1.00407640342207
"moose_v2b_national_scalar","3",30000,3,"theta0",1.10047157328701,1.0005909614783
"moose_v2b_national_scalar","3",30000,3,"theta1",1.08896548855514,0.999970697396153
"moose_v2b_national_scalar","3",30000,3,"total_var_beta",1.0011506732002,1.00195162357555
"moose_v2b_national_scalar","3",30000,3,"trend_robust_indicator",1.0006526273087,1.0004867272871
"moose_v2b_national_scalar","3",30000,3,"year_beta",1.00415104668339,1.00320783478656
"moose_v2b_national_scalar","3",30000,3,"year_var",1.00516389193971,1.00334228620548
"moose_v2b_ecoregion","1",40000,4,"MCMT_tau",1.05365933745234,1.00143455301674
"moose_v2b_ecoregion","1",40000,4,"MWMT_tau",1.05527941199356,1.0035399733288
"moose_v2b_ecoregion","1",40000,4,"det_intercept",1.04259233474133,1.00861041856939
"moose_v2b_ecoregion","1",40000,4,"intercept_tau",1.05255031333591,1.00027716513409
"moose_v2b_ecoregion","1",40000,4,"occ_beta[1]",1.05581952253318,1.01105233043414
"moose_v2b_ecoregion","1",40000,4,"occ_beta[2]",1.05482039374033,1.06153694291732
"moose_v2b_ecoregion","1",40000,4,"occ_beta[3]",1.0285109103433,1.03090221289669
"moose_v2b_ecoregion","1",40000,4,"occ_beta[4]",1.02668498187261,1.02653953596992
"moose_v2b_ecoregion","1",40000,4,"occ_beta[5]",1.0393060613523,1.03172660958576
"moose_v2b_ecoregion","1",40000,4,"occ_beta[6]",1.04850102132313,1.07546431161154
"moose_v2b_ecoregion","1",40000,4,"occ_beta[7]",1.01083341408476,1.00500170528144
"moose_v2b_ecoregion","1",40000,4,"occ_beta[8]",1.00591045444241,1.00661404840669
"moose_v2b_ecoregion","1",40000,4,"occ_beta[9]",1.01617585195899,1.00499478033714
"moose_v2b_ecoregion","1",40000,4,"overdisp_inat",1.05526898654625,1.00492570167735
"moose_v2b_ecoregion","1",40000,4,"p_beta[1]",1.00094293116445,1.00071607074036
"moose_v2b_ecoregion","1",40000,4,"p_beta[2]",1.00446082998473,1.00102930189342
"moose_v2b_ecoregion","1",40000,4,"p_beta[3]",1.00084814169568,0.999958182628034
"moose_v2b_ecoregion","1",40000,4,"p_beta[4]",1.01404607974775,1.00362191805641
"moose_v2b_ecoregion","1",40000,4,"sigma_region",1.0102426844405,1.01737124295349
"moose_v2b_ecoregion","1",40000,4,"theta0",1.13020968190514,1.06466404949633
"moose_v2b_ecoregion","1",40000,4,"theta1",1.13543575429654,1.09512436686021
"moose_v2b_ecoregion","1",40000,4,"total_var_beta",1.02427642237019,1.03478067579078
"moose_v2b_ecoregion","1",40000,4,"trend_robust_indicator",1.00723462333996,1.00905316471777
"moose_v2b_ecoregion","1",40000,4,"year_beta",1.01753699798579,1.01353928524602
"moose_v2b_ecoregion","1",40000,4,"year_region[1]",1.00939116366465,1.01349018816564
"moose_v2b_ecoregion","1",40000,4,"year_region[2]",1.00906123810226,1.01369298998848
"moose_v2b_ecoregion","1",40000,4,"year_region[3]",1.0013318526574,1.00263872699513
"moose_v2b_ecoregion","1",40000,4,"year_region[4]",1.00153183355696,1.00303476452058
"moose_v2b_ecoregion","1",40000,4,"year_region[5]",1.00845628833108,1.00613093287542
"moose_v2b_ecoregion","1",40000,4,"year_region[6]",1.03516313208055,1.04258306993333
"moose_v2b_ecoregion","1",40000,4,"year_region[7]",1.0341347347559,1.04839011054069
"moose_v2b_ecoregion","1",40000,4,"year_region[8]",1.01456111397429,1.01334351871182
"moose_v2b_ecoregion","1",40000,4,"year_var",1.01932197625157,1.02292607335687
"moose_v2b_ecoregion","2",30000,3,"MCMT_tau",1.10728122038693,0.999951374807531
"moose_v2b_ecoregion","2",30000,3,"MWMT_tau",1.10751578119122,1.00005936663425
"moose_v2b_ecoregion","2",30000,3,"det_intercept",1.02389539738305,1.00469746280903
"moose_v2b_ecoregion","2",30000,3,"intercept_tau",1.10959983186986,1.00327809975913
"moose_v2b_ecoregion","2",30000,3,"occ_beta[1]",1.06800959143001,1.0817028788864
"moose_v2b_ecoregion","2",30000,3,"occ_beta[2]",1.02530014358235,1.05298810284372
"moose_v2b_ecoregion","2",30000,3,"occ_beta[3]",1.02376689896112,1.01223135265621
"moose_v2b_ecoregion","2",30000,3,"occ_beta[4]",1.01530870555114,1.01814390445011
"moose_v2b_ecoregion","2",30000,3,"occ_beta[5]",1.0488487016675,1.02371058176399
"moose_v2b_ecoregion","2",30000,3,"occ_beta[6]",1.00936818309611,1.00076982374543
"moose_v2b_ecoregion","2",30000,3,"occ_beta[7]",1.0073627187232,1.01702397976884
"moose_v2b_ecoregion","2",30000,3,"occ_beta[8]",1.02654011430119,1.03608915300952
"moose_v2b_ecoregion","2",30000,3,"occ_beta[9]",1.01530166425039,1.03442963305157
"moose_v2b_ecoregion","2",30000,3,"overdisp_inat",1.10549757345633,1.00198652643327
"moose_v2b_ecoregion","2",30000,3,"p_beta[1]",1.00590491132191,1.00357197551369
"moose_v2b_ecoregion","2",30000,3,"p_beta[2]",1.01341398933673,1.00536462753719
"moose_v2b_ecoregion","2",30000,3,"p_beta[3]",1.00104912228632,1.00004836530423
"moose_v2b_ecoregion","2",30000,3,"p_beta[4]",1.00531110629793,1.00138652115746
"moose_v2b_ecoregion","2",30000,3,"sigma_region",1.06337781912765,1.04615282882729
"moose_v2b_ecoregion","2",30000,3,"theta0",1.19780925019789,1.10996325969675
"moose_v2b_ecoregion","2",30000,3,"theta1",1.2482161729177,1.15177818925981
"moose_v2b_ecoregion","2",30000,3,"total_var_beta",1.15972534565958,1.18551248869573
"moose_v2b_ecoregion","2",30000,3,"trend_robust_indicator",1.00355246710629,1.00633039820562
"moose_v2b_ecoregion","2",30000,3,"year_beta",1.00361628017518,1.00821926891983
"moose_v2b_ecoregion","2",30000,3,"year_region[1]",1.08542384405446,1.13443819836229
"moose_v2b_ecoregion","2",30000,3,"year_region[2]",1.04608377357854,1.07130998553629
"moose_v2b_ecoregion","2",30000,3,"year_region[3]",1.02088481873435,1.02153089764462
"moose_v2b_ecoregion","2",30000,3,"year_region[4]",1.02156047226209,1.02099628453719
"moose_v2b_ecoregion","2",30000,3,"year_region[5]",1.08597128902899,1.10697624070915
"moose_v2b_ecoregion","2",30000,3,"year_region[6]",1.1156956534899,1.15816533209712
"moose_v2b_ecoregion","2",30000,3,"year_region[7]",1.12299641423154,1.15300319883628
"moose_v2b_ecoregion","2",30000,3,"year_region[8]",1.04664826187837,1.04288808623834
"moose_v2b_ecoregion","2",30000,3,"year_var",1.12846347197851,1.17456448946786
"moose_v2b_ecoregion","3",30000,3,"MCMT_tau",1.10807177627123,1.00168129971022
"moose_v2b_ecoregion","3",30000,3,"MWMT_tau",1.1079388508773,1.0015150218237
"moose_v2b_ecoregion","3",30000,3,"det_intercept",1.03331800512514,1.00393745913968
"moose_v2b_ecoregion","3",30000,3,"intercept_tau",1.10732981832421,0.999999982796819
"moose_v2b_ecoregion","3",30000,3,"occ_beta[1]",1.03345912629313,1.00186960418035
"moose_v2b_ecoregion","3",30000,3,"occ_beta[2]",1.05696501307847,1.05058424273684
"moose_v2b_ecoregion","3",30000,3,"occ_beta[3]",1.0331646307791,1.03004776426888
"moose_v2b_ecoregion","3",30000,3,"occ_beta[4]",1.01713871598173,1.01779644599489
"moose_v2b_ecoregion","3",30000,3,"occ_beta[5]",1.05425384143082,1.04814561552469
"moose_v2b_ecoregion","3",30000,3,"occ_beta[6]",1.02160386374567,1.04200648041174
"moose_v2b_ecoregion","3",30000,3,"occ_beta[7]",1.00342780248278,1.00151393505042
"moose_v2b_ecoregion","3",30000,3,"occ_beta[8]",1.06121827615181,1.05874351614039
"moose_v2b_ecoregion","3",30000,3,"occ_beta[9]",1.00211073967588,1.00075587461245
"moose_v2b_ecoregion","3",30000,3,"overdisp_inat",1.10730529762827,1.01216660526401
"moose_v2b_ecoregion","3",30000,3,"p_beta[1]",1.00525378027927,1.00220957625352
"moose_v2b_ecoregion","3",30000,3,"p_beta[2]",1.01504155060405,1.01263408831322
"moose_v2b_ecoregion","3",30000,3,"p_beta[3]",1.000922468464,1.00127958650476
"moose_v2b_ecoregion","3",30000,3,"p_beta[4]",1.01202719872032,1.00636279629595
"moose_v2b_ecoregion","3",30000,3,"sigma_region",1.12789972636154,1.09420875220839
"moose_v2b_ecoregion","3",30000,3,"theta0",1.22629943605092,1.21321599328502
"moose_v2b_ecoregion","3",30000,3,"theta1",1.22118627143531,1.24950122138388
"moose_v2b_ecoregion","3",30000,3,"total_var_beta",1.12465039632479,1.07625789931443
"moose_v2b_ecoregion","3",30000,3,"trend_robust_indicator",1.0004776730279,1.00106096852345
"moose_v2b_ecoregion","3",30000,3,"year_beta",1.02145701778413,1.03193231338156
"moose_v2b_ecoregion","3",30000,3,"year_region[1]",1.11773586743479,1.12283911992256
"moose_v2b_ecoregion","3",30000,3,"year_region[2]",1.12452499032166,1.09918691337459
"moose_v2b_ecoregion","3",30000,3,"year_region[3]",1.06349314385008,1.05600784341902
"moose_v2b_ecoregion","3",30000,3,"year_region[4]",1.06396169657781,1.05009385887306
"moose_v2b_ecoregion","3",30000,3,"year_region[5]",1.11111996959547,1.0842763125622
"moose_v2b_ecoregion","3",30000,3,"year_region[6]",1.13920957484902,1.11531656493562
"moose_v2b_ecoregion","3",30000,3,"year_region[7]",1.11822213122046,1.05464691551027
"moose_v2b_ecoregion","3",30000,3,"year_region[8]",1.09505194055422,1.04355757139768
"moose_v2b_ecoregion","3",30000,3,"year_var",1.09254187289809,1.03542216223879
"bobcat_v2b_national_scalar","1",30000,3,"MCMT_tau",1.11022546466533,1.00240149163645
"bobcat_v2b_national_scalar","1",30000,3,"MWMT_tau",1.11036350056617,1.0019781330786
"bobcat_v2b_national_scalar","1",30000,3,"det_intercept",1.63497476601741,1.84610487053219
"bobcat_v2b_national_scalar","1",30000,3,"intercept_tau",1.11006229047148,1.00131328918854
"bobcat_v2b_national_scalar","1",30000,3,"occ_beta[1]",1.68955644410282,2.12525585383671
"bobcat_v2b_national_scalar","1",30000,3,"occ_beta[2]",1.06413394589466,1.1428501352566
"bobcat_v2b_national_scalar","1",30000,3,"occ_beta[3]",1.12374992350672,1.19956578425397
"bobcat_v2b_national_scalar","1",30000,3,"occ_beta[4]",1.09656545670278,1.061587076358
"bobcat_v2b_national_scalar","1",30000,3,"occ_beta[5]",2.02832256250998,2.33360307184548
"bobcat_v2b_national_scalar","1",30000,3,"occ_beta[6]",1.03350022907088,1.0433135711811
"bobcat_v2b_national_scalar","1",30000,3,"occ_beta[7]",2.0499778118416,2.70910747849353
"bobcat_v2b_national_scalar","1",30000,3,"occ_beta[8]",1.93148884324105,2.2896346269139
"bobcat_v2b_national_scalar","1",30000,3,"occ_beta[9]",4.31284012414482,5.57863402143731
"bobcat_v2b_national_scalar","1",30000,3,"overdisp_inat",4.86414950247544,5.59398987059848
"bobcat_v2b_national_scalar","1",30000,3,"p_beta[1]",1.04978672932886,1.02311026259772
"bobcat_v2b_national_scalar","1",30000,3,"p_beta[2]",1.07693955930803,1.06308860305169
"bobcat_v2b_national_scalar","1",30000,3,"p_beta[3]",2.21184927213177,2.66612227511677
"bobcat_v2b_national_scalar","1",30000,3,"p_beta[4]",1.08652598448742,1.15283969440354
"bobcat_v2b_national_scalar","1",30000,3,"theta0",10.3052541496273,12.4771857023205
"bobcat_v2b_national_scalar","1",30000,3,"theta1",10.7951966580418,13.0078411857957
"bobcat_v2b_national_scalar","1",30000,3,"total_var_beta",6.61884802967754,7.71837536474322
"bobcat_v2b_national_scalar","1",30000,3,"trend_robust_indicator",1.19493483826915,1.15201184358219
"bobcat_v2b_national_scalar","1",30000,3,"year_beta",2.4658511073955,2.99994835950026
"bobcat_v2b_national_scalar","1",30000,3,"year_var",6.20432975073778,7.28199149152941
"bobcat_v2b_national_scalar","2",40000,4,"MCMT_tau",1.0541708619839,1.00023031209106
"bobcat_v2b_national_scalar","2",40000,4,"MWMT_tau",1.05397551650735,1.00010720587951
"bobcat_v2b_national_scalar","2",40000,4,"det_intercept",1.04679683746932,1.02922170704743
"bobcat_v2b_national_scalar","2",40000,4,"intercept_tau",1.05518641831674,1.0014831211045
"bobcat_v2b_national_scalar","2",40000,4,"occ_beta[1]",1.01180369774672,1.00991666250334
"bobcat_v2b_national_scalar","2",40000,4,"occ_beta[2]",1.00725343959744,1.00501164849712
"bobcat_v2b_national_scalar","2",40000,4,"occ_beta[3]",1.01622388702206,1.01241612673353
"bobcat_v2b_national_scalar","2",40000,4,"occ_beta[4]",1.03517479388121,1.02360435185587
"bobcat_v2b_national_scalar","2",40000,4,"occ_beta[5]",1.0145307131497,1.00274603889583
"bobcat_v2b_national_scalar","2",40000,4,"occ_beta[6]",1.00984030122226,1.00392672099056
"bobcat_v2b_national_scalar","2",40000,4,"occ_beta[7]",1.00095062535448,1.00111125898688
"bobcat_v2b_national_scalar","2",40000,4,"occ_beta[8]",1.02222517611492,1.01276422998134
"bobcat_v2b_national_scalar","2",40000,4,"occ_beta[9]",1.00875339380833,1.01190673883001
"bobcat_v2b_national_scalar","2",40000,4,"overdisp_inat",1.05601199502466,1.00035312283237
"bobcat_v2b_national_scalar","2",40000,4,"p_beta[1]",1.02951382290784,1.00367194425315
"bobcat_v2b_national_scalar","2",40000,4,"p_beta[2]",1.03039939898397,1.00433850002754
"bobcat_v2b_national_scalar","2",40000,4,"p_beta[3]",1.02913373309448,1.00671188851257
"bobcat_v2b_national_scalar","2",40000,4,"p_beta[4]",1.01079858587903,1.00488157380823
"bobcat_v2b_national_scalar","2",40000,4,"theta0",1.06486814876796,1.01597655637651
"bobcat_v2b_national_scalar","2",40000,4,"theta1",1.06352498812551,1.01327235528388
"bobcat_v2b_national_scalar","2",40000,4,"total_var_beta",1.13116194972406,1.10289192302669
"bobcat_v2b_national_scalar","2",40000,4,"trend_robust_indicator",1.24564235779648,1.29142959387974
"bobcat_v2b_national_scalar","2",40000,4,"year_beta",1.00570610750938,1.00271921788503
"bobcat_v2b_national_scalar","2",40000,4,"year_var",1.12586876124156,1.09978824595307
"bobcat_v2b_national_scalar","3",30000,3,"MCMT_tau",1.11069687496344,1.00213169366883
"bobcat_v2b_national_scalar","3",30000,3,"MWMT_tau",1.10947006540177,1.00042546258772
"bobcat_v2b_national_scalar","3",30000,3,"det_intercept",1.02833399870853,1.0180501423263
"bobcat_v2b_national_scalar","3",30000,3,"intercept_tau",1.10977449766257,1.0008297348576
"bobcat_v2b_national_scalar","3",30000,3,"occ_beta[1]",1.00427781463805,1.0094868387407
"bobcat_v2b_national_scalar","3",30000,3,"occ_beta[2]",1.00221396546739,1.00284887528019
"bobcat_v2b_national_scalar","3",30000,3,"occ_beta[3]",1.02779865974988,1.01551436613854
"bobcat_v2b_national_scalar","3",30000,3,"occ_beta[4]",1.05414313587819,1.0341192218338
"bobcat_v2b_national_scalar","3",30000,3,"occ_beta[5]",1.02248546645646,1.00096711126629
"bobcat_v2b_national_scalar","3",30000,3,"occ_beta[6]",1.01253911297455,1.01588443612205
"bobcat_v2b_national_scalar","3",30000,3,"occ_beta[7]",1.00244334522855,1.00111809347012
"bobcat_v2b_national_scalar","3",30000,3,"occ_beta[8]",1.01417125704425,1.00146419046089
"bobcat_v2b_national_scalar","3",30000,3,"occ_beta[9]",1.00099001206294,1.00209564670812
"bobcat_v2b_national_scalar","3",30000,3,"overdisp_inat",1.10240828965235,1.00111398559445
"bobcat_v2b_national_scalar","3",30000,3,"p_beta[1]",1.03576914620497,1.01003716446014
"bobcat_v2b_national_scalar","3",30000,3,"p_beta[2]",1.03741136400871,0.999977675194213
"bobcat_v2b_national_scalar","3",30000,3,"p_beta[3]",1.02393180579855,1.00306067303308
"bobcat_v2b_national_scalar","3",30000,3,"p_beta[4]",1.02304650006397,1.00021204548266
"bobcat_v2b_national_scalar","3",30000,3,"theta0",1.26217857076577,1.23822679277606
"bobcat_v2b_national_scalar","3",30000,3,"theta1",1.25085659387774,1.2228740395862
"bobcat_v2b_national_scalar","3",30000,3,"total_var_beta",1.07237934152499,1.08116912813855
"bobcat_v2b_national_scalar","3",30000,3,"trend_robust_indicator",1.23015130444146,1.20367041720091
"bobcat_v2b_national_scalar","3",30000,3,"year_beta",1.04904996496057,1.07957024846772
"bobcat_v2b_national_scalar","3",30000,3,"year_var",1.08071828344583,1.10604703603813
"bobcat_v2b_ecoregion","1",30000,3,"MCMT_tau",1.10952886069259,1.00052014249239
"bobcat_v2b_ecoregion","1",30000,3,"MWMT_tau",1.10953804905603,1.00073406028426
"bobcat_v2b_ecoregion","1",30000,3,"det_intercept",1.04071222676721,1.00371609152024
"bobcat_v2b_ecoregion","1",30000,3,"intercept_tau",1.10906667222431,0.999976702042152
"bobcat_v2b_ecoregion","1",30000,3,"occ_beta[1]",1.00814181475024,1.01333769035151
"bobcat_v2b_ecoregion","1",30000,3,"occ_beta[2]",1.00797253217322,1.00168442398523
"bobcat_v2b_ecoregion","1",30000,3,"occ_beta[3]",1.03139242333563,1.0010886591242
"bobcat_v2b_ecoregion","1",30000,3,"occ_beta[4]",1.0343716079404,1.00031948358519
"bobcat_v2b_ecoregion","1",30000,3,"occ_beta[5]",1.04652044248983,1.00702844757626
"bobcat_v2b_ecoregion","1",30000,3,"occ_beta[6]",1.00757143212034,1.00088658239546
"bobcat_v2b_ecoregion","1",30000,3,"occ_beta[7]",1.00506445673269,1.00005873116008
"bobcat_v2b_ecoregion","1",30000,3,"occ_beta[8]",1.00887264290357,1.00629849910138
"bobcat_v2b_ecoregion","1",30000,3,"occ_beta[9]",1.03148473291313,1.05055926638749
"bobcat_v2b_ecoregion","1",30000,3,"overdisp_inat",1.1016736024508,1.00232845075238
"bobcat_v2b_ecoregion","1",30000,3,"p_beta[1]",1.04386074423141,1.00200265997953
"bobcat_v2b_ecoregion","1",30000,3,"p_beta[2]",1.04820548951103,1.00917701620108
"bobcat_v2b_ecoregion","1",30000,3,"p_beta[3]",1.02586610446622,1.01107870736133
"bobcat_v2b_ecoregion","1",30000,3,"p_beta[4]",1.01164488015757,1.00521857500667
"bobcat_v2b_ecoregion","1",30000,3,"sigma_region",1.01322669660498,1.00049367835003
"bobcat_v2b_ecoregion","1",30000,3,"theta0",1.09016362195061,1.00716295675396
"bobcat_v2b_ecoregion","1",30000,3,"theta1",1.09101245480322,1.00586649586641
"bobcat_v2b_ecoregion","1",30000,3,"total_var_beta",1.03101860462329,1.00679943861366
"bobcat_v2b_ecoregion","1",30000,3,"trend_robust_indicator",1.008859841913,1.00124452986676
"bobcat_v2b_ecoregion","1",30000,3,"year_beta",1.02615738917233,1.03034483980068
"bobcat_v2b_ecoregion","1",30000,3,"year_region[1]",1.01337227704403,1.00073891281765
"bobcat_v2b_ecoregion","1",30000,3,"year_region[2]",1.01109064408579,1.00096039958933
"bobcat_v2b_ecoregion","1",30000,3,"year_region[3]",1.01108204696618,1.00253398672181
"bobcat_v2b_ecoregion","1",30000,3,"year_region[4]",1.01337711249941,1.00043963568666
"bobcat_v2b_ecoregion","1",30000,3,"year_region[5]",1.01495281600026,1.00267802411819
"bobcat_v2b_ecoregion","1",30000,3,"year_region[6]",1.01650860612697,1.00420195691999
"bobcat_v2b_ecoregion","1",30000,3,"year_region[7]",1.01223376150625,1.00141697022535
"bobcat_v2b_ecoregion","1",30000,3,"year_region[8]",1.0009970479428,1.00050084971981
"bobcat_v2b_ecoregion","1",30000,3,"year_var",1.03761596402083,1.00574031523574
"bobcat_v2b_ecoregion","2",40000,4,"MCMT_tau",1.0542627389031,1.00048081519964
"bobcat_v2b_ecoregion","2",40000,4,"MWMT_tau",1.05582405175794,1.00220814948481
"bobcat_v2b_ecoregion","2",40000,4,"det_intercept",1.25910974613833,1.28480798052049
"bobcat_v2b_ecoregion","2",40000,4,"intercept_tau",1.0541725651467,1.00035810618396
"bobcat_v2b_ecoregion","2",40000,4,"occ_beta[1]",1.5213721758497,1.71108135680888
"bobcat_v2b_ecoregion","2",40000,4,"occ_beta[2]",1.0184617777395,1.02607451503766
"bobcat_v2b_ecoregion","2",40000,4,"occ_beta[3]",1.0647086279063,1.05931729553611
"bobcat_v2b_ecoregion","2",40000,4,"occ_beta[4]",1.02731423521227,1.00919893361063
"bobcat_v2b_ecoregion","2",40000,4,"occ_beta[5]",1.40867371296962,1.44674798118928
"bobcat_v2b_ecoregion","2",40000,4,"occ_beta[6]",1.0222191467931,1.02250145511751
"bobcat_v2b_ecoregion","2",40000,4,"occ_beta[7]",1.37799223029806,1.53595327097987
"bobcat_v2b_ecoregion","2",40000,4,"occ_beta[8]",1.14760160031689,1.16308079170507
"bobcat_v2b_ecoregion","2",40000,4,"occ_beta[9]",2.59842461033161,2.99200101140374
"bobcat_v2b_ecoregion","2",40000,4,"overdisp_inat",3.12595267963665,3.32314743737058
"bobcat_v2b_ecoregion","2",40000,4,"p_beta[1]",1.05201073732336,1.03887255966163
"bobcat_v2b_ecoregion","2",40000,4,"p_beta[2]",1.05876601484551,1.0462258543617
"bobcat_v2b_ecoregion","2",40000,4,"p_beta[3]",1.48575635095092,1.59502874751136
"bobcat_v2b_ecoregion","2",40000,4,"p_beta[4]",1.03533374826131,1.03718993577922
"bobcat_v2b_ecoregion","2",40000,4,"sigma_region",1.84321147016721,1.88561490093625
"bobcat_v2b_ecoregion","2",40000,4,"theta0",8.63609351445698,9.75747735697642
"bobcat_v2b_ecoregion","2",40000,4,"theta1",8.38471829414359,9.37747555524249
"bobcat_v2b_ecoregion","2",40000,4,"total_var_beta",1.79031857647282,1.84216520989215
"bobcat_v2b_ecoregion","2",40000,4,"trend_robust_indicator",1.00833664040497,1.01465426442734
"bobcat_v2b_ecoregion","2",40000,4,"year_beta",1.92351322379083,2.20315518348588
"bobcat_v2b_ecoregion","2",40000,4,"year_region[1]",1.75818971185503,1.79007996346584
"bobcat_v2b_ecoregion","2",40000,4,"year_region[2]",1.82835901653532,1.86739164157677
"bobcat_v2b_ecoregion","2",40000,4,"year_region[3]",1.66499814031633,1.68560059366409
"bobcat_v2b_ecoregion","2",40000,4,"year_region[4]",1.85844377021626,1.90782472771003
"bobcat_v2b_ecoregion","2",40000,4,"year_region[5]",1.95708011429887,2.02282585363094
"bobcat_v2b_ecoregion","2",40000,4,"year_region[6]",1.42975163895632,1.42865808503124
"bobcat_v2b_ecoregion","2",40000,4,"year_region[7]",1.7219626249779,1.74945844269885
"bobcat_v2b_ecoregion","2",40000,4,"year_region[8]",1.66120674940279,1.68173584964945
"bobcat_v2b_ecoregion","2",40000,4,"year_var",1.71599353970802,1.75771326658105
"bobcat_v2b_ecoregion","3",30000,3,"MCMT_tau",1.10991185861473,1.0002884188186
"bobcat_v2b_ecoregion","3",30000,3,"MWMT_tau",1.10995000140473,1.00132490257882
"bobcat_v2b_ecoregion","3",30000,3,"det_intercept",1.04461263384553,1.00220010029207
"bobcat_v2b_ecoregion","3",30000,3,"intercept_tau",1.1098307897387,1.00089722526154
"bobcat_v2b_ecoregion","3",30000,3,"occ_beta[1]",1.00774542127307,1.00379366715013
"bobcat_v2b_ecoregion","3",30000,3,"occ_beta[2]",1.01885318927785,1.01363197346588
"bobcat_v2b_ecoregion","3",30000,3,"occ_beta[3]",1.02681867702546,1.02155418965552
"bobcat_v2b_ecoregion","3",30000,3,"occ_beta[4]",1.05343650991407,1.04286137717336
"bobcat_v2b_ecoregion","3",30000,3,"occ_beta[5]",1.02487171619893,1.00697510971526
"bobcat_v2b_ecoregion","3",30000,3,"occ_beta[6]",1.01974090131072,1.03320954395821
"bobcat_v2b_ecoregion","3",30000,3,"occ_beta[7]",1.00197875207147,1.00185329619639
"bobcat_v2b_ecoregion","3",30000,3,"occ_beta[8]",1.01549656866292,1.00585069640473
"bobcat_v2b_ecoregion","3",30000,3,"occ_beta[9]",1.00119062291613,1.0007536476733
"bobcat_v2b_ecoregion","3",30000,3,"overdisp_inat",1.10968962931567,1.00516266007201
"bobcat_v2b_ecoregion","3",30000,3,"p_beta[1]",1.06754167039374,1.02292201634391
"bobcat_v2b_ecoregion","3",30000,3,"p_beta[2]",1.07002257390251,1.01837067184755
"bobcat_v2b_ecoregion","3",30000,3,"p_beta[3]",1.04831358450685,1.00372411228449
"bobcat_v2b_ecoregion","3",30000,3,"p_beta[4]",1.02596555332358,1.00652897434531
"bobcat_v2b_ecoregion","3",30000,3,"sigma_region",1.12363032003069,1.15181761606029
"bobcat_v2b_ecoregion","3",30000,3,"theta0",1.1734149723436,1.14530963109042
"bobcat_v2b_ecoregion","3",30000,3,"theta1",1.17168379603171,1.13882831198234
"bobcat_v2b_ecoregion","3",30000,3,"total_var_beta",1.05696814409087,1.07659390655255
"bobcat_v2b_ecoregion","3",30000,3,"trend_robust_indicator",1.03430360388534,1.02084906341424
"bobcat_v2b_ecoregion","3",30000,3,"year_beta",1.00598003160564,1.01032816822282
