x50,y50,lon,lat,total_count,in_range
-2100000,1835000,-120.124752710441,37.1450682691747,0,FALSE
-2050000,1835000,-119.573895207319,37.2558714059741,0,FALSE
-2000000,1835000,-119.021416969512,37.3641597960097,0,FALSE
-1950000,1835000,-118.467343391705,37.4699214090511,0,FALSE
-1900000,1835000,-117.911709324647,37.5731463666341,0,FALSE
-1850000,1835000,-117.354544258175,37.6738288992829,0,FALSE
-1700000,1835000,-115.674203046748,37.9605054223636,0,FALSE
-1650000,1835000,-115.111250048077,38.0509081515254,0,FALSE
-1600000,1835000,-114.546932551688,38.1387172349133,0,FALSE
-1550000,1835000,-113.98128861424,38.2239227565533,0,FALSE
-1500000,1835000,-113.414353215971,38.3065167577552,0,FALSE
-1450000,1835000,-112.84616021659,38.3864913322248,0,FALSE
-1400000,1835000,-112.276747140961,38.4638379294876,0,FALSE
-1350000,1835000,-111.706151442071,38.5385479619481,0,FALSE
-1300000,1835000,-111.134411581319,38.610614316853,0,FALSE
-1250000,1835000,-110.561563812781,38.6800280734446,0,FALSE
-1200000,1835000,-109.987647334705,38.7467822813013,0,FALSE
-1150000,1835000,-109.412701984497,38.8108703613156,0,FALSE
-1100000,1835000,-108.836765716324,38.8722816736809,0,FALSE
-1050000,1835000,-108.259881699426,38.9310140708376,4,FALSE
-1000000,1835000,-107.682085653524,38.9870561550967,0,FALSE
-950000,1835000,-107.103415161161,39.0404087947803,103,FALSE
-900000,1835000,-106.523922369266,39.0910629083992,29,FALSE
-850000,1835000,-105.943641460323,39.139009322844,39,FALSE
-800000,1835000,-105.362615768643,39.1842460843658,23,FALSE
-750000,1835000,-104.780887722694,39.2267675507065,6,FALSE
-700000,1835000,-104.198498743916,39.2665690423356,0,FALSE
-650000,1835000,-103.615491135177,39.3036448585935,0,FALSE
-600000,1835000,-103.031908034995,39.3379920776347,0,FALSE
-550000,1835000,-102.447793936461,39.3696053429251,0,FALSE
-500000,1835000,-101.863190710098,39.3984815752796,0,FALSE
-450000,1835000,-101.278142650473,39.4246183569614,0,FALSE
-400000,1835000,-100.692694486385,39.4480117504932,0,FALSE
-350000,1835000,-100.106889682455,39.4686595084793,0,FALSE
-300000,1835000,-99.5207725290108,39.4865592560011,0,FALSE
-250000,1835000,-98.9343874027252,39.5017086488931,0,FALSE
-200000,1835000,-98.3477787578398,39.5141060335835,0,FALSE
-150000,1835000,-97.760991143216,39.5237501803114,0,FALSE
-100000,1835000,-97.1740689612026,39.5306398892069,0,FALSE
-50000,1835000,-96.5870575488136,39.5347740257903,0,FALSE
0,1835000,-96.000001078306,39.5361519092634,0,FALSE
50000,1835000,-95.412943327705,39.5347731626766,0,FALSE
100000,1835000,-94.8259337427661,39.530640574529,0,FALSE
150000,1835000,-94.2390098090156,39.5237509657567,0,FALSE
200000,1835000,-93.6522209592978,39.5141070581773,0,FALSE
250000,1835000,-93.0656111010788,39.5017096578297,0,FALSE
300000,1835000,-92.4792250972399,39.4865590917305,0,FALSE
350000,1835000,-91.893107183293,39.4686585500176,0,FALSE
400000,1835000,-91.3073047048418,39.4480111766206,0,FALSE
450000,1835000,-90.7218581288131,39.4246172726319,0,FALSE
500000,1835000,-90.1368125602362,39.3984796543055,0,FALSE
550000,1835000,-89.5522104300218,39.3696015364482,0,FALSE
600000,1835000,-88.9680927877597,39.3379912721463,0,FALSE
650000,1835000,-88.3845105092375,39.3036443782439,0,FALSE
700000,1835000,-87.8015038151459,39.266564826209,0,FALSE
750000,1835000,-87.2191140645132,39.2267642940414,0,FALSE
800000,1835000,-86.6373840183515,39.1842436375564,0,FALSE
850000,1835000,-86.0563551491707,39.1390059793004,0,FALSE
900000,1835000,-85.4760772917737,39.0910599688058,0,FALSE
950000,1835000,-84.8965809901006,39.0404073600517,0,FALSE
1000000,1835000,-84.3179144109538,38.9870549844925,0,FALSE
1050000,1835000,-83.7401184505823,38.931008599951,0,FALSE
1100000,1835000,-83.1632337787842,38.8722768100447,0,FALSE
1150000,1835000,-82.5872977436254,38.8108638305176,0,FALSE
1200000,1835000,-82.0123517324623,38.7467770165544,0,FALSE
1250000,1835000,-81.4384355595134,38.6800234354932,0,FALSE
1300000,1835000,-80.8655873788094,38.6106103131287,0,FALSE
1350000,1835000,-80.293845557462,38.5385448565634,0,FALSE
1400000,1835000,-79.7232541782089,38.4638368144742,0,FALSE
1450000,1835000,-79.1538413130148,38.3864904284665,0,FALSE
1500000,1835000,-78.5856478568713,38.3065157417074,0,FALSE
1550000,1835000,-78.0187108560715,38.2239209007511,0,FALSE
1600000,1835000,-77.4530664979517,38.1387146125206,0,FALSE
1650000,1835000,-76.8887486801186,38.0509060486506,0,FALSE
1700000,1835000,-76.3257932317844,37.9605034834342,0,FALSE
1750000,1835000,-75.7642341608296,37.8675184664266,0,FALSE
1800000,1835000,-75.2041078428094,37.7719562888343,0,FALSE
-2250000,1785000,-121.616679282374,36.3675412345058,0,FALSE
-2200000,1785000,-121.07374688984,36.485179099396,0,FALSE
-2150000,1785000,-120.529131025162,36.6003466422895,0,FALSE
-2100000,1785000,-119.982865042117,36.7130322533484,0,FALSE
-2050000,1785000,-119.434975632971,36.8232174019111,0,FALSE
-2000000,1785000,-118.885490295863,36.9309014804053,0,FALSE
-1950000,1785000,-118.33444131573,37.0360723065838,0,FALSE
-1900000,1785000,-117.781855653589,37.1387139517599,0,FALSE
-1850000,1785000,-117.22776724484,37.2388242975528,0,FALSE
-1800000,1785000,-116.672205841537,37.3363889773532,0,FALSE
-1750000,1785000,-116.11520794775,37.4314018892755,0,FALSE
-1700000,1785000,-115.556803857771,37.5238526772856,0,FALSE
-1650000,1785000,-114.997026383745,37.6137314740291,0,FALSE
-1600000,1785000,-114.435907737833,37.7010288679805,0,FALSE
-1550000,1785000,-113.873484631527,37.7857364239602,0,FALSE
-1500000,1785000,-113.309794278432,37.8678452753571,0,FALSE
-1450000,1785000,-112.744866125949,37.9473482713427,0,FALSE
-1400000,1785000,-112.178739755522,38.0242372493075,0,FALSE
-1350000,1785000,-111.611452488608,38.0985036349327,0,FALSE
-1300000,1785000,-111.043041648597,38.1701393081544,0,FALSE
-1250000,1785000,-110.47354219247,38.2391382475713,0,FALSE
-1200000,1785000,-109.902992550273,38.3054919610429,0,FALSE
-1150000,1785000,-109.33143174358,38.3691924394088,0,FALSE
-1100000,1785000,-108.758900192758,38.4302337142361,0,FALSE
-1050000,1785000,-108.185436953713,38.4886110301113,0,FALSE
-1000000,1785000,-107.611076141954,38.5443150840386,1,FALSE
-950000,1785000,-107.035857146631,38.5973396057948,4,FALSE
-900000,1785000,-106.459830378089,38.6476826784603,45,FALSE
-850000,1785000,-105.883032326581,38.6953379085553,4,FALSE
-800000,1785000,-105.305501746264,38.7402976627333,8,FALSE
-750000,1785000,-104.727283343919,38.782559066598,9,FALSE
-700000,1785000,-104.148411769414,38.822112936919,0,FALSE
-650000,1785000,-103.568933254901,38.8589592921378,0,FALSE
-600000,1785000,-102.98889222204,38.8930934761573,0,FALSE
-550000,1785000,-102.408327584158,38.9245112026893,0,FALSE
-500000,1785000,-101.827283876666,38.95320853457,0,FALSE
-450000,1785000,-101.245803062012,38.9791826024557,0,FALSE
-400000,1785000,-100.663929805368,39.0024307383647,0,FALSE
-350000,1785000,-100.081706674085,39.0229497641443,0,FALSE
-300000,1785000,-99.4991766480412,39.0407377162598,0,FALSE
-250000,1785000,-98.9163831210819,39.0557927439208,0,FALSE
-200000,1785000,-98.3333702003507,39.0681126391052,0,FALSE
-150000,1785000,-97.7501818414835,39.0776961969159,0,FALSE
-100000,1785000,-97.1668611781858,39.0845431256697,0,FALSE
-50000,1785000,-96.5834531946263,39.0886515341538,0,FALSE
0,1785000,-96.0000011060059,39.0900209845547,0,FALSE
50000,1785000,-95.4165477216834,39.0886511667388,0,FALSE
100000,1785000,-94.8331400147463,39.0845429966717,0,FALSE
150000,1785000,-94.2498195501136,39.077696981361,0,FALSE
200000,1785000,-93.6666298490637,39.0681131308587,0,FALSE
250000,1785000,-93.0836160009701,39.0557928277817,0,FALSE
300000,1785000,-92.500822134794,39.0407372304058,0,FALSE
350000,1785000,-91.9182913837145,39.022947928215,0,FALSE
400000,1785000,-91.3360689229624,39.0024292636412,0,FALSE
450000,1785000,-90.7541970744382,38.979180179512,0,FALSE
500000,1785000,-90.1727189748702,38.9532050660175,0,FALSE
550000,1785000,-89.5916750432641,38.9245064468363,0,FALSE
600000,1785000,-89.0111092138753,38.8930930160212,0,FALSE
650000,1785000,-88.4310676320179,38.8589584857049,0,FALSE
700000,1785000,-87.8515905312002,38.8221082640541,0,FALSE
750000,1785000,-87.2727199005546,38.7825527309749,0,FALSE
800000,1785000,-86.6944974148787,38.7402933958013,0,FALSE
850000,1785000,-86.1169656291897,38.6953347355348,0,FALSE
900000,1785000,-85.5401655786905,38.6476811803138,0,FALSE
950000,1785000,-84.9641370932502,38.5973385277209,0,FALSE
1000000,1785000,-84.3889236660657,38.5443111097432,0,FALSE
1050000,1785000,-83.8145643963193,38.4886063844073,0,FALSE
1100000,1785000,-83.241099182288,38.4302298770184,0,FALSE
1150000,1785000,-82.6685668146513,38.369188139854,0,FALSE
1200000,1785000,-82.0970059683973,38.3054869906862,0,FALSE
1250000,1785000,-81.5264563609662,38.2391338622559,0,FALSE
1300000,1785000,-80.956956591859,38.1701359834128,0,FALSE
1350000,1785000,-80.3885422612834,38.0985005293722,0,FALSE
1400000,1785000,-79.8212606780146,38.0242362907492,0,FALSE
1450000,1785000,-79.2551352001733,37.9473476881126,0,FALSE
1500000,1785000,-78.6902079075592,37.8678444330285,0,FALSE
1550000,1785000,-78.1265150739453,37.7857345594211,0,FALSE
1600000,1785000,-77.5640924476963,37.7010265194398,0,FALSE
1650000,1785000,-77.0029746713201,37.6137291675347,0,FALSE
1700000,1785000,-76.4431959935797,37.5238511216106,0,FALSE
1750000,1785000,-75.8847911630919,37.4314013909803,0,FALSE
-2250000,1735000,-121.467759594097,35.9371235247899,0,FALSE
-2200000,1735000,-120.92768746814,36.0541256025312,0,FALSE
-2150000,1735000,-120.385956584145,36.1686663996461,0,FALSE
-2100000,1735000,-119.842602923506,36.280733762591,0,FALSE
-2050000,1735000,-119.297652134667,36.390317887659,0,FALSE
-2000000,1735000,-118.751133410341,36.4974085954548,0,FALSE
-1950000,1735000,-118.203077754993,36.6019941734222,0,FALSE
-1900000,1735000,-117.653507979823,36.7040647990004,0,FALSE
-1850000,1735000,-117.10246240297,36.8036150209285,0,FALSE
-1800000,1735000,-116.549970196804,36.9006311346505,0,FALSE
-1750000,1735000,-115.99606360489,36.9951080552256,0,FALSE
-1700000,1735000,-115.440779071854,37.0870314707712,0,FALSE
-1650000,1735000,-114.884141652171,37.1763975049429,0,FALSE
-1600000,1735000,-114.326187153248,37.2631941539259,0,FALSE
-1550000,1735000,-113.766950510584,37.347414275375,0,FALSE
-1500000,1735000,-113.206468225498,37.4290488971246,0,FALSE
-1450000,1735000,-112.644770340966,37.5080903733626,0,FALSE
-1400000,1735000,-112.081895167284,37.5845316491369,0,FALSE
-1350000,1735000,-111.517879517654,37.6583635494936,0,FALSE
-1300000,1735000,-110.952759384482,37.7295792105154,0,FALSE
-1250000,1735000,-110.386570214106,37.7981711636885,0,FALSE
-1200000,1735000,-109.819349280259,37.8641324853642,0,FALSE
-1150000,1735000,-109.251135548244,37.9274558570235,0,FALSE
-1100000,1735000,-108.68196849097,37.9881351064589,0,FALSE
-1050000,1735000,-108.111884516559,38.0461629566719,0,FALSE
-1000000,1735000,-107.540918612131,38.1015350484587,53,FALSE
-950000,1735000,-106.969115060283,38.1542412219608,22,FALSE
-900000,1735000,-106.396513705963,38.2042814448047,6,FALSE
-850000,1735000,-105.823154687203,38.2516502419397,2,FALSE
-800000,1735000,-105.249078200769,38.296337815393,0,FALSE
-750000,1735000,-104.674323256757,38.3383430870029,0,FALSE
-700000,1735000,-104.098930560757,38.377658528265,0,FALSE
-650000,1735000,-103.522939603836,38.4142806716164,0,FALSE
-600000,1735000,-102.946397728652,38.4482059607964,0,FALSE
-550000,1735000,-102.369341334163,38.4794315332147,0,FALSE
-500000,1735000,-101.791813899286,38.5079540439909,0,FALSE
-450000,1735000,-101.21385813818,38.5337692360873,0,FALSE
-400000,1735000,-100.635516207516,38.5568746294218,0,FALSE
-350000,1735000,-100.056830327513,38.5772675871979,0,FALSE
-300000,1735000,-99.4778438221358,38.5949463465789,0,FALSE
-250000,1735000,-98.8985985425472,38.6099093556946,0,FALSE
-200000,1735000,-98.3191376622497,38.6221538797201,0,FALSE
-150000,1735000,-97.7395043026467,38.6316778924307,0,FALSE
-100000,1735000,-97.1597414790565,38.6384826888564,0,FALSE
-50000,1735000,-96.5798923962017,38.6425657759698,0,FALSE
0,1735000,-95.9999998638756,38.6439272854211,0,FALSE
50000,1735000,-95.4201070519391,38.642566016596,0,FALSE
100000,1735000,-94.8402585975881,38.6384830997318,0,FALSE
150000,1735000,-94.2604965054048,38.6316787109167,0,FALSE
200000,1735000,-93.6808628506176,38.6221536069106,0,FALSE
250000,1735000,-93.1014014532363,38.6099087053127,0,FALSE
300000,1735000,-92.5221554609082,38.5949457692849,0,FALSE
350000,1735000,-91.9431682996998,38.5772661979285,0,FALSE
400000,1735000,-91.364484315187,38.5568734527286,0,FALSE
450000,1735000,-90.7861426077573,38.5337660368925,0,FALSE
500000,1735000,-90.2081873343886,38.507949145914,0,FALSE
550000,1735000,-89.630660556633,38.4794265776807,0,FALSE
600000,1735000,-89.0536035066278,38.4482046619552,0,FALSE
650000,1735000,-88.4770600246409,38.4142777207677,0,FALSE
700000,1735000,-87.9010710254719,38.3776518210217,0,FALSE
750000,1735000,-87.3256774602334,38.3383366605081,0,FALSE
800000,1735000,-86.7509208641275,38.2963330726241,0,FALSE
850000,1735000,-86.1768417298081,38.2516457404702,0,FALSE
900000,1735000,-85.603482269296,38.2042794929868,0,FALSE
950000,1735000,-85.030880785681,38.1542390299794,0,FALSE
1000000,1735000,-84.4590793827702,38.101529855074,0,FALSE
1050000,1735000,-83.8881159614098,38.0461589118067,0,FALSE
1100000,1735000,-83.3180310223913,37.9881307740731,0,FALSE
1150000,1735000,-82.7488622912377,37.9274518549757,0,FALSE
1200000,1735000,-82.1806485594736,37.864128500826,0,FALSE
1250000,1735000,-81.6134280460972,37.7981674941136,0,FALSE
1300000,1735000,-81.0472388402185,37.7295758742897,0,FALSE
1350000,1735000,-80.4821168925326,37.6583612100497,0,FALSE
1400000,1735000,-79.9181000135288,37.5845305417176,0,FALSE
1450000,1735000,-79.3552262310328,37.508089792426,0,FALSE
1500000,1735000,-78.793530074993,37.4290473438348,0,FALSE
1550000,1735000,-78.2330461583817,37.3474120785945,0,FALSE
1600000,1735000,-77.673808314699,37.2631906353926,0,FALSE
1650000,1735000,-77.1158538457225,37.1763940598152,0,FALSE
1700000,1735000,-76.5592128356871,37.0870285012564,0,FALSE
1750000,1735000,-76.0039231132181,36.9951046736241,0,FALSE
-2250000,1685000,-121.320525502346,35.5063786403465,0,FALSE
-2200000,1685000,-120.783281173013,35.6227603797609,0,FALSE
-2150000,1685000,-120.244407036838,35.7366886647519,0,FALSE
-2100000,1685000,-119.703937318013,35.8481539305409,0,FALSE
-2050000,1685000,-119.161895241028,35.957145983131,0,FALSE
-2000000,1685000,-118.618311837791,36.0636538270157,0,FALSE
-1950000,1685000,-118.073218577352,36.1676697527911,0,FALSE
-1900000,1685000,-117.526638880894,36.269180408265,0,FALSE
-1850000,1685000,-116.978602747251,36.368181949218,0,FALSE
-1800000,1685000,-116.429149696992,36.4646617483595,0,FALSE
-1750000,1685000,-115.8783057854,36.5586127664572,0,FALSE
-1700000,1685000,-115.326103045079,36.6500192268713,0,FALSE
-1650000,1685000,-114.772573377522,36.7388836669291,0,FALSE
-1600000,1685000,-114.217748710068,36.8251903242512,0,FALSE
-1550000,1685000,-113.661664839005,36.9089334535589,0,FALSE
-1500000,1685000,-113.104354008504,36.9901044469127,0,FALSE
-1450000,1685000,-112.545852926063,37.0686939812578,0,FALSE
-1400000,1685000,-111.986193252563,37.1446966586708,0,FALSE
-1350000,1685000,-111.425412267137,37.2181041438607,0,FALSE
-1300000,1685000,-110.863546076473,37.2889077717677,0,FALSE
-1250000,1685000,-110.300629717323,37.3571019394121,0,FALSE
-1200000,1685000,-109.736699907027,37.4226797913744,0,FALSE
-1150000,1685000,-109.171795036409,37.4856330358237,0,FALSE
-1100000,1685000,-108.6059522899,37.5459571849071,0,FALSE
-1050000,1685000,-108.039208318683,37.6036427370119,2,FALSE
-1000000,1685000,-107.471599693738,37.6586900208738,65,FALSE
-950000,1685000,-106.903171237272,37.7110863934746,15,FALSE
-900000,1685000,-106.333955618741,37.7608301443974,6,FALSE
-850000,1685000,-105.763995156641,37.8079161227741,0,FALSE
-800000,1685000,-105.193332156904,37.8523404605098,0,FALSE
-750000,1685000,-104.622002598029,37.8940941282009,0,FALSE
-700000,1685000,-104.050043923644,37.9331771364309,0,FALSE
-650000,1685000,-103.477503884636,37.9695817134734,0,FALSE
-600000,1685000,-102.904416961142,38.0033018600806,0,FALSE
-550000,1685000,-102.330826023536,38.0343392739024,0,FALSE
-500000,1685000,-101.756773332708,38.0626895060686,0,FALSE
-450000,1685000,-101.182299106602,38.0883495283081,0,FALSE
-400000,1685000,-100.607445877035,38.1113163145588,0,FALSE
-350000,1685000,-100.032255136895,38.1315865135126,0,FALSE
-300000,1685000,-99.456769184908,38.149158540346,0,FALSE
-250000,1685000,-98.8810290843475,38.1640309951534,0,FALSE
-200000,1685000,-98.3050773604088,38.1762012378967,0,FALSE
-150000,1685000,-97.7289562410919,38.1856679162305,0,FALSE
-100000,1685000,-97.1527086155639,38.1924307359127,0,FALSE
-50000,1685000,-96.5763755032822,38.1964890620207,0,FALSE
0,1685000,-96.0000001544646,38.1978430777335,0,FALSE
50000,1685000,-95.4236254483668,38.1964905705243,0,FALSE
100000,1685000,-94.8472926020817,38.1924316534925,0,FALSE
150000,1685000,-94.2710443114133,38.1856681784001,0,FALSE
200000,1685000,-93.6949231298389,38.1762007547521,0,FALSE
250000,1685000,-93.1189711550852,38.1640300264058,0,FALSE
300000,1685000,-92.5432308905442,38.1491573558603,0,FALSE
350000,1685000,-91.967745144101,38.1315842506308,0,FALSE
400000,1685000,-91.3925548547143,38.1113157720987,0,FALSE
450000,1685000,-90.8177019617699,38.0883479842282,0,FALSE
500000,1685000,-90.2432289011057,38.0626871737045,0,FALSE
550000,1685000,-89.6691764593537,38.0343360060202,0,FALSE
600000,1685000,-89.0955850132865,38.0032993386613,0,FALSE
650000,1685000,-88.5224979238612,37.9695752749745,0,FALSE
700000,1685000,-87.9499558078189,37.9331700199916,0,FALSE
750000,1685000,-87.3779985877382,37.8940888270925,0,FALSE
800000,1685000,-86.8066663924412,37.8523352130966,0,FALSE
850000,1685000,-86.2360003143847,37.8079133148489,0,FALSE
900000,1685000,-85.6660394050247,37.7608279327084,0,FALSE
950000,1685000,-85.0968244634374,37.7110836237749,0,FALSE
1000000,1685000,-84.5283960789027,37.658685953989,0,FALSE
1050000,1685000,-83.9607898519872,37.6036412133461,0,FALSE
1100000,1685000,-83.3940460253063,37.5459534030333,0,FALSE
1150000,1685000,-82.8282026125349,37.4856294498711,0,FALSE
1200000,1685000,-82.2632970148001,37.4226755086359,0,FALSE
1250000,1685000,-81.6993688475088,37.357098073661,0,FALSE
1300000,1685000,-81.1364538669877,37.2889046996379,0,FALSE
1350000,1685000,-80.5745865963876,37.2181012820425,0,FALSE
1400000,1685000,-80.0138039802622,37.1446944693791,0,FALSE
1450000,1685000,-79.4541444350916,37.068692574917,0,FALSE
1500000,1685000,-78.8956424587054,36.9901023708882,0,FALSE
1550000,1685000,-78.3383322093111,36.9089318695609,0,FALSE
1600000,1685000,-77.7822472051658,36.8251882325663,0,FALSE
1650000,1685000,-77.2274226081719,36.7388805118009,0,FALSE
1700000,1685000,-76.6738912806861,36.6500168548855,0,FALSE
1750000,1685000,-76.1216866070457,36.5586067035782,0,FALSE
-2200000,1635000,-120.640501177217,35.1910631457404,0,FALSE
-2150000,1635000,-120.104458626096,35.3043936221958,0,FALSE
-2100000,1635000,-119.566842326002,35.4152692160313,0,FALSE
-2050000,1635000,-119.027681215144,35.5236790088125,0,FALSE
-2000000,1635000,-118.487005130265,35.6296197234874,0,FALSE
-1950000,1635000,-117.944842291612,35.7330752182068,0,FALSE
-1900000,1635000,-117.401221185199,35.8340375350455,0,FALSE
-1850000,1635000,-116.856169176458,35.9325007260074,0,FALSE
-1800000,1635000,-116.309720068748,36.0284548396865,0,FALSE
-1750000,1635000,-115.76190420614,36.1218904079105,0,FALSE
-1700000,1635000,-115.212757186242,36.2127975588864,0,FALSE
-1650000,1635000,-114.662300701024,36.3011703038302,0,FALSE
-1600000,1635000,-114.110571340924,36.3869960584497,0,FALSE
-1550000,1635000,-113.557605297267,36.4702715409453,0,FALSE
-1500000,1635000,-113.003434510093,36.5509872249798,0,FALSE
-1450000,1635000,-112.448092770227,36.629136076123,0,FALSE
-1400000,1635000,-111.891613210595,36.7047082118895,0,FALSE
-1350000,1635000,-111.334030628286,36.7777000326499,0,FALSE
-1300000,1635000,-110.775382919805,36.8481007177618,0,FALSE
-1250000,1635000,-110.215702681364,36.9159053160639,0,FALSE
-1200000,1635000,-109.655027214832,36.9811080371995,0,FALSE
-1150000,1635000,-109.093392504319,37.0437002390177,0,FALSE
-1100000,1635000,-108.530836570704,37.1036769434155,0,FALSE
-1050000,1635000,-107.967395857889,37.1610302815154,1,FALSE
-1000000,1635000,-107.403108557624,37.2157566129955,0,FALSE
-950000,1635000,-106.838011820175,37.2678491717506,2,FALSE
-900000,1635000,-106.272142802708,37.3173029771175,5,FALSE
-850000,1635000,-105.705542661201,37.3641132852844,0,FALSE
-800000,1635000,-105.138250983489,37.4082756096234,0,FALSE
-750000,1635000,-104.570306863815,37.4497850807654,0,FALSE
-700000,1635000,-104.00174161367,37.488640575252,0,FALSE
-650000,1635000,-103.432610861972,37.5248292831074,0,FALSE
-600000,1635000,-102.862939725215,37.5583522596561,0,FALSE
-550000,1635000,-102.292772753098,37.5892066578069,0,FALSE
-500000,1635000,-101.722152701285,37.6173887347554,0,FALSE
-450000,1635000,-101.151118862104,37.6428969345517,0,FALSE
-400000,1635000,-100.579712705733,37.6657287071082,0,FALSE
-350000,1635000,-100.007975596826,37.6858794453734,0,FALSE
-300000,1635000,-99.4359486977534,37.7033469384519,0,FALSE
-250000,1635000,-98.8636716703275,37.7181303068927,0,FALSE
-200000,1635000,-98.2911865374135,37.730228039371,0,FALSE
-150000,1635000,-97.718536220261,37.73963810765,0,FALSE
-100000,1635000,-97.1457613091772,37.7463602438425,0,FALSE
-50000,1635000,-96.5729042993836,37.7503942129141,0,FALSE
0,1635000,-96.0000050179904,37.7517403743083,0,FALSE
50000,1635000,-95.4271025670121,37.7503958020136,0,FALSE
100000,1635000,-94.8542421186353,37.7463612021167,0,FALSE
150000,1635000,-94.2814652792754,37.7396378145334,0,FALSE
200000,1635000,-93.7088137138941,37.7302267529592,0,FALSE
250000,1635000,-93.1363290458039,37.7181286237171,0,FALSE
300000,1635000,-92.5640522009421,37.7033445854129,0,FALSE
350000,1635000,-91.9920250079431,37.6858763663182,0,FALSE
400000,1635000,-91.420287893752,37.6657283644099,0,FALSE
450000,1635000,-90.84888230061,37.6428971140606,0,FALSE
500000,1635000,-90.2778492408208,37.6173884055055,0,FALSE
550000,1635000,-89.7072287118524,37.5892039154994,0,FALSE
600000,1635000,-89.1370631568903,37.5583504778486,0,FALSE
650000,1635000,-88.5673916643392,37.524824969822,0,FALSE
700000,1635000,-87.9982552693836,37.4886343762356,0,FALSE
750000,1635000,-87.4296935050877,37.4497825942367,0,FALSE
800000,1635000,-86.8617458393516,37.4082734692825,0,FALSE
850000,1635000,-86.2944527135197,37.3641117336315,0,FALSE
900000,1635000,-85.7278527056111,37.3173011257792,0,FALSE
950000,1635000,-85.1619845980091,37.2678463755672,0,FALSE
1000000,1635000,-84.5968886776617,37.2157535203765,0,FALSE
1050000,1635000,-84.0326015247392,37.1610274225196,0,FALSE
1100000,1635000,-83.4691608116711,37.1036730174524,0,FALSE
1150000,1635000,-82.9066044315399,37.0436965753034,0,FALSE
1200000,1635000,-82.3449696845314,36.9811032496171,0,FALSE
1250000,1635000,-81.784297209592,36.9159014195585,0,FALSE
1300000,1635000,-81.2246177272639,36.8480985416688,0,FALSE
1350000,1635000,-80.6659692697725,36.7776973354741,0,FALSE
1400000,1635000,-80.1083876627968,36.7047066266104,0,FALSE
1450000,1635000,-79.5519074871431,36.6291329658147,0,FALSE
1500000,1635000,-78.9965650413201,36.5509854228907,0,FALSE
1550000,1635000,-78.4423930085021,36.4702704296688,0,FALSE
1600000,1635000,-77.889427066047,36.386993986206,0,FALSE
1650000,1635000,-77.3376999996936,36.301165759172,0,FALSE
1700000,1635000,-76.7872462545024,36.21279509099,0,FALSE
1750000,1635000,-76.2380955766117,36.1218886578712,0,FALSE
1800000,1635000,-75.6902805655905,36.0284530525981,0,FALSE
-2200000,1585000,-120.499321058193,34.7590173969319,0,FALSE
-2150000,1585000,-119.966079228884,34.8717609618603,0,FALSE
-2100000,1585000,-119.431290193519,34.9820588606754,0,FALSE
-2050000,1585000,-118.894983255619,35.0899031517091,0,FALSE
-2000000,1585000,-118.357184714834,35.1952837685268,0,FALSE
-1950000,1585000,-117.81792527242,35.2981915349679,0,FALSE
-1900000,1585000,-117.277230892441,35.3986178458375,0,FALSE
-1850000,1585000,-116.735131633468,35.4965538176455,0,FALSE
-1800000,1585000,-116.191657289476,35.5919904456063,0,FALSE
-1750000,1585000,-115.646840186707,35.6849220080461,0,FALSE
-1700000,1585000,-115.100710224779,35.775336778691,0,FALSE
-1650000,1585000,-114.553296690908,35.8632288728353,0,FALSE
-1600000,1585000,-114.00463147131,35.9485867176332,0,FALSE
-1550000,1585000,-113.454750463613,36.0314051373525,0,FALSE
-1500000,1585000,-112.903685522039,36.1116762494753,0,FALSE
-1450000,1585000,-112.351468295261,36.1893914688363,0,FALSE
-1400000,1585000,-111.798134444966,36.2645431143953,0,FALSE
-1350000,1585000,-111.243717019646,36.3371271253742,0,FALSE
-1300000,1585000,-110.688250976546,36.4071342930314,0,FALSE
-1250000,1585000,-110.131770995339,36.4745581327368,0,FALSE
-1200000,1585000,-109.574313367078,36.5393930433195,0,FALSE
-1150000,1585000,-109.015911810143,36.6016330183676,0,FALSE
-1100000,1585000,-108.456605947696,36.6612692173196,0,FALSE
-1050000,1585000,-107.896430876523,36.7182962299437,1,FALSE
-1000000,1585000,-107.335425495635,36.7727100035122,0,FALSE
-950000,1585000,-106.7736235916,36.8245053238777,0,FALSE
-900000,1585000,-106.211063259007,36.8736758535516,0,FALSE
-850000,1585000,-105.647784606247,36.9202173019744,0,FALSE
-800000,1585000,-105.083826224892,36.9641247084817,0,FALSE
-750000,1585000,-104.51922523878,37.0053939083029,0,FALSE
-700000,1585000,-103.954019398967,37.0440224417933,0,FALSE
-650000,1585000,-103.388249277228,37.0800027593658,0,FALSE
-600000,1585000,-102.821954748207,37.1133325367308,0,FALSE
-550000,1585000,-102.255172393476,37.1440081133174,0,FALSE
-500000,1585000,-101.687946601011,37.1720262628155,0,FALSE
-450000,1585000,-101.12031206835,37.1973856438789,0,FALSE
-400000,1585000,-100.552311313388,37.2200834217572,0,FALSE
-350000,1585000,-99.983986910462,37.2401191579964,0,FALSE
-300000,1585000,-99.4153776726553,37.2574840737166,0,FALSE
-250000,1585000,-98.8465228757931,37.2721803259271,0,FALSE
-200000,1585000,-98.2774634210124,37.2842074407509,0,FALSE
-150000,1585000,-97.7082413859105,37.2935623467629,0,FALSE
-100000,1585000,-97.1388968683087,37.3002449073886,0,FALSE
